"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0098918","GO:0098918","structural constituent of synapse","8/377","34/17543",4.70382850977773e-07,0.00030621923598653,0.000246688541837865,"Actg1/Camk2b/Shank1/Dlgap1/Rimbp2/Actb/Sptbn2/Pclo",8,3.5139675314026,0.0212201591511936,0.00193809496665337,10.9489779996879,38.4743531929448,"ExcitatoryNeuronsCA1","PTZvsSAL_24hr"
"GO:0005200","GO:0005200","structural constituent of cytoskeleton","10/377","63/17543",8.64775331165947e-07,0.000562968740589032,0.000246688541837865,"Tubb2a/Actg1/Tuba1a/Tubb2b/Camk2b/Tubb5/Actb/Odf2/Tpm1/Tubb3",10,3.24951571912128,0.026525198938992,0.00359117596762241,7.3862153172498,24.0016227782176,"ExcitatoryNeuronsCA1","PTZvsSAL_24hr"
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","22/377","324/17543",2.17543674024974e-06,0.00141620931790258,0.000413714636215915,"Actg1/Ubb/Hsp90ab1/Gpi1/Tubb5/Hsp90aa1/Fau/Uchl1/Ptk2b/Mid1/Ckb/Ctnnb1/Hspa8/Ywhae/Pcbp2/Tnk2/Cacul1/Atp6v0c/Ptprn/Dnaja1/Fancl/Cul2",22,2.84887255251367,0.0583554376657825,0.0184689049763438,3.1596587746013,9.00146515827064,"ExcitatoryNeuronsCA1","PTZvsSAL_24hr"
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","21/377","308/17543",3.47646843030331e-06,0.00226318094812745,0.00049585418137484,"Actg1/Ubb/Hsp90ab1/Gpi1/Tubb5/Hsp90aa1/Fau/Uchl1/Ptk2b/Mid1/Ckb/Ctnnb1/Hspa8/Ywhae/Pcbp2/Tnk2/Cacul1/Atp6v0c/Dnaja1/Fancl/Cul2",21,2.64528072150632,0.0557029177718833,0.017556860286154,3.17271521581866,8.39272239523489,"ExcitatoryNeuronsCA1","PTZvsSAL_24hr"
"GO:0044325","GO:0044325","transmembrane transporter binding","14/377","156/17543",7.08125403440793e-06,0.00460989637639956,0.000808008355084021,"Hsp90ab1/Fhl1/Pkd1/Calm1/Hsp90aa1/Ctnnb1/Ywhae/Camk2d/Src/Dpp10/Ppp2ca/Grina/Eif3e/Fkbp1a",14,2.33630883679336,0.0371352785145889,0.00889243572935074,4.17605250629123,9.75654837336126,"ExcitatoryNeuronsCA1","PTZvsSAL_24hr"
"GO:0099186","GO:0099186","structural constituent of postsynapse","6/377","24/17543",9.17977103992175e-06,0.00597603094698906,0.000872883491866244,"Actg1/Camk2b/Shank1/Dlgap1/Actb/Sptbn2",6,2.22358716218466,0.0159151193633952,0.00136806703528473,11.6332891246684,25.8676323515952,"ExcitatoryNeuronsCA1","PTZvsSAL_24hr"
"GO:0030695","GO:0030695","GTPase regulator activity","24/377","416/17543",1.23669294652971e-05,0.00805087108190843,0.000881957338183033,"Rasal1/Rapgefl1/Dennd5a/Psd/Vps9d1/Sbf1/Gdi1/Grb2/Vav3/Agap3/Nrp1/Rgs11/Tiam2/Tbck/Akap13/Sgsm3/Rap1a/Plekhg5/Rap1gap/Ranbp10/Gripap1/Arhgef2/Rgs17/Sgsm1",24,2.09415712763219,0.0636604774535809,0.0237131619449353,2.68460518261579,5.62198507805317,"ExcitatoryNeuronsCA1","PTZvsSAL_24hr"
"GO:0060589","GO:0060589","nucleoside-triphosphatase regulator activity","24/377","416/17543",1.23669294652971e-05,0.00805087108190843,0.000881957338183033,"Rasal1/Rapgefl1/Dennd5a/Psd/Vps9d1/Sbf1/Gdi1/Grb2/Vav3/Agap3/Nrp1/Rgs11/Tiam2/Tbck/Akap13/Sgsm3/Rap1a/Plekhg5/Rap1gap/Ranbp10/Gripap1/Arhgef2/Rgs17/Sgsm1",24,2.09415712763219,0.0636604774535809,0.0237131619449353,2.68460518261579,5.62198507805317,"ExcitatoryNeuronsCA1","PTZvsSAL_24hr"
"GO:0003729","GO:0003729","mRNA binding","20/377","311/17543",1.40779676771946e-05,0.00916475695785366,0.000892427892519234,"Pabpc1/Srrm2/Ddx5/Celf5/Snrnp70/Hsp90aa1/Celf3/Tial1/Fus/Ddx6/Cstf2/Pcbp2/Hnrnpc/Spen/Rpl13a/Srsf6/Pabpc4/Sf1/Luc7l/Eef1a1",20,2.03787904769714,0.0530503978779841,0.0177278686655646,2.99248594846777,6.09832441491055,"ExcitatoryNeuronsCA1","PTZvsSAL_24hr"
"GO:0035254","GO:0035254","glutamate receptor binding","9/377","72/17543",2.29099038653225e-05,0.0149143474163249,0.00130707030473734,"Shank1/Grin1/Calm1/Flot1/Fus/Ctnnb1/Plcg1/Grin2a/Gripap1",9,1.82639574462773,0.0238726790450928,0.00410420110585419,5.81664456233422,10.6234948766592,"ExcitatoryNeuronsCA1","PTZvsSAL_24hr"
"GO:0050998","GO:0050998","nitric-oxide synthase binding","5/377","21/17543",6.83807917504258e-05,0.0445158954295272,0.00354664010801251,"Calm1/Dnm1/Actb/Ctnnb1/Camk2d",5,1.35148488644169,0.013262599469496,0.00119705865587414,11.0793229758747,14.9735375539008,"ExcitatoryNeuronsCA1","PTZvsSAL_24hr"
