"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0044325","GO:0044325","transmembrane transporter binding","27/665","156/17543",3.45052611836289e-11,2.63275142831088e-08,2.04125860896836e-08,"Hsp90ab1/Cacna1c/Hsp90aa1/Ank3/Slc8a1/Calm1/Pde4b/Ywhaz/Rims2/Ank2/Calm2/Fgf13/Prnp/Pde4d/Tspan18/Kcnq3/Nptn/Kcnip1/Grina/Dlg1/Ywhae/Kcnb2/Atp2a2/Pkd1/Ctnnb1/Homer1/Itpr1",27,7.57959014294824,0.0406015037593985,0.00889243572935074,4.56584731058415,34.6072512695104,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0035254","GO:0035254","glutamate receptor binding","18/665","72/17543",1.26911431378416e-10,9.68334221417313e-08,3.75390654919314e-08,"Grin2a/Calm1/Calm2/Prnp/Myo5b/Grip1/Nsf/Atp2b2/Dlg1/Arpc2/Gnas/Rasgrf1/Dnm3/Snx27/Ctnnb1/Homer1/Canx/Sdcbp",18,7.0139747196906,0.0270676691729323,0.00410420110585419,6.59511278195489,46.2579543261399,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0030165","GO:0030165","PDZ domain binding","22/665","116/17543",3.72499935649966e-10,2.84217450900924e-07,7.34543732755371e-08,"Cntnap2/Erc2/Rapgef2/Lin7a/Cxadr/Apba1/Grip1/Nos1ap/L1cam/Nsf/Atp2b2/Baiap2/Dlg1/Kidins220/Adgrb1/Cacna1d/Grm7/Sntg2/Clcn3/Nlgn1/Plekha1/Atp2b3",22,6.54634925998595,0.0330827067669173,0.00661232400387619,5.00318900700026,32.752622653546,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0051020","GO:0051020","GTPase binding","35/665","324/17543",2.62182869704576e-08,2.00045529584591e-05,3.87754665194662e-06,"Diaph2/Dock10/Iqgap2/Hsp90aa1/Eps8/Rims2/Mycbp2/Sorl1/Myo5b/Grip1/Pex5l/Acap2/Wasf1/Nsf/Arhgap44/Akap13/Nckap1/Cyfip1/Evi5/Cdc42se2/Raf1/Ptprn/Dock9/Rasgrf1/Sgsm1/Farp1/Srgap2/Ric1/Dmxl2/Gdi1/Rab11fip3/Dvl1/Bicd1/Pkn2/Dennd5b",35,4.6988711493509,0.0526315789473684,0.0184689049763438,2.84974009096816,13.3905614965989,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0031267","GO:0031267","small GTPase binding","32/665","287/17543",4.96038541453421e-08,3.7847740712896e-05,5.86891916414364e-06,"Diaph2/Dock10/Iqgap2/Eps8/Rims2/Mycbp2/Sorl1/Myo5b/Pex5l/Acap2/Wasf1/Nsf/Arhgap44/Akap13/Nckap1/Cyfip1/Evi5/Cdc42se2/Raf1/Dock9/Rasgrf1/Sgsm1/Farp1/Srgap2/Ric1/Dmxl2/Gdi1/Rab11fip3/Dvl1/Bicd1/Pkn2/Dennd5b",32,4.42196004021166,0.0481203007518797,0.0163598016302799,2.94137434177779,13.0066398026453,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0001664","GO:0001664","G protein-coupled receptor binding","27/665","239/17543",4.23950629501747e-07,0.000323474330309833,4.18000445228038e-05,"Hspa8/App/Calm1/Rapgef2/Chrm3/Zbtb16/Calm2/Atp1a3/Prnp/Pde4d/Reep1/Nsf/Dnm2/Dnm1/Gnas/Aplp1/Atp2a2/Itch/Gnao1/Dnm3/Dvl1/Bicd1/Usp4/Lrp6/Gnai1/Homer1/Sdcbp",27,3.49016017758298,0.0406015037593985,0.0136236675597104,2.9802183282474,10.401439329752,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0050998","GO:0050998","nitric-oxide synthase binding","8/665","21/17543",5.36835494241161e-07,0.000409605482106006,4.53686537990274e-05,"Actb/Calm1/Calm2/Nos1ap/Dnm2/Dnm1/Dnm3/Ctnnb1",8,3.38763423945299,0.0120300751879699,0.00119705865587414,10.0496956677408,34.0446931401211,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0005246","GO:0005246","calcium channel regulator activity","10/665","38/17543",1.03439420186157e-06,0.00078924277602038,7.64907291376584e-05,"Nrxn1/Calm1/Calm2/Nrxn3/Prkg1/Ywhae/Stim2/Grm7/Prkcb/Itpr1",10,3.10278938453723,0.0150375939849624,0.00216610613920082,6.94222398100514,21.5402588733425,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0140311","GO:0140311","protein sequestering activity","8/665","24/17543",1.75380467364338e-06,0.0013381529659899,0.000115279324747085,"Ywhaz/Prnp/Ywhag/Ywhae/Nfkb1/Impact/Sec14l1/Sdcbp",8,2.87349423896864,0.0120300751879699,0.00136806703528473,8.79348370927318,25.2680247790611,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0098918","GO:0098918","structural constituent of synapse","9/665","34/17543",3.42803240384456e-06,0.0026155887241334,0.00020279518010112,"Actb/Actg1/Erc2/Ctnnd2/Rims2/Bsn/Dlg1/Dnm3/Homer1",9,2.58243054355931,0.0135338345864662,0.00193809496665337,6.98306059265812,18.0332689620057,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
