pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOBP_MICROTUBULE_BASED_PROCESS,3.43198555422813e-10,1.10166736290723e-07,0.814035837847908,-0.877173836813406,-2.9035700576097,14,Ubb|Tuba1b|Tuba1a|Gapdh|Tubb2b|Tubb5|Hspa8|Tubb2a|Cfl1|Uchl1|Mid1|Stmn4|Tubb3
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION,5.68443094620098e-08,9.12351166865258e-06,0.719512826338911,-0.851768214978873,-2.61630471882983,11,Tuba1b|Tuba1a|Gapdh|Tubb2b|Tubb5|Tubb2a|Cfl1|Mid1|Stmn4|Tubb3
GOBP_ATP_METABOLIC_PROCESS,1.21122004619954e-07,1.29600544943351e-05,0.690132458796796,-0.801198912070593,-2.69920380482379,15,Gapdh|Aldoa|mt-Co1|Hspa8|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2|Atp6v0c|mt-Atp6|Atp1b1
GOBP_CYTOSKELETON_ORGANIZATION,5.85207260653531e-07,4.69628826674459e-05,0.659444398037935,-0.677071740777883,-2.70400134700353,26,Tuba1b|Tuba1a|Gapdh|Tubb2b|Tubb5|Aldoa|Actg1|Tubb2a|Cfl1|Actb|Mid1|Stmn4|Tubb3|Tmsb10|Marcks
GOBP_CELL_CYCLE,1.05704075499932e-06,6.78620164709566e-05,0.643551836150722,-0.729410859303233,-2.54066337292361,17,Ubb|Tuba1b|Tuba1a|Tubb2b|Tubb5|Hspa8|Tubb2a|Cfl1|Actb|Hsp90ab1|Tubb3|Calm1
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,7.44755891580496e-06,0.000261425893894969,0.610526878385931,-0.850931677018634,-2.35105978902903,8,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2
GOBP_CELLULAR_COMPONENT_MORPHOGENESIS,8.14410884408002e-06,0.000261425893894969,0.593325476396405,-0.743147591602832,-2.40408486802189,13,Ubb|Tubb2b|Hsp90aa1|Actg1|Cfl1|Actb|Uchl1|Hsp90ab1|Tubb3
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,5.67608242161549e-06,0.000261425893894969,0.610526878385931,-0.920245398773006,-2.31218575692077,6,Ubb|Tuba1b|Tuba1a|Tubb5|Hspa8|Uchl1
GOBP_ELECTRON_TRANSPORT_CHAIN,7.44755891580496e-06,0.000261425893894969,0.610526878385931,-0.850931677018634,-2.35105978902903,8,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2
GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN,7.44755891580496e-06,0.000261425893894969,0.610526878385931,-0.850931677018634,-2.35105978902903,8,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2
GOBP_SYNAPSE_ORGANIZATION,1.38165654091399e-05,0.000403192499666719,0.593325476396405,-0.827096408982552,-2.38309199293172,9,Tuba1a|Tubb5|Actg1|Hspa8|Cfl1|Actb
GOBP_OXIDATIVE_PHOSPHORYLATION,1.54151417773676e-05,0.000412355042544583,0.575610261071129,-0.825,-2.37705166268004,9,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2|mt-Atp6
GOBP_CELL_PART_MORPHOGENESIS,2.63062234340368e-05,0.000649561363255831,0.575610261071129,-0.755591602538449,-2.32088711513915,11,Ubb|Tubb2b|Hsp90aa1|Cfl1|Actb|Uchl1|Hsp90ab1|Tubb3
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,4.83720626654375e-05,0.00110910229397182,0.557332238758646,-0.706378999465798,-2.28513835325965,13,Gapdh|Tubb5|Hsp90aa1|Ppia|Actg1|Hspa8|Cfl1|Hsp90ab1
GOBP_CELL_JUNCTION_ORGANIZATION,6.7584203678401e-05,0.00144630195871778,0.538434096309916,-0.739022817108406,-2.2699941717966,11,Tuba1a|Tubb5|Actg1|Hspa8|Cfl1|Actb
GOBP_CELL_MORPHOGENESIS,8.66065315056248e-05,0.0017375435383316,0.538434096309916,-0.695576413339756,-2.30245677856724,14,Ubb|Tubb2b|Hsp90aa1|Aldoa|Cfl1|Actb|Uchl1|Hsp90ab1|Tubb3
GOBP_NEURON_DEVELOPMENT,0.000105474552778901,0.00199160773188396,0.538434096309916,-0.678854788551267,-2.28703184761561,15,Ubb|Tubb2b|Hsp90aa1|Cfl1|Actb|Uchl1|Stmn4|Hsp90ab1|Tubb3
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.000136466440924762,0.00243365152982493,0.518848077743792,-0.685278324339322,-2.21687760081989,13,Aldoa|Actg1|Hspa8|Cfl1|Mid1|Stmn4|Hsp90ab1|Tmsb10|Marcks
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,0.000233451077722245,0.0039440945236232,0.518848077743792,-0.877357161184565,-2.08268547452301,5,Tuba1a|Tubb5|Hspa8|Cfl1
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,0.000277636533871933,0.00445606636864453,0.49849310876659,-0.757514656238509,-2.18260784620151,9,Tubb2b|Hsp90aa1|Cfl1|Actb|Uchl1|Hsp90ab1|Tubb3
GOBP_CELL_PROJECTION_ORGANIZATION,0.000487461249390172,0.00711250277519296,0.49849310876659,-0.616310458221125,-2.14671523953995,17,Ubb|Tubb2b|Hsp90aa1|Cfl1|Actb|Uchl1|Stmn4|Hsp90ab1|Tubb3
GOBP_MITOTIC_CELL_CYCLE,0.000483114942743624,0.00711250277519296,0.49849310876659,-0.742177859345694,-2.13841832068121,9,Tuba1b|Tuba1a|Tubb2b|Tubb5|Tubb2a|Tubb3|Calm1
GOBP_AEROBIC_RESPIRATION,0.000647937928766529,0.00831952300536224,0.477270815362862,-0.659393666466093,-2.07736524464275,12,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2|mt-Atp6
GOBP_CELLULAR_RESPIRATION,0.000647937928766529,0.00831952300536224,0.477270815362862,-0.659393666466093,-2.07736524464275,12,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2|mt-Atp6
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,0.000632915380374198,0.00831952300536224,0.477270815362862,-0.732129641961479,-2.10946664572349,9,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Co2|Atp6v0c|mt-Atp6
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.000921023998217671,0.0113711039779951,0.477270815362862,-0.618849675304347,-2.13277652860372,16,Gapdh|Aldoa|mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2|mt-Atp6
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION,0.000975495085724285,0.0115975526858332,0.477270815362862,-0.765759678453939,-2.04225618403839,7,Hsp90aa1|Ppia|Hspa8|Actb|Hsp90ab1
GOBP_AXON_DEVELOPMENT,0.00109550350248518,0.0125591651534908,0.45505986738723,-0.735206009363861,-2.0313185323221,8,Tubb2b|Hsp90aa1|Actb|Uchl1|Hsp90ab1|Tubb3
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,0.00125849276450686,0.0139302130140242,0.45505986738723,-0.611423248506578,-2.10718241520634,16,Ubb|Hsp90aa1|mt-Co1|Actb|Ckb|Hsp90ab1|mt-Nd4|Marcks|Calm1|Slit3|Akt3|Cadm1
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,0.00134911414949712,0.0144355213996192,0.45505986738723,-0.700120748803474,-2.09046254011935,10,Tubb2b|Hsp90aa1|Cfl1|Actb|Uchl1|Hsp90ab1|Tubb3
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.0017098712813143,0.0166323842818755,0.45505986738723,-0.790938690482967,-1.98729292987575,6,Gapdh|Ppia|Hspa8|Cfl1|Hsp90ab1
GOBP_NEUROGENESIS,0.00166653077139794,0.0166323842818755,0.45505986738723,-0.542815732221124,-2.06410855233986,22,Ubb|Tubb2b|Hsp90aa1|Tubb2a|Cfl1|Actb|Uchl1|Stmn4|Hsp90ab1|Tubb3
