"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0007409","GO:0007409",1,"GO:0007409",35.1919127321978,501,"axonogenesis","axonogenesis",0.75858843537415,0.3325,0
"GO:0050803","GO:0050803",2,"GO:0050803",26.5758693355436,317,"regulation of synapse structure or activity","regulation of synapse structure or activity",0.904020408163265,0.491666666666667,0
"GO:0050807","GO:0050807",2,"GO:0050803",26.1896986194342,309,"regulation of synapse organization","regulation of synapse structure or activity",0.733581632653061,0.492,0.995
"GO:0031346","GO:0031346",3,"GO:0031346",21.1456669668155,463,"positive regulation of cell projection organization","positive regulation of cell projection organization",0.748700680272109,0.343444444444444,0
"GO:0042391","GO:0042391",4,"GO:0042391",20.3929584151955,491,"regulation of membrane potential","regulation of membrane potential",0.898292517006803,0.303166666666667,0
"GO:0034329","GO:0034329",5,"GO:0034329",20.2343514408738,481,"cell junction assembly","cell junction assembly",0.813319727891156,0.237181818181818,0
"GO:0099173","GO:0099173",5,"GO:0034329",19.8891205076744,252,"postsynapse organization","cell junction assembly",0.830659863945578,0.273772727272727,0.804
"GO:0016358","GO:0016358",6,"GO:0016358",19.8884148910917,327,"dendrite development","dendrite development",0.77428231292517,0.221375,0
"GO:0048167","GO:0048167",7,"GO:0048167",17.8370039432624,393,"regulation of synaptic plasticity","regulation of synaptic plasticity",0.859659863945578,0.31,0
"GO:0048588","GO:0048588",8,"GO:0048588",17.3062185542526,291,"developmental cell growth","developmental cell growth",0.87634693877551,0.210142857142857,0
"GO:0060560","GO:0060560",8,"GO:0048588",16.9799356596634,292,"developmental growth involved in morphogenesis","developmental cell growth",0.906020408163265,0.237357142857143,0.825
"GO:1990138","GO:1990138",8,"GO:0048588",16.8944845597101,211,"neuron projection extension","developmental cell growth",0.754887755102041,0.206071428571429,0.973
"GO:0007416","GO:0007416",5,"GO:0034329",15.9411413485451,222,"synapse assembly","cell junction assembly",0.76562925170068,0.233227272727273,0.948
"GO:0050770","GO:0050770",3,"GO:0031346",15.8364136618359,186,"regulation of axonogenesis","positive regulation of cell projection organization",0.719768707482993,0.330777777777778,0.814
"GO:0097485","GO:0097485",1,"GO:0007409",14.8742850577656,252,"neuron projection guidance","axonogenesis",0.773425170068027,0.344333333333333,0.859
"GO:0007411","GO:0007411",1,"GO:0007409",14.8742850577656,252,"axon guidance","axonogenesis",0.772,0.331,0.927
"GO:0048813","GO:0048813",6,"GO:0016358",14.3393712785773,192,"dendrite morphogenesis","dendrite development",0.776316326530612,0.238625,0.95
"GO:0051962","GO:0051962",9,"GO:0051962",14.2275390137184,391,"positive regulation of nervous system development","positive regulation of nervous system development",0.829340136054422,0.291,0
"GO:0060078","GO:0060078",4,"GO:0042391",13.9223888250822,130,"regulation of postsynaptic membrane potential","regulation of membrane potential",0.907646258503401,0.366166666666667,0.862
"GO:1902414","GO:1902414",10,"GO:1902414",12.37363957631,133,"protein localization to cell junction","protein localization to cell junction",0.904765306122449,0.2406,0
"GO:0050806","GO:0050806",7,"GO:0048167",11.9369967441877,348,"positive regulation of synaptic transmission","regulation of synaptic plasticity",0.869047619047619,0.325846153846154,0.806
"GO:0099175","GO:0099175",5,"GO:0034329",11.5216919410179,139,"regulation of postsynapse organization","cell junction assembly",0.748707482993197,0.3005,0.753
"GO:0060996","GO:0060996",6,"GO:0016358",11.4818703011363,134,"dendritic spine development","dendrite development",0.787414965986394,0.217625,0.924
"GO:0007626","GO:0007626",11,"GO:0007626",11.3732372326715,273,"locomotory behavior","locomotory behavior",0.947034013605442,0.43425,0
"GO:0051493","GO:0051493",12,"GO:0051493",11.2396774448889,526,"regulation of cytoskeleton organization","regulation of cytoskeleton organization",0.768326530612245,0.338363636363636,0
"GO:0050769","GO:0050769",9,"GO:0051962",11.0724498217641,329,"positive regulation of neurogenesis","positive regulation of nervous system development",0.809860544217687,0.2844,0.979
"GO:0043087","GO:0043087",13,"GO:0043087",10.9632293964314,345,"regulation of GTPase activity","regulation of GTPase activity",0.937091836734694,0.4163,0
"GO:0050767","GO:0050767",9,"GO:0051962",10.7697386363342,494,"regulation of neurogenesis","positive regulation of nervous system development",0.819227891156463,0.281,0.927
"GO:1902903","GO:1902903",12,"GO:0051493",10.7011144603229,393,"regulation of supramolecular fiber organization","regulation of cytoskeleton organization",0.778772108843537,0.371909090909091,0.623
"GO:1901888","GO:1901888",5,"GO:0034329",10.4223769436466,246,"regulation of cell junction assembly","cell junction assembly",0.758738095238095,0.252272727272727,0.93
"GO:0016049","GO:0016049",8,"GO:0048588",10.1874519586258,556,"cell growth","developmental cell growth",0.93634693877551,0.214714285714286,0.95
"GO:0048675","GO:0048675",8,"GO:0048588",9.7763213901657,143,"axon extension","developmental cell growth",0.759486394557823,0.225714285714286,0.946
"GO:0099003","GO:0099003",14,"GO:0099003",9.76111005109849,270,"vesicle-mediated transport in synapse","vesicle-mediated transport in synapse",0.900639455782313,0.265166666666667,0
"GO:0099565","GO:0099565",7,"GO:0048167",9.72145370302732,117,"chemical synaptic transmission, postsynaptic","regulation of synaptic plasticity",0.848377551020408,0.354076923076923,0.679
"GO:1990778","GO:1990778",15,"GO:1990778",9.67235638203018,400,"protein localization to cell periphery","protein localization to cell periphery",0.900506802721088,0.3945,0
"GO:0010976","GO:0010976",3,"GO:0031346",9.6646503791953,239,"positive regulation of neuron projection development","positive regulation of cell projection organization",0.719244897959184,0.354555555555556,0.929
"GO:0060291","GO:0060291",7,"GO:0048167",9.30188576151968,260,"long-term synaptic potentiation","regulation of synaptic plasticity",0.847884353741497,0.309230769230769,0.948
"GO:0006813","GO:0006813",16,"GO:0006813",9.06911781282296,249,"potassium ion transport","potassium ion transport",0.918091836734694,0.3055,0
"GO:0071805","GO:0071805",16,"GO:0006813",9.04534766302678,212,"potassium ion transmembrane transport","potassium ion transport",0.901602040816327,0.30425,0.968
"GO:0035249","GO:0035249",7,"GO:0048167",9.03141820887913,129,"synaptic transmission, glutamatergic","regulation of synaptic plasticity",0.904969387755102,0.382153846153846,0.677
"GO:0032535","GO:0032535",17,"GO:0032535",8.94044269814816,411,"regulation of cellular component size","regulation of cellular component size",0.806448979591837,0.31575,0
"GO:0035418","GO:0035418",10,"GO:1902414",8.89486683692951,100,"protein localization to synapse","protein localization to cell junction",0.905809523809524,0.2318,0.985
"GO:0032886","GO:0032886",18,"GO:0032886",8.84265334248204,265,"regulation of microtubule-based process","regulation of microtubule-based process",0.889401360544218,0.2764,0
"GO:0022604","GO:0022604",1,"GO:0007409",8.69551131466566,277,"regulation of cell morphogenesis","axonogenesis",0.867258503401361,0.3295,0.777
"GO:0030900","GO:0030900",19,"GO:0030900",8.68622135935441,425,"forebrain development","forebrain development",0.896857142857143,0.317285714285714,0
"GO:0050890","GO:0050890",20,"GO:0050890",8.30933365220958,371,"cognition","cognition",0.940537414965986,0.3162,0
"GO:0050772","GO:0050772",3,"GO:0031346",8.28274106343363,101,"positive regulation of axonogenesis","positive regulation of cell projection organization",0.712227891156463,0.331444444444444,0.875
"GO:0099504","GO:0099504",14,"GO:0099003",8.21794672559821,230,"synaptic vesicle cycle","vesicle-mediated transport in synapse",0.888387755102041,0.259833333333333,0.982
"GO:0008361","GO:0008361",17,"GO:0032535",8.14660344084336,222,"regulation of cell size","regulation of cellular component size",0.815238095238095,0.28725,0.941
"GO:0043547","GO:0043547",13,"GO:0043087",8.13312798270542,253,"positive regulation of GTPase activity","regulation of GTPase activity",0.937714285714286,0.3988,0.967
"GO:0034765","GO:0034765",21,"GO:0034765",7.89426691576554,490,"regulation of monoatomic ion transmembrane transport","regulation of monoatomic ion transmembrane transport",0.840792517006803,0.23425,0
"GO:0001508","GO:0001508",4,"GO:0042391",7.81327426624776,158,"action potential","regulation of membrane potential",0.904673469387755,0.268666666666667,0.903
"GO:0060998","GO:0060998",6,"GO:0016358",7.78555538708684,86,"regulation of dendritic spine development","dendrite development",0.773006802721088,0.225125,0.886
"GO:0010720","GO:0010720",22,"GO:0010720",7.71422041054758,560,"positive regulation of cell development","positive regulation of cell development",0.828622448979592,0.527333333333333,0
"GO:0060079","GO:0060079",7,"GO:0048167",7.64998405664272,95,"excitatory postsynaptic potential","regulation of synaptic plasticity",0.82197619047619,0.360076923076923,0.663
"GO:0050773","GO:0050773",6,"GO:0016358",7.41015054835338,145,"regulation of dendrite development","dendrite development",0.72865306122449,0.248625,0.924
"GO:0032409","GO:0032409",13,"GO:0043087",7.36247978211348,307,"regulation of transporter activity","regulation of GTPase activity",0.93384693877551,0.3252,0.605
"GO:0007611","GO:0007611",20,"GO:0050890",7.35147814855929,331,"learning or memory","cognition",0.931942176870748,0.3132,0.988
"GO:0031110","GO:0031110",18,"GO:0032886",7.18821388413844,92,"regulation of microtubule polymerization or depolymerization","regulation of microtubule-based process",0.770231292517007,0.196733333333333,0.916
"GO:0022898","GO:0022898",13,"GO:0043087",7.16693117334302,294,"regulation of transmembrane transporter activity","regulation of GTPase activity",0.83878231292517,0.3256,0.604
"GO:0032271","GO:0032271",23,"GO:0032271",7.16416297256365,206,"regulation of protein polymerization","regulation of protein polymerization",0.778112244897959,0.225833333333333,0
"GO:0031644","GO:0031644",20,"GO:0050890",6.97759896336809,167,"regulation of nervous system process","cognition",0.897986394557823,0.5424,0.595
"GO:0061387","GO:0061387",17,"GO:0032535",6.92148925696912,129,"regulation of extent of cell growth","regulation of cellular component size",0.75169387755102,0.287,0.905
