"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0007409","GO:0007409",1,"GO:0007409",16.8866068478397,501,"axonogenesis","axonogenesis",0.789481012658228,0.32775,0
"GO:0042391","GO:0042391",2,"GO:0042391",11.2353526753743,491,"regulation of membrane potential","regulation of membrane potential",0.871208860759494,0.303166666666667,0
"GO:0050803","GO:0050803",3,"GO:0050803",9.83481209655094,317,"regulation of synapse structure or activity","regulation of synapse structure or activity",0.880607594936709,0.476714285714286,0
"GO:0034329","GO:0034329",4,"GO:0034329",9.77860619309921,481,"cell junction assembly","cell junction assembly",0.870329113924051,0.243666666666667,0
"GO:0050807","GO:0050807",3,"GO:0050803",9.72407062435027,309,"regulation of synapse organization","regulation of synapse structure or activity",0.768569620253165,0.477428571428571,0.995
"GO:0099173","GO:0099173",4,"GO:0034329",8.6119474916042,252,"postsynapse organization","cell junction assembly",0.881772151898734,0.32025,0.804
"GO:1990778","GO:1990778",5,"GO:1990778",8.12944308192152,400,"protein localization to cell periphery","protein localization to cell periphery",0.874462025316456,0.4545,0
"GO:0007416","GO:0007416",4,"GO:0034329",7.80311873531821,222,"synapse assembly","cell junction assembly",0.794151898734177,0.2565,0.948
"GO:0050890","GO:0050890",6,"GO:0050890",7.80085792523449,371,"cognition","cognition",0.878740506329114,0.373727272727273,0
"GO:0007611","GO:0007611",6,"GO:0050890",7.44513541670358,331,"learning or memory","cognition",0.859816455696202,0.375363636363636,0.988
"GO:0048167","GO:0048167",7,"GO:0048167",7.40705780843454,393,"regulation of synaptic plasticity","regulation of synaptic plasticity",0.830360759493671,0.32925,0
"GO:0008344","GO:0008344",8,"GO:0008344",6.96362090273092,112,"adult locomotory behavior","adult locomotory behavior",0.911006329113924,0.295666666666667,0
"GO:0001508","GO:0001508",2,"GO:0042391",6.77018674340866,158,"action potential","regulation of membrane potential",0.878449367088608,0.268666666666667,0.903
"GO:0099643","GO:0099643",9,"GO:0099643",6.66192408364037,174,"signal release from synapse","signal release from synapse",0.792683544303798,0.325,0
"GO:0007269","GO:0007269",9,"GO:0099643",6.66192408364037,174,"neurotransmitter secretion","signal release from synapse",0.734987341772152,0.325,0.998
"GO:0099504","GO:0099504",10,"GO:0099504",6.60979576393754,230,"synaptic vesicle cycle","synaptic vesicle cycle",0.857348101265823,0.2762,0
"GO:0035418","GO:0035418",11,"GO:0035418",6.58288304000737,100,"protein localization to synapse","protein localization to synapse",0.877322784810127,0.2318,0
"GO:0060560","GO:0060560",12,"GO:0060560",6.55909419597717,292,"developmental growth involved in morphogenesis","developmental growth involved in morphogenesis",0.936037974683544,0.34725,0
"GO:1902414","GO:1902414",11,"GO:0035418",6.51653870373275,133,"protein localization to cell junction","protein localization to synapse",0.876177215189873,0.2406,0.985
"GO:0007612","GO:0007612",6,"GO:0050890",6.11008253599096,192,"learning","cognition",0.86729746835443,0.407181818181818,0.929
"GO:0060047","GO:0060047",6,"GO:0050890",6.04698797159155,239,"heart contraction","cognition",0.867025316455696,0.331,0.565
"GO:0099003","GO:0099003",10,"GO:0099504",6.04565964103953,270,"vesicle-mediated transport in synapse","synaptic vesicle cycle",0.87,0.2798,0.982
"GO:0097485","GO:0097485",1,"GO:0007409",6.02017687791346,252,"neuron projection guidance","axonogenesis",0.801632911392405,0.3475,0.859
"GO:0007411","GO:0007411",1,"GO:0007409",6.02017687791346,252,"axon guidance","axonogenesis",0.800759493670886,0.33775,0.927
"GO:0086001","GO:0086001",2,"GO:0042391",5.74839228713729,60,"cardiac muscle cell action potential","regulation of membrane potential",0.884493670886076,0.283833333333333,0.846
"GO:0048588","GO:0048588",12,"GO:0060560",5.62965540088837,291,"developmental cell growth","developmental growth involved in morphogenesis",0.906424050632911,0.313,0.825
