"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0007409","GO:0007409",1,"GO:0007409",34.2596311107416,501,"axonogenesis","axonogenesis",0.742513043478261,0.3325,0
"GO:0050803","GO:0050803",2,"GO:0050803",26.1194346936279,317,"regulation of synapse structure or activity","regulation of synapse structure or activity",0.895,0.491666666666667,0
"GO:0050807","GO:0050807",2,"GO:0050803",25.7585886744287,309,"regulation of synapse organization","regulation of synapse structure or activity",0.755026086956522,0.492,0.995
"GO:0031346","GO:0031346",3,"GO:0031346",22.7989233220616,463,"positive regulation of cell projection organization","positive regulation of cell projection organization",0.773382608695652,0.2547,0
"GO:0034329","GO:0034329",4,"GO:0034329",19.0718945466246,481,"cell junction assembly","cell junction assembly",0.84015652173913,0.241647058823529,0
"GO:0016358","GO:0016358",5,"GO:0016358",18.8802417247245,327,"dendrite development","dendrite development",0.760360869565217,0.265,0
"GO:0099173","GO:0099173",4,"GO:0034329",18.3051492734994,252,"postsynapse organization","cell junction assembly",0.852882608695652,0.308529411764706,0.804
"GO:0007416","GO:0007416",4,"GO:0034329",17.9319975538585,222,"synapse assembly","cell junction assembly",0.760539130434783,0.247058823529412,0.948
"GO:0048588","GO:0048588",6,"GO:0048588",17.6995051830765,291,"developmental cell growth","developmental cell growth",0.847191304347826,0.203714285714286,0
"GO:1990138","GO:1990138",6,"GO:0048588",16.8353602725836,211,"neuron projection extension","developmental cell growth",0.735808695652174,0.199642857142857,0.973
"GO:0099003","GO:0099003",7,"GO:0099003",16.041729353536,270,"vesicle-mediated transport in synapse","vesicle-mediated transport in synapse",0.887373913043478,0.3318,0
"GO:0060560","GO:0060560",6,"GO:0048588",15.490350995903,292,"developmental growth involved in morphogenesis","developmental cell growth",0.872973913043478,0.231571428571429,0.825
"GO:0050770","GO:0050770",3,"GO:0031346",14.4221609511402,186,"regulation of axonogenesis","positive regulation of cell projection organization",0.710504347826087,0.2712,0.814
"GO:0099504","GO:0099504",7,"GO:0099003",14.1253259623087,230,"synaptic vesicle cycle","vesicle-mediated transport in synapse",0.873621739130435,0.3339,0.982
"GO:0048813","GO:0048813",5,"GO:0016358",13.655047931032,192,"dendrite morphogenesis","dendrite development",0.760765217391304,0.282666666666667,0.95
