"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0007409","GO:0007409",1,"GO:0007409",13.4766382926047,501,"axonogenesis","axonogenesis",0.647660377358491,0.3515,0
"GO:0048588","GO:0048588",2,"GO:0048588",11.4894682359032,291,"developmental cell growth","developmental cell growth",0.709754716981132,0.212777777777778,0
"GO:0060560","GO:0060560",2,"GO:0048588",11.3729494795268,292,"developmental growth involved in morphogenesis","developmental cell growth",0.751679245283019,0.242333333333333,0.825
"GO:1990138","GO:1990138",2,"GO:0048588",10.4356462440046,211,"neuron projection extension","developmental cell growth",0.594566037735849,0.205555555555556,0.973
"GO:0006397","GO:0006397",3,"GO:0006397",9.33520553648621,496,"mRNA processing","mRNA processing",0.862245283018868,0.3595,0
"GO:0016049","GO:0016049",2,"GO:0048588",7.64025486257599,556,"cell growth","developmental cell growth",0.822490566037736,0.225777777777778,0.95
"GO:0008380","GO:0008380",4,"GO:0008380",7.35199211808119,449,"RNA splicing","RNA splicing",0.863396226415094,0.2542,0
"GO:0021543","GO:0021543",5,"GO:0021543",6.50478430689551,182,"pallium development","pallium development",0.764245283018868,0.245666666666667,0
"GO:0050770","GO:0050770",1,"GO:0007409",6.27323973549191,186,"regulation of axonogenesis","axonogenesis",0.633320754716981,0.35525,0.882
"GO:0000398","GO:0000398",4,"GO:0008380",6.21607442734473,304,"mRNA splicing, via spliceosome","RNA splicing",0.851018867924528,0.242,0.945
"GO:0000377","GO:0000377",4,"GO:0008380",6.21607442734473,304,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","RNA splicing",0.863622641509434,0.242,0.945
"GO:0000375","GO:0000375",4,"GO:0008380",6.21607442734473,304,"RNA splicing, via transesterification reactions","RNA splicing",0.863566037735849,0.2416,0.947
"GO:0048638","GO:0048638",2,"GO:0048588",6.05066047143279,405,"regulation of developmental growth","developmental cell growth",0.717094339622641,0.260555555555556,0.832
"GO:0048675","GO:0048675",2,"GO:0048588",5.20378033596255,143,"axon extension","developmental cell growth",0.600754716981132,0.224555555555556,0.946
"GO:0021987","GO:0021987",5,"GO:0021543",4.99002902246684,120,"cerebral cortex development","pallium development",0.772264150943396,0.2675,0.962
"GO:0050772","GO:0050772",1,"GO:0007409",4.86568594684193,101,"positive regulation of axonogenesis","axonogenesis",0.638264150943396,0.369875,0.831
"GO:0042391","GO:0042391",6,"GO:0042391",4.85223449818002,491,"regulation of membrane potential","regulation of membrane potential",0.879528301886792,0.417,0
