"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0007409","GO:0007409",1,"GO:0007409",14.0178589237955,501,"axonogenesis","axonogenesis",0.668548780487805,0.34,0
"GO:0050803","GO:0050803",2,"GO:0050803",10.5171584124378,317,"regulation of synapse structure or activity","regulation of synapse structure or activity",0.909207317073171,0.4835,0
"GO:0050807","GO:0050807",2,"GO:0050803",10.4983026164681,309,"regulation of synapse organization","regulation of synapse structure or activity",0.74280487804878,0.484,0.995
"GO:0099173","GO:0099173",3,"GO:0099173",8.82856348643674,252,"postsynapse organization","postsynapse organization",0.824865853658537,0.282285714285714,0
"GO:0016358","GO:0016358",4,"GO:0016358",8.70940550264498,327,"dendrite development","dendrite development",0.689036585365854,0.233571428571429,0
"GO:0031346","GO:0031346",5,"GO:0031346",7.48952686187554,463,"positive regulation of cell projection organization","positive regulation of cell projection organization",0.755939024390244,0.42475,0
"GO:0031345","GO:0031345",5,"GO:0031346",7.26338912049258,221,"negative regulation of cell projection organization","positive regulation of cell projection organization",0.778451219512195,0.3435,0.823
"GO:0042391","GO:0042391",2,"GO:0050803",6.80384245909241,491,"regulation of membrane potential","regulation of synapse structure or activity",0.912219512195122,0.4945,0.56
"GO:1990138","GO:1990138",6,"GO:1990138",6.4505960532934,211,"neuron projection extension","neuron projection extension",0.674292682926829,0.2324,0
"GO:0048588","GO:0048588",6,"GO:1990138",6.30438458990685,291,"developmental cell growth","neuron projection extension",0.802329268292683,0.2612,0.973
"GO:0002181","GO:0002181",7,"GO:0002181",6.04581975769165,148,"cytoplasmic translation","cytoplasmic translation",0.961,0.534,0
"GO:0048813","GO:0048813",4,"GO:0016358",5.63994439501561,192,"dendrite morphogenesis","dendrite development",0.683475609756098,0.248142857142857,0.95
"GO:1990778","GO:1990778",8,"GO:1990778",5.44268581430777,400,"protein localization to cell periphery","protein localization to cell periphery",0.88119512195122,0.47175,0
"GO:0060560","GO:0060560",6,"GO:1990138",5.13441354885928,292,"developmental growth involved in morphogenesis","neuron projection extension",0.850134146341463,0.2896,0.968
"GO:0048167","GO:0048167",9,"GO:0048167",5.02856579478999,393,"regulation of synaptic plasticity","regulation of synaptic plasticity",0.881548780487805,0.39225,0
"GO:0051962","GO:0051962",1,"GO:0007409",4.77267477128467,391,"positive regulation of nervous system development","axonogenesis",0.768207317073171,0.387454545454545,0.534
"GO:0099003","GO:0099003",10,"GO:0099003",4.75241576058605,270,"vesicle-mediated transport in synapse","vesicle-mediated transport in synapse",0.889707317073171,0.442666666666667,0
"GO:0010977","GO:0010977",5,"GO:0031346",4.66778430480119,165,"negative regulation of neuron projection development","positive regulation of cell projection organization",0.687414634146341,0.34325,0.805
"GO:0060998","GO:0060998",4,"GO:0016358",4.56276380396651,86,"regulation of dendritic spine development","dendrite development",0.703731707317073,0.254,0.886
"GO:0099175","GO:0099175",3,"GO:0099173",4.52544199956065,139,"regulation of postsynapse organization","postsynapse organization",0.75559756097561,0.315428571428571,0.937
