"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0007409","GO:0007409","axonogenesis","43/300","456/17643",4.21479960082595e-20,1.41406526607711e-16,1.16417201605972e-16,"Sema6d/Dab1/Ctnna2/Ptpro/Myo5b/Slit3/Actb/Cntn5/Sema3e/Robo1/Sema3c/Epha4/Actg1/Unc5d/Klf7/Hsp90ab1/Ntrk3/Sema5a/Raph1/Dscam/Cntnap2/Ank3/Rufy3/Dnm2/Lgi1/Prkg1/App/Sema4d/Tubb2b/Plxna2/Shtn1/Dcc/Apbb2/Atp8a2/D130043K22Rik/Ephb2/Fstl4/Ntf3/Tiam1/Nrp1/L1cam/Bcl11a/Fgf13",43,15.849530545247,0.143333333333333,0.0258459445672505,5.5456798245614,87.8964217735462,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0048588","GO:0048588","developmental cell growth","28/300","270/17643",1.89985188895828e-14,6.37400308745501e-11,2.28830722243291e-11,"Sema6d/Myo5b/Slit3/Sema3e/Robo1/Sema3c/Tmem108/Akap13/Hsp90ab1/Ntrk3/Sema5a/Raph1/Dscam/Rufy3/Dnm2/Prkg1/Sorbs2/App/Sema4d/Shtn1/D130043K22Rik/Rims2/Fstl4/Tiam1/Nrp1/L1cam/Bcl11a/Fgf13",28,10.1955877304976,0.0933333333333333,0.0153035198095562,6.09881481481481,62.1810014965031,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0016358","GO:0016358","dendrite development","30/300","317/17643",2.48539465851136e-14,8.33849907930561e-11,2.28830722243291e-11,"Dab1/Ctnna2/Myo5b/Hecw1/Robo1/Epha4/Klf7/Ctnnd2/Dscam/Cntnap2/Spire1/Prkg1/App/Sema4d/Nck2/Dnm3/Prex2/D130043K22Rik/Ephb2/Tnik/Mapk8/Rock2/Fstl4/Itsn1/Tiam1/Nrp1/Bcl11a/Uba6/Zmynd8/Chrna7",30,10.0789121148583,0.1,0.0179674658504789,5.56561514195584,56.0953458808976,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","27/300","273/17643",1.80483695435414e-13,6.05522798185815e-10,1.24628741269086e-10,"Sema6d/Myo5b/Slit3/Sema3e/Robo1/Sema3c/Tmem108/Kif26b/Hsp90ab1/Ntrk3/Sema5a/Raph1/Dscam/Rufy3/Dnm2/Prkg1/App/Sema4d/Shtn1/D130043K22Rik/Rims2/Fstl4/Tiam1/Nrp1/L1cam/Bcl11a/Fgf13",27,9.21786950084479,0.09,0.0154735589185513,5.81637362637363,53.6145730560674,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0050770","GO:0050770","regulation of axonogenesis","22/300","181/17643",5.29270029721753e-13,1.77570094971648e-09,2.39225157309051e-10,"Sema6d/Dab1/Myo5b/Sema3e/Robo1/Sema3c/Epha4/Ntrk3/Sema5a/Dscam/Rufy3/Sema4d/Plxna2/Shtn1/D130043K22Rik/Ephb2/Fstl4/Tiam1/Nrp1/L1cam/Bcl11a/Fgf13",22,8.75063017303022,0.0733333333333333,0.0102590262427025,7.14817679558011,62.5510515495578,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0007411","GO:0007411","axon guidance","24/300","222/17643",6.0626802443033e-13,2.03402922196376e-09,2.39225157309051e-10,"Sema6d/Ptpro/Slit3/Cntn5/Sema3e/Robo1/Sema3c/Epha4/Unc5d/Klf7/Sema5a/Dscam/Ank3/Lgi1/App/Sema4d/Tubb2b/Plxna2/Dcc/Apbb2/Ephb2/Ntf3/Nrp1/L1cam",24,8.69164281205907,0.08,0.0125828940656351,6.35783783783784,55.2600555434804,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0097485","GO:0097485","neuron projection guidance","24/300","222/17643",6.0626802443033e-13,2.03402922196376e-09,2.39225157309051e-10,"Sema6d/Ptpro/Slit3/Cntn5/Sema3e/Robo1/Sema3c/Epha4/Unc5d/Klf7/Sema5a/Dscam/Ank3/Lgi1/App/Sema4d/Tubb2b/Plxna2/Dcc/Apbb2/Ephb2/Ntf3/Nrp1/L1cam",24,8.69164281205907,0.08,0.0125828940656351,6.35783783783784,55.2600555434804,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:1990138","GO:1990138","neuron projection extension","22/300","200/17643",4.05948724533239e-12,1.36195797080902e-08,1.40159138575687e-09,"Sema6d/Myo5b/Slit3/Sema3e/Robo1/Sema3c/Tmem108/Hsp90ab1/Ntrk3/Sema5a/Raph1/Dscam/Rufy3/Dnm2/Sema4d/Shtn1/D130043K22Rik/Rims2/Tiam1/Nrp1/L1cam/Bcl11a",22,7.86583629427886,0.0733333333333333,0.0113359405996713,6.4691,50.8848815713194,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0061387","GO:0061387","regulation of extent of cell growth","17/300","125/17643",4.04469822536015e-11,1.35699625460833e-07,1.24132025068363e-08,"Sema6d/Myo5b/Sema3e/Sema3c/Ntrk3/Sema5a/Dscam/Rufy3/Dnm2/Sema4d/Shtn1/D130043K22Rik/Fstl4/Nrp1/L1cam/Bcl11a/Fgf13",17,6.86742135101762,0.0566666666666667,0.00708496287479454,7.99816,54.9267347528551,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0016049","GO:0016049","cell growth","32/300","494/17643",9.30026295835938e-11,3.12023822252957e-07,2.56883052660369e-08,"Sema6d/Myo5b/Slit3/Sema3e/Robo1/Sema3c/Tmem108/Akap13/Hsp90ab1/Ntrk3/Sema5a/Raph1/Dscam/Rufy3/Dnm2/Lgi1/Prkg1/Sorbs2/Tgfbr1/App/Sema4d/Shtn1/Ptprj/D130043K22Rik/Rims2/Fstl4/Tiam1/Nrp1/L1cam/Bcl11a/Fgf13/Rerg",32,6.50581224739805,0.106666666666667,0.027999773281188,3.80955465587045,24.7842473372942,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
