"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0007411","GO:0007411","axon guidance","12/102","222/17643",5.84040344927964e-09,1.25743886262991e-05,3.60501269575849e-06,"Tenm2/Epha7/Epha6/Ephb1/Cntn1/Sema3c/Robo1/Nrcam/Nfib/App/Tubb3/Slit2",12,4.90051312139564,0.117647058823529,0.0125828940656351,9.34976152623211,45.8186290412206,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0097485","GO:0097485","neuron projection guidance","12/102","222/17643",5.84040344927964e-09,1.25743886262991e-05,3.60501269575849e-06,"Tenm2/Epha7/Epha6/Ephb1/Cntn1/Sema3c/Robo1/Nrcam/Nfib/App/Tubb3/Slit2",12,4.90051312139564,0.117647058823529,0.0125828940656351,9.34976152623211,45.8186290412206,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0051963","GO:0051963","regulation of synapse assembly","10/102","138/17643",7.13027870274849e-09,1.53514900470175e-05,3.60501269575849e-06,"Epha7/Ephb1/Lingo2/Robo1/Nlgn1/Negr1/Adgrb3/App/Nrg2/Slit2",10,4.81384946463037,0.0980392156862745,0.00782179901377317,12.5341005967604,60.3372734473385,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:1901888","GO:1901888","regulation of cell junction assembly","12/102","229/17643",8.27737054011013e-09,1.78211787728571e-05,3.60501269575849e-06,"Epha7/Ephb1/Lingo2/Cntnap2/Robo1/Tjp1/Nlgn1/Negr1/Adgrb3/App/Nrg2/Slit2",12,4.7490635731602,0.117647058823529,0.0129796519866236,9.06396095556126,43.0453268026023,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0007416","GO:0007416","synapse assembly","11/102","213/17643",4.18066398144203e-08,9.00096955204468e-05,1.45663134511296e-05,"Epha7/Ephb1/Lingo2/Cntnap2/Robo1/Nlgn1/Negr1/Adgrb3/App/Nrg2/Slit2",11,4.04571070740246,0.107843137254902,0.0120727767386499,8.93275338304336,36.139336008364,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0007409","GO:0007409","axonogenesis","15/102","456/17643",5.43482518258826e-08,0.000117011786181125,1.57800625915501e-05,"Cdh11/Prkg1/Tenm2/Epha7/Epha6/Ephb1/Cntn1/Sema3c/Cntnap2/Robo1/Nrcam/Nfib/App/Tubb3/Slit2",15,3.93177039111175,0.147058823529412,0.0258459445672505,5.68982198142415,22.3710735972603,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0050807","GO:0050807","regulation of synapse organization","12/102","298/17643",1.50667637096743e-07,0.000324387422669287,3.74969833676856e-05,"Epha7/Ephb1/Lingo2/Tubb5/Robo1/Nlgn1/Nrcam/Negr1/Adgrb3/App/Nrg2/Slit2",12,3.48893599284318,0.117647058823529,0.0168905514935102,6.96525858665614,24.3013413824446,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0034329","GO:0034329","cell junction assembly","14/102","431/17643",1.83383431540095e-07,0.000394824528105825,3.88134804622243e-05,"Cdh11/Ptprk/Epha7/Ephb1/Lingo2/Cntnap2/Robo1/Tjp1/Nlgn1/Negr1/Adgrb3/App/Nrg2/Slit2",14,3.40359587502439,0.137254901960784,0.0244289519922916,5.61853418861744,19.1232197880618,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0050803","GO:0050803","regulation of synapse structure or activity","12/102","306/17643",2.00516772176446e-07,0.000431712610495888,3.88134804622243e-05,"Epha7/Ephb1/Lingo2/Tubb5/Robo1/Nlgn1/Nrcam/Negr1/Adgrb3/App/Nrg2/Slit2",12,3.36480526524508,0.117647058823529,0.017343989117497,6.78316032295271,22.8240135696728,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0043954","GO:0043954","cellular component maintenance","7/102","79/17643",3.61372589771005e-07,0.000778035185776973,6.29549090601066e-05,"Dlg2/Abl2/Cntnap2/Tjp1/Nlgn1/Adgrb3/App",7,3.10900076208069,0.0686274509803922,0.00447769653687015,15.3265078183172,47.6501244871839,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0042551","GO:0042551","neuron maturation","6/102","59/17643",1.13176357603102e-06,0.00243668697919478,0.00017924102567764,"Dlg2/Abl2/Cntnap2/Nrcam/Adgrb3/App",6,2.61320025741347,0.0588235294117647,0.00334410247690302,17.5902293120638,45.9667917662471,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0031290","GO:0031290","retinal ganglion cell axon guidance","4/102","18/17643",3.0274449021382e-06,0.00651808887430353,0.000439510641494624,"Epha7/Ephb1/Nrcam/Slit2",4,2.18587972221447,0.0392156862745098,0.00102023465397041,38.437908496732,84.0206447473417,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0034331","GO:0034331","cell junction maintenance","5/102","48/17643",8.22470426982491e-06,0.017707788292933,0.00110217696895225,"Dlg2/Cntnap2/Tjp1/Nlgn1/Adgrb3",5,1.75183567890917,0.0490196078431373,0.0027206257439211,18.0177696078431,31.5641716533849,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential","7/102","127/17643",8.8848815414919e-06,0.0191291499588321,0.00110559992114053,"Grin2a/Fgf14/Ppp3ca/Cntnap2/Nlgn1/App/Nr3c2",7,1.7183043282681,0.0686274509803922,0.00719832228079125,9.53381194997684,16.3819903385393,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0042391","GO:0042391","regulation of membrane potential","12/102","455/17643",1.23890430075255e-05,0.0266736095952024,0.00137934075638945,"Grin2a/Ank2/Dpp6/Gabrb1/Fgf14/Ppp3ca/Cntnap2/Kcnn2/Nlgn1/Nrcam/App/Nr3c2",12,1.5739182096118,0.117647058823529,0.0257892648642521,4.56186166774402,7.17999714859237,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0048813","GO:0048813","dendrite morphogenesis","8/102","187/17643",1.28571959328468e-05,0.0276815428434192,0.00137934075638945,"Abl2/Ppp3ca/Ephb1/Cntnap2/Robo1/Nlgn1/Tnik/Adgrb3",8,1.55780970793962,0.0784313725490196,0.0105991044606926,7.39981126140296,11.5274978199344,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0099173","GO:0099173","postsynapse organization","9/102","248/17643",1.36178324213449e-05,0.0293191932031555,0.00137934075638945,"Grin2a/Dlg2/Abl2/Epha7/Ephb1/Cntnap2/Nlgn1/Nrcam/App",9,1.53284798465296,0.0882352941176471,0.0140565663435924,6.27715844402277,9.62192967026761,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0007626","GO:0007626","locomotory behavior","9/102","250/17643",1.45173933004377e-05,0.0312559477758424,0.00137934075638945,"Grin2a/Fgf14/Abl2/Cntn1/Cntnap2/Negr1/App/Grm5/Btbd9",9,1.50506732742579,0.0882352941176471,0.0141699257495891,6.22694117647059,9.37196571450817,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0016358","GO:0016358","dendrite development","10/102","317/17643",1.50435653491417e-05,0.0323887961967021,0.00137934075638945,"Prkg1/Abl2/Ppp3ca/Ephb1/Cntnap2/Robo1/Nlgn1/Tnik/Adgrb3/App",10,1.48960519323234,0.0980392156862745,0.0179674658504789,5.45648543329004,8.12800903822544,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
"GO:0099558","GO:0099558","maintenance of synapse structure","4/102","28/17643",1.93768482954366e-05,0.041718354380075,0.00168782546994461,"Dlg2/Cntnap2/Nlgn1/Adgrb3",4,1.37967283106402,0.0392156862745098,0.00158703168395398,24.7100840336134,34.0918315944852,"ExcitatoryNeuronsImmatureDG","PTZvsSAL_1hr"
