"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0030900","GO:0030900","forebrain development","18/155","380/17643",6.74831837240321e-09,2.0670099174671e-05,1.68352784658901e-05,"Slc1a2/Cntnap2/Nrg3/Nrg1/Atp1a2/Ubb/Ntrk2/Id4/Gli3/Fgfr3/Dclk1/Dync2h1/Plcb1/Bcan/Robo1/Rfx4/Zeb2/Nr2f1",18,4.68465743963255,0.116129032258065,0.0215382871393754,5.39174872665535,25.2584957849553,"Astrocytes","PTZvsSAL_1hr"
"GO:0007416","GO:0007416","synapse assembly","13/155","213/17643",5.0782446627773e-08,0.000155546634020869,6.33444202672747e-05,"Cntnap2/Nrg3/Nrg1/Ptprd/Ntrk2/Gpm6a/Farp1/Pcdh17/Agrn/Nrxn3/Mapt/Pik3r1/Robo1",13,3.8081393824465,0.0838709677419355,0.0120727767386499,6.94711494775102,26.4555820269134,"Astrocytes","PTZvsSAL_1hr"
"GO:0021537","GO:0021537","telencephalon development","13/155","260/17643",5.10141137423553e-07,0.00156256230392834,0.000346816841453826,"Slc1a2/Nrg3/Nrg1/Atp1a2/Ntrk2/Id4/Gli3/Plcb1/Bcan/Robo1/Rfx4/Zeb2/Nr2f1",13,2.80616265704768,0.0838709677419355,0.0147367227795726,5.69129032258065,15.9706863736426,"Astrocytes","PTZvsSAL_1hr"
"GO:0030534","GO:0030534","adult behavior","11/155","180/17643",5.56077636086303e-07,0.00170326579933235,0.000346816841453826,"Slc1a2/Cntnap2/Prex2/Pcdh15/Atp1a2/Unc79/Grm7/Pcdh17/Nrxn3/Mapt/Fgf14",11,2.76871757389537,0.0709677419354839,0.0102023465397041,6.95602150537635,19.2592589863296,"Astrocytes","PTZvsSAL_1hr"
"GO:0034329","GO:0034329","cell junction assembly","16/155","431/17643",1.30114338658838e-06,0.00398540219312021,0.000649202068676729,"Cntnap2/Nrg3/Nrg1/Ptprd/Clasp1/Ntrk2/Gpm6a/Farp1/Pkp4/Gja1/Pcdh17/Agrn/Nrxn3/Mapt/Pik3r1/Robo1",16,2.39952784454669,0.103225806451613,0.0244289519922916,4.22555197964224,10.1393296337309,"Astrocytes","PTZvsSAL_1hr"
"GO:0099173","GO:0099173","postsynapse organization","12/155","248/17643",2.00528986972549e-06,0.00614220287096919,0.000748263118318088,"Cntnap2/Dlg2/Ptprd/Grin2b/Shisa6/Farp1/Apoe/Gphn/Agrn/Dgkb/Nrxn3/Hnrnpm",12,2.21167584333297,0.0774193548387097,0.0140565663435924,5.50770031217482,12.1812477327545,"Astrocytes","PTZvsSAL_1hr"
"GO:0050807","GO:0050807","regulation of synapse organization","13/155","298/17643",2.34861279033313e-06,0.00719380097679039,0.000748263118318088,"Nrg1/Sparcl1/Ptprd/Grin2b/Ntrk2/Gpm6a/Farp1/Apoe/Agrn/Dgkb/Pik3r1/Hnrnpm/Robo1",13,2.14304158151297,0.0838709677419355,0.0168905514935102,4.96555531500325,10.6413915153547,"Astrocytes","PTZvsSAL_1hr"
"GO:0099072","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","9/155","132/17643",2.497171983617e-06,0.00764883778581886,0.000748263118318088,"Cntnap2/Nrg1/Dlg2/Gpc6/Shisa6/Eps15/Gphn/Nrxn3/Grip1",9,2.11640454936281,0.0580645161290323,0.00748172079578303,7.7608504398827,16.4250991778921,"Astrocytes","PTZvsSAL_1hr"
"GO:0007409","GO:0007409","axonogenesis","16/155","456/17643",2.69943023697032e-06,0.00826835481584008,0.000748263118318088,"Cntnap2/Tenm2/Ntrk2/Apoe/Mt3/Gli3/Ntng1/Fgfr3/Dclk1/Agrn/Bmpr1b/Foxp1/Mapt/Etv4/Robo1/Zeb2",16,2.08258089497955,0.103225806451613,0.0258459445672505,3.99388794567063,8.31759473234276,"Astrocytes","PTZvsSAL_1hr"
"GO:0050803","GO:0050803","regulation of synapse structure or activity","13/155","306/17643",3.14263634424072e-06,0.00962589512240932,0.000784005066931631,"Nrg1/Sparcl1/Ptprd/Grin2b/Ntrk2/Gpm6a/Farp1/Apoe/Agrn/Dgkb/Pik3r1/Hnrnpm/Robo1",13,2.01655887442752,0.0838709677419355,0.017343989117497,4.83573687539532,9.75154811047484,"Astrocytes","PTZvsSAL_1hr"
