"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0005200","GO:0005200",1,"GO:0005200",3.89299486179075,73,"structural constituent of cytoskeleton","structural constituent of cytoskeleton",1,1,0
"GO:0015085","GO:0015085",2,"GO:0015085",3.8684734660109,134,"calcium ion transmembrane transporter activity","calcium ion transmembrane transporter activity",0.444941176470588,0.326,0
"GO:0005216","GO:0005216",2,"GO:0015085",3.6671275173582,437,"monoatomic ion channel activity","calcium ion transmembrane transporter activity",0.356176470588235,0.218214285714286,0.74
"GO:0005261","GO:0005261",2,"GO:0015085",3.48603798376352,322,"monoatomic cation channel activity","calcium ion transmembrane transporter activity",0.361941176470588,0.225214285714286,0.782
"GO:0005262","GO:0005262",2,"GO:0015085",3.36288967209482,114,"calcium channel activity","calcium ion transmembrane transporter activity",0.386058823529412,0.2545,0.979
"GO:0022803","GO:0022803",2,"GO:0015085",3.20597014225067,501,"passive transmembrane transporter activity","calcium ion transmembrane transporter activity",0.373470588235294,0.239214285714286,0.619
"GO:0015267","GO:0015267",2,"GO:0015085",3.20597014225067,501,"channel activity","calcium ion transmembrane transporter activity",0.373470588235294,0.239214285714286,0.619
"GO:0008066","GO:0008066",3,"GO:0008066",1.92549092540009,27,"glutamate receptor activity","glutamate receptor activity",1,1,0
"GO:0046873","GO:0046873",2,"GO:0015085",1.87242756801354,437,"metal ion transmembrane transporter activity","calcium ion transmembrane transporter activity",0.402470588235294,0.274428571428571,0.858
"GO:0022843","GO:0022843",2,"GO:0015085",1.8551194505129,143,"voltage-gated monoatomic cation channel activity","calcium ion transmembrane transporter activity",0.373411764705882,0.239142857142857,0.705
"GO:0022890","GO:0022890",2,"GO:0015085",1.81335693901381,538,"inorganic cation transmembrane transporter activity","calcium ion transmembrane transporter activity",0.449588235294118,0.331642857142857,0.839
"GO:0022839","GO:0022839",2,"GO:0015085",1.79742113225307,315,"monoatomic ion gated channel activity","calcium ion transmembrane transporter activity",0.354823529411765,0.216571428571429,0.704
"GO:0005244","GO:0005244",2,"GO:0015085",1.7859610029656,197,"voltage-gated monoatomic ion channel activity","calcium ion transmembrane transporter activity",0.374235294117647,0.240142857142857,0.657
"GO:0022836","GO:0022836",2,"GO:0015085",1.7718606851447,320,"gated channel activity","calcium ion transmembrane transporter activity",0.373470588235294,0.239214285714286,0.584
"GO:0022832","GO:0022832",2,"GO:0015085",1.76866815642491,198,"voltage-gated channel activity","calcium ion transmembrane transporter activity",0.391705882352941,0.261357142857143,0.545
"GO:0008331","GO:0008331",2,"GO:0015085",1.70636350255612,11,"high voltage-gated calcium channel activity","calcium ion transmembrane transporter activity",0.451764705882353,0.334285714285714,0.805
"GO:0016812","GO:0016812",4,"GO:0016812",1.36982005571939,15,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",1,1,0
