"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0005200","GO:0005200",1,"GO:0005200",10.199489394784,73,"structural constituent of cytoskeleton","structural constituent of cytoskeleton",1,1,0
"GO:0031625","GO:0031625",2,"GO:0031625",4.67105034695286,338,"ubiquitin protein ligase binding","ubiquitin protein ligase binding",0.854181818181818,0.505,0
"GO:0005525","GO:0005525",3,"GO:0005525",4.6281082876027,363,"GTP binding","GTP binding",0.761545454545455,0.353666666666667,0
"GO:0044389","GO:0044389",2,"GO:0031625",4.50273054838338,358,"ubiquitin-like protein ligase binding","ubiquitin protein ligase binding",0.853909090909091,0.505,0.99
"GO:0019001","GO:0019001",3,"GO:0005525",4.39209445511023,387,"guanyl nucleotide binding","GTP binding",0.758090909090909,0.346666666666667,0.968
"GO:0032561","GO:0032561",3,"GO:0005525",4.39209445511023,387,"guanyl ribonucleotide binding","GTP binding",0.758090909090909,0.345666666666667,0.971
"GO:0097718","GO:0097718",4,"GO:0097718",2.28197852555294,36,"disordered domain specific binding","disordered domain specific binding",0.935909090909091,1,0
"GO:0003924","GO:0003924",5,"GO:0003924",1.62026467159046,305,"GTPase activity","GTPase activity",1,1,0
"GO:0044183","GO:0044183",6,"GO:0044183",1.55383862029802,55,"protein folding chaperone","protein folding chaperone",1,1,0
"GO:0019103","GO:0019103",7,"GO:0019103",1.54367394770557,11,"pyrimidine nucleotide binding","pyrimidine nucleotide binding",0.864181818181818,1,0
"GO:0044325","GO:0044325",8,"GO:0044325",1.3748071720285,169,"transmembrane transporter binding","transmembrane transporter binding",0.928636363636364,1,0
