"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0031267","GO:0031267",1,"GO:0031267",8.66897107086001,297,"small GTPase binding","small GTPase binding",0.938714285714286,0.5075,0
"GO:0051020","GO:0051020",1,"GO:0031267",8.64938606902716,337,"GTPase binding","small GTPase binding",0.938285714285714,0.5075,0.985
"GO:0060589","GO:0060589",2,"GO:0060589",6.9915174046115,429,"nucleoside-triphosphatase regulator activity","nucleoside-triphosphatase regulator activity",0.902795918367347,0.319571428571429,0
"GO:0030695","GO:0030695",2,"GO:0060589",6.9915174046115,429,"GTPase regulator activity","nucleoside-triphosphatase regulator activity",0.902795918367347,0.319571428571429,0.994
"GO:0035254","GO:0035254",3,"GO:0035254",6.72871997508491,76,"glutamate receptor binding","glutamate receptor binding",0.94230612244898,0.518,0
"GO:0044325","GO:0044325",4,"GO:0044325",6.43651529830842,169,"transmembrane transporter binding","transmembrane transporter binding",0.956285714285714,1,0
"GO:0003729","GO:0003729",5,"GO:0003729",6.32422521175168,386,"mRNA binding","mRNA binding",0.965204081632653,0.5545,0
"GO:0022890","GO:0022890",6,"GO:0022890",5.98123279319982,538,"inorganic cation transmembrane transporter activity","inorganic cation transmembrane transporter activity",0.742530612244898,0.331642857142857,0
"GO:0030165","GO:0030165",7,"GO:0030165",5.80863768290828,121,"PDZ domain binding","PDZ domain binding",0.947142857142857,0.6525,0
"GO:0015631","GO:0015631",8,"GO:0015631",5.71085064685154,387,"tubulin binding","tubulin binding",0.925816326530612,0.420333333333333,0
"GO:0008017","GO:0008017",8,"GO:0015631",5.59874092467198,269,"microtubule binding","tubulin binding",0.927979591836735,0.431666666666667,0.952
"GO:0015085","GO:0015085",6,"GO:0022890",5.5392207668951,134,"calcium ion transmembrane transporter activity","inorganic cation transmembrane transporter activity",0.741204081632653,0.326,0.839
