"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0005216","GO:0005216",1,"GO:0005216",7.93763544337607,437,"monoatomic ion channel activity","monoatomic ion channel activity",0.63994,0.205461538461538,0
"GO:0005261","GO:0005261",1,"GO:0005216",7.56552773152165,322,"monoatomic cation channel activity","monoatomic ion channel activity",0.6474,0.239230769230769,0.917
"GO:0022803","GO:0022803",1,"GO:0005216",7.39652109311232,501,"passive transmembrane transporter activity","monoatomic ion channel activity",0.64944,0.209076923076923,0.969
"GO:0015267","GO:0015267",1,"GO:0005216",7.39652109311232,501,"channel activity","monoatomic ion channel activity",0.64944,0.209076923076923,0.969
"GO:0022839","GO:0022839",1,"GO:0005216",7.28811043499885,315,"monoatomic ion gated channel activity","monoatomic ion channel activity",0.63178,0.175384615384615,0.925
"GO:0022836","GO:0022836",1,"GO:0005216",7.21055140427126,320,"gated channel activity","monoatomic ion channel activity",0.641,0.178692307692308,0.904
"GO:0046873","GO:0046873",2,"GO:0046873",6.44332093659287,437,"metal ion transmembrane transporter activity","metal ion transmembrane transporter activity",0.67256,0.2665,0
"GO:0022890","GO:0022890",2,"GO:0046873",6.09241117711755,538,"inorganic cation transmembrane transporter activity","metal ion transmembrane transporter activity",0.70124,0.279333333333333,0.967
"GO:0030165","GO:0030165",3,"GO:0030165",5.6915322028949,121,"PDZ domain binding","PDZ domain binding",0.96442,1,0
"GO:0050839","GO:0050839",4,"GO:0050839",5.50272464289326,306,"cell adhesion molecule binding","cell adhesion molecule binding",0.94744,0.5665,0
"GO:0060589","GO:0060589",5,"GO:0060589",5.431594084188,429,"nucleoside-triphosphatase regulator activity","nucleoside-triphosphatase regulator activity",0.9279,0.399166666666667,0
"GO:0030695","GO:0030695",5,"GO:0060589",5.431594084188,429,"GTPase regulator activity","nucleoside-triphosphatase regulator activity",0.9279,0.399166666666667,0.994
