"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Fam168a",3.74102969717637e-05,0.608831419043614,0.521,0.205,0.937015708251764,"Fam168a","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Up","Sig"
"Rnf157",0.00025691922265919,2.42759964812605,0.344,0.082,1,"Rnf157","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Up","Sig"
"Ext1",0.000282095352723674,-1.32326589348238,0.375,0.575,1,"Ext1","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Down","Sig"
"Ncam1",0.000613074389654746,-0.515436088264538,0.552,0.699,1,"Ncam1","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Down","Sig"
"Tmem161b",0.000825345293328872,1.9342481019057,0.385,0.11,1,"Tmem161b","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Up","Sig"
"AY036118",0.00132359451944159,-0.674809740293092,0.698,0.74,1,"AY036118","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Down","Sig"
"Car10",0.0022631103922327,0.360030451916021,0.979,0.877,1,"Car10","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Up","Sig"
"Btbd7",0.00236500642009268,1.87731493261897,0.365,0.11,1,"Btbd7","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Up","Sig"
"Dpy19l1",0.00248758802613567,1.33028171192174,0.49,0.247,1,"Dpy19l1","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Up","Sig"
"Csmd1",0.00277945408067734,-0.656637239505334,0.25,0.26,1,"Csmd1","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Down","Sig"
"Ewsr1",0.00285130865656249,0.988502398931907,0.521,0.233,1,"Ewsr1","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Up","Sig"
"Ptprd",0.0028565269542142,-0.936341222033502,0.677,0.74,1,"Ptprd","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Down","Sig"
"Twsg1",0.00367757041174581,1.0577585070715,0.281,0.082,1,"Twsg1","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Up","Sig"
"Chm",0.00380731674228539,0.87577734315067,0.531,0.26,1,"Chm","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Up","Sig"
"Rps6ka3",0.00381065600721101,1.33726635191612,0.427,0.164,1,"Rps6ka3","NdnfRelnInhibitoryInterneurons","PTZvsSAL_1hr","Up","Sig"
