"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Cwc22",9.26508932553113e-44,-1.27230316695762,0.469,0.779,2.32062692336578e-39,"Cwc22","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Down","Sig"
"Gm42418",1.4296554251895e-16,-0.49497630584264,0.908,0.968,3.58085794347214e-12,"Gm42418","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Down","Sig"
"Gm47283",1.09575621048185e-14,1.19281147161701,0.469,0.313,2.74454058039389e-10,"Gm47283","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Up","Sig"
"mt-Nd1",2.47360812823274e-14,0.926234368318457,0.491,0.306,6.19564627878453e-10,"mt-Nd1","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Up","Sig"
"mt-Co3",1.61408590269286e-13,0.75471057524481,0.675,0.534,4.04280096047479e-09,"mt-Co3","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Up","Sig"
"mt-Co2",2.20118479313288e-13,0.701991324585374,0.609,0.42,5.51330755135992e-09,"mt-Co2","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Up","Sig"
"Camk1d",2.46118641241455e-13,-0.847307898517005,0.321,0.518,6.16453360717473e-09,"Camk1d","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Down","Sig"
"mt-Atp6",1.02757924685290e-11,0.670356693189044,0.59,0.426,2.57377773959247e-07,"mt-Atp6","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Up","Sig"
"Lrrtm4",4.00786334539584e-09,0.209790791491173,0.934,0.837,0.00010038495321213,"Lrrtm4","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Up","Sig"
"mt-Cytb",9.70362325622132e-09,0.774982384231408,0.406,0.281,0.000243046651698575,"mt-Cytb","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Up","Sig"
"mt-Nd4",4.90469518492912e-08,0.760931759379392,0.382,0.245,0.0012284790029692,"mt-Nd4","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Up","Sig"
"AY036118",4.04342567945323e-07,-0.648376096290068,0.334,0.466,0.0101275682993265,"AY036118","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Down","Sig"
"Kcnq5",8.28456655514568e-07,-1.19431911719513,0.196,0.313,0.0207503538506734,"Kcnq5","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Down","Sig"
