"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Cwc22",1.84477984769078e-99,1.92439975337243,0.96,0.669,4.6206200845111e-95,"Cwc22","L45ExcitatoryNeurons","PTZvsSAL_1hr","Up","Sig"
"Gm47283",3.12951595896047e-53,-1.51413923427731,0.765,0.874,7.83849862240829e-49,"Gm47283","L45ExcitatoryNeurons","PTZvsSAL_1hr","Down","Sig"
"AY036118",3.30346567821792e-25,-0.753273835108775,0.94,0.924,8.27419048423244e-21,"AY036118","L45ExcitatoryNeurons","PTZvsSAL_1hr","Down","Sig"
"Egfem1",3.37639386523423e-22,0.601345047645016,0.928,0.805,8.45685371425218e-18,"Egfem1","L45ExcitatoryNeurons","PTZvsSAL_1hr","Up","Sig"
"Sox5",6.85399594387972e-22,-0.971407543318211,0.404,0.519,1.71672036406355e-17,"Sox5","L45ExcitatoryNeurons","PTZvsSAL_1hr","Down","Sig"
"Mid1",5.41687425860057e-21,-1.81143643572263,0.239,0.446,1.35676449555169e-16,"Mid1","L45ExcitatoryNeurons","PTZvsSAL_1hr","Down","Sig"
"Nfib",1.30840197220796e-20,-0.699224730985735,0.72,0.645,3.27715441978929e-16,"Nfib","L45ExcitatoryNeurons","PTZvsSAL_1hr","Down","Sig"
"Gm20754",6.01017921747513e-14,0.896983534416531,0.851,0.652,1.505369588601e-09,"Gm20754","L45ExcitatoryNeurons","PTZvsSAL_1hr","Up","Sig"
"Cmss1",1.45128019561532e-13,-0.68370909128941,0.495,0.47,3.6350215059577e-09,"Cmss1","L45ExcitatoryNeurons","PTZvsSAL_1hr","Down","Sig"
"Pcdh11x",1.08206091605033e-12,0.978454760094558,0.604,0.338,2.71023797643126e-08,"Pcdh11x","L45ExcitatoryNeurons","PTZvsSAL_1hr","Up","Sig"
"Snhg11",2.5417281691787e-12,-0.365314994466099,0.911,0.913,6.36626654534189e-08,"Snhg11","L45ExcitatoryNeurons","PTZvsSAL_1hr","Down","Sig"
"Unc5c",2.91962505322669e-11,-0.577609490268689,0.738,0.749,7.31278487081688e-07,"Unc5c","L45ExcitatoryNeurons","PTZvsSAL_1hr","Down","Sig"
"Camk1d",3.61535092227623e-11,-0.350177082654416,0.891,0.855,9.05536945502526e-07,"Camk1d","L45ExcitatoryNeurons","PTZvsSAL_1hr","Down","Sig"
