"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"AY036118",2.23460476677605e-09,-1.56173498761795,0.644,0.74,5.59701455934396e-05,"AY036118","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Gm42418",5.91431939285668e-08,-0.984334860661155,0.977,0.986,0.00148135957832881,"Gm42418","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Tubb2b",1.71291934090501e-07,-2.63321390705453,0.126,0.411,0.00429034907316477,"Tubb2b","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Tuba1a",2.60155222567351e-06,-1.57716774787689,0.575,0.74,0.0651610785964444,"Tuba1a","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Cadm2",2.7475148396216e-05,-0.372725479909353,0.368,0.411,0.688170041880022,"Cadm2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Grin2b",4.9907894120089e-05,-0.418591233597433,0.437,0.411,1,"Grin2b","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Hsp90ab1",6.49844700671624e-05,-2.31105896561787,0.184,0.384,1,"Hsp90ab1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Ppia",0.00010165687334578,-1.56834728687424,0.207,0.356,1,"Ppia","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Tenm2",0.000129047705868559,-0.496325051308057,0.333,0.397,1,"Tenm2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Trpm3",0.000130550761305727,-1.14336335084721,0.609,0.767,1,"Trpm3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Snx6",0.000178006442194054,4.43501990920384,0.287,0.014,1,"Snx6","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Smoc2",0.000189781653945257,1.76067533174006,0.494,0.151,1,"Smoc2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Akt3",0.000227007117722765,-0.395854517642583,0.885,0.973,1,"Akt3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Rgs7",0.000240580351164144,-0.560475329752515,0.368,0.466,1,"Rgs7","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Smurf1",0.000308731809719895,0.904273916912363,0.391,0.096,1,"Smurf1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Ptprd",0.000321858729419961,-0.346396102619612,0.839,0.74,1,"Ptprd","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Gm47283",0.000348363464359329,-1.89719818649867,0.287,0.411,1,"Gm47283","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"E130114P18Rik",0.000360182795519926,1.18421375287194,0.425,0.11,1,"E130114P18Rik","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Bicral",0.000396398189675557,2.93056610275845,0.402,0.055,1,"Bicral","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"March1",0.000422414495186732,-0.604869168512224,0.839,0.808,1,"March1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Fam13b",0.000430321006913991,1.26358762378318,0.517,0.137,1,"Fam13b","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Ttc28",0.000485246285855176,1.29545788665164,0.747,0.438,1,"Ttc28","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Numb",0.000534153941550842,1.46978826940801,0.471,0.151,1,"Numb","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Actb",0.000540158326378352,-1.70731371335051,0.264,0.438,1,"Actb","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Foxo3",0.000671439482526015,1.29628655137364,0.448,0.151,1,"Foxo3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Rif1",0.000847770571729329,1.96287722917977,0.276,0.041,1,"Rif1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Ralgapa2",0.000871114989824984,0.562296678770116,0.885,0.699,1,"Ralgapa2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"mt-Co2",0.00104739943883252,-1.4939709402047,0.356,0.562,1,"mt-Co2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Atp6v0c",0.00109341357926623,-1.74537747238184,0.299,0.466,1,"Atp6v0c","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Down","Sig"
"Maml3",0.0012203463774895,0.310345781530097,0.989,0.904,1,"Maml3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Dync1i1",0.00134831448555745,0.201270718508937,0.966,0.781,1,"Dync1i1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Car10",0.00141279157289165,0.228390726343605,0.977,0.877,1,"Car10","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
"Klhl32",0.00149680563607038,0.490047911552106,0.632,0.301,1,"Klhl32","NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL","Up","Sig"
