"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Gm42418",2.05339762486534e-15,-1.05684196196114,0.961,1,5.14314503100021e-11,"Gm42418","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Cwc22",1.23634120507785e-06,-1.32218338863691,0.422,0.76,0.0309666381635848,"Cwc22","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Tuba1a",1.34239856670027e-06,-1.05864244292118,0.578,0.875,0.0336230569001417,"Tuba1a","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Snrnp70",5.75274680525367e-06,0.970081631775564,0.843,0.667,0.144089049231189,"Snrnp70","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Upp2",1.57363188945412e-05,2.29238396155374,0.343,0.104,0.394147579351575,"Upp2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Fgfr2",3.68816466191952e-05,1.80441370295683,0.441,0.198,0.923774602870983,"Fgfr2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Ndn",4.25036113422261e-05,-2.77261882321577,0.039,0.26,1,"Ndn","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Ptprg",0.000143338075086448,0.635229380376067,0.784,0.708,1,"Ptprg","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Snapc3",0.000213643071708009,2.4932800386255,0.265,0.083,1,"Snapc3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Ppia",0.00025100350935876,-1.60847884856149,0.186,0.458,1,"Ppia","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Unc13c",0.000259248467081847,-2.75618004626017,0.098,0.323,1,"Unc13c","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Fau",0.000483710340508046,-2.24074778098835,0.059,0.26,1,"Fau","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Car10",0.000678039783035392,-0.451448239619756,0.863,0.979,1,"Car10","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Gabrg3",0.000679424938164868,0.788985183901646,0.755,0.552,1,"Gabrg3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Ddx5",0.000845495437660375,0.53675098643807,0.882,0.896,1,"Ddx5","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Chm",0.00137318332757706,-0.789142432240345,0.275,0.531,1,"Chm","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Tubb5",0.00156339161396189,-0.807863493841059,0.324,0.594,1,"Tubb5","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Basp1",0.00165709740667633,1.13661332865133,0.529,0.365,1,"Basp1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Zmynd8",0.00179159590370641,1.75943188479419,0.353,0.156,1,"Zmynd8","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Prpf4b",0.00227278061780572,0.867144566506572,0.667,0.594,1,"Prpf4b","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Zfp462",0.00256594432045923,0.998749536076474,0.451,0.25,1,"Zfp462","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Cpt1c",0.00270661877360811,1.01876426199689,0.637,0.438,1,"Cpt1c","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Serinc3",0.00281908826591811,-1.71941991331017,0.088,0.281,1,"Serinc3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Eya2",0.00282998102086758,1.73056123638485,0.314,0.146,1,"Eya2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"9530059O14Rik",0.0029632587525625,1.49910848922659,0.255,0.094,1,"9530059O14Rik","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"B3galt1",0.00304579838916257,0.411160101938387,1,0.99,1,"B3galt1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Syne1",0.00307728887358117,-0.92287958841555,0.147,0.354,1,"Syne1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Pknox2",0.00337322651072572,1.13221618153564,0.529,0.333,1,"Pknox2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Gria2",0.00356127536170274,0.522712823025854,0.912,0.885,1,"Gria2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Srrm2",0.00368869853713094,0.869873075361232,0.676,0.531,1,"Srrm2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Slc24a2",0.00384276509873623,0.756076344987932,0.598,0.448,1,"Slc24a2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Leng9",0.0038443779865803,1.55507337572927,0.294,0.125,1,"Leng9","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Rere",0.00389893053181864,0.575935313291251,0.863,0.802,1,"Rere","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Sorcs3",0.00435844444432301,-1.1608312791866,0.176,0.396,1,"Sorcs3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Kansl1l",0.00449929484979225,0.960395431524503,0.618,0.479,1,"Kansl1l","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Mrtfa",0.00466925591934039,0.793725058161981,0.353,0.198,1,"Mrtfa","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Gm29683",0.00495735882653699,1.20047196512127,0.5,0.312,1,"Gm29683","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Pik3c2g",0.00503594820205917,1.1543590315266,0.343,0.156,1,"Pik3c2g","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Ptbp2",0.00522273634160726,-0.739574070262014,0.48,0.719,1,"Ptbp2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"4930402H24Rik",0.00576071392256663,0.689267285551488,0.549,0.552,1,"4930402H24Rik","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Ncam1",0.00594509001739474,0.557538770885829,0.696,0.552,1,"Ncam1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Eml5",0.00603956006824407,-0.648640378797145,0.618,0.823,1,"Eml5","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Nell1",0.00615234156681205,-1.04949911308248,0.235,0.469,1,"Nell1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Islr2",0.0063396717969044,-1.16382206628726,0.167,0.365,1,"Islr2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Nav2",0.00634641185637779,0.413042866708512,0.971,0.938,1,"Nav2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Angpt1",0.00650620672902513,-0.449596895799359,0.667,0.823,1,"Angpt1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Ctsb",0.00653400994859199,-1.69920786512876,0.108,0.292,1,"Ctsb","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Nrg3",0.0072669765389775,-0.281276520233257,1,1,1,"Nrg3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Cpe",0.0074464750390325,-0.611302281785345,0.559,0.792,1,"Cpe","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Pacsin1",0.00804221376070254,1.60780893581569,0.255,0.115,1,"Pacsin1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Cacna1d",0.00911323642243237,0.735161920689268,0.696,0.615,1,"Cacna1d","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"mt-Atp6",0.0096161945211463,0.867153360528582,0.608,0.406,1,"mt-Atp6","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Plekha5",0.00983307590734974,-0.357497140770948,0.804,0.958,1,"Plekha5","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Ntng2",0.0104468472958426,0.91135557217235,0.392,0.208,1,"Ntng2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Camk1d",0.0106110265208546,0.869278639935331,0.471,0.333,1,"Camk1d","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Mical3",0.010664883292215,1.34690072892881,0.314,0.198,1,"Mical3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Zwint",0.0107549689495371,-1.27261378174778,0.098,0.271,1,"Zwint","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Stt3b",0.0107675338019265,-0.63953475002281,0.314,0.531,1,"Stt3b","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"App",0.0108048198825026,-0.328390598004441,0.627,0.844,1,"App","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Ppp2r2c",0.0116182782017258,0.985645268494922,0.373,0.219,1,"Ppp2r2c","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Rps8",0.0118641558047479,-0.68162778637938,0.108,0.281,1,"Rps8","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Actg1",0.0123276676401718,-1.03441292849283,0.167,0.365,1,"Actg1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Sorbs1",0.0124483668702949,0.901362067734564,0.5,0.417,1,"Sorbs1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Scg5",0.0124776838461686,-0.991154162969556,0.167,0.365,1,"Scg5","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Adgrb3",0.0125866448603312,-0.985396290962038,0.333,0.552,1,"Adgrb3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Herc1",0.0130621422922013,-0.357010435248645,0.471,0.698,1,"Herc1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Tubb2b",0.0130970959063294,-1.14734176418396,0.235,0.448,1,"Tubb2b","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"St13",0.0133272340077189,-1.46082846026215,0.088,0.25,1,"St13","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Stk38",0.0134430365329786,1.14054918955756,0.275,0.135,1,"Stk38","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Syt11",0.0135437684435278,-0.601281442641603,0.304,0.521,1,"Syt11","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Hcn1",0.0135526567129275,-1.21798046811716,0.118,0.292,1,"Hcn1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Gm49027",0.0139170299424002,1.64154765121957,0.265,0.115,1,"Gm49027","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Ncoa1",0.0139367314067409,0.48595454946091,0.882,0.833,1,"Ncoa1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Map6",0.0139763868448929,1.48495332514998,0.304,0.156,1,"Map6","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Specc1l",0.0139940896646666,1.01261756334891,0.304,0.177,1,"Specc1l","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Csmd1",0.0144731341751041,-0.908483365113973,0.118,0.25,1,"Csmd1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Snap25",0.0149593526455724,-0.555547201794695,0.461,0.698,1,"Snap25","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Purg",0.0153328891435595,1.39927829388221,0.314,0.167,1,"Purg","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Pbx1",0.0158628274591147,-1.1865166583481,0.186,0.385,1,"Pbx1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Cd200",0.0160632092002172,-0.706285049779459,0.314,0.521,1,"Cd200","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Nxn",0.0161970966731379,1.35343906722812,0.304,0.167,1,"Nxn","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Magi2",0.0163466316902302,-0.414569931511151,0.951,0.969,1,"Magi2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Snhg11",0.0166940286585281,0.387479277592549,1,1,1,"Snhg11","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Usp9x",0.0167949066246689,-0.362953490184565,0.461,0.677,1,"Usp9x","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Gabrb1",0.0171784167651352,-1.88424536448161,0.108,0.26,1,"Gabrb1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Chsy3",0.0172308798462185,-0.499970476031288,0.578,0.781,1,"Chsy3","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Bsg",0.0178314679165009,-0.915022627575387,0.127,0.302,1,"Bsg","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Gm20275",0.0178568076411295,1.55916934287054,0.343,0.188,1,"Gm20275","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Calr",0.0189344717271123,-1.19321929750822,0.127,0.302,1,"Calr","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Mpdz",0.0189788691916009,-1.34921906434193,0.127,0.302,1,"Mpdz","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Epb41l4a",0.0190047247403441,0.263458612855275,0.363,0.458,1,"Epb41l4a","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Gnao1",0.0190135806429711,1.08814669650352,0.5,0.385,1,"Gnao1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Nfix",0.0195754484812125,0.812614154037731,0.569,0.448,1,"Nfix","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Ttc39c",0.0197580134346632,1.49537388106936,0.275,0.156,1,"Ttc39c","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Gls",0.0197917902430076,-0.771775069160241,0.422,0.656,1,"Gls","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Myt1l",0.0208720129522329,0.529531845608105,0.716,0.573,1,"Myt1l","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"AC149090.1",0.0209789951557035,0.912879506559765,0.549,0.469,1,"AC149090.1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Ubb",0.0210523127494303,-1.24374980832121,0.108,0.271,1,"Ubb","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Ptprn2",0.0210796818594286,0.46729223648575,0.814,0.76,1,"Ptprn2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"AY036118",0.0218243661765443,-0.654088604222755,0.49,0.698,1,"AY036118","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Ntrk2",0.0223020867522852,0.540409536909548,0.706,0.635,1,"Ntrk2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Nrn1",0.022375009169465,1.47825374790034,0.255,0.125,1,"Nrn1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Mtss1",0.0227756657533786,0.672268037665429,0.52,0.396,1,"Mtss1","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Zfp512b",0.0236511879356867,-1.04383598461326,0.098,0.25,1,"Zfp512b","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Pcsk5",0.0245901493926306,-1.28027100120144,0.147,0.323,1,"Pcsk5","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Gnas",0.0251096651386181,-0.565793832174238,0.343,0.552,1,"Gnas","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Gapdh",0.0257608457337403,-1.05937079560236,0.098,0.25,1,"Gapdh","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Map2k4",0.0260966309432663,-0.916149849392484,0.245,0.448,1,"Map2k4","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
"Zeb2",0.0268319531060526,0.584433606295667,0.725,0.635,1,"Zeb2","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Up","Sig"
"Tmem165",0.0281042711748557,-1.26792767650983,0.098,0.25,1,"Tmem165","NdnfRelnInhibitoryInterneurons","24hrvs1hr_PTZ","Down","Sig"
