"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0007409","GO:0007409","axonogenesis","43/333","456/17643",2.39793763770697e-18,8.35681266740878e-15,6.93382599029583e-15,"Sema6d/Ctnna2/Dab1/Actb/Robo1/Ptpro/Myo5b/Sema3e/Cntnap2/Sema3c/Actg1/Klf7/Hsp90ab1/Cntn5/Slit3/Raph1/Epha4/Bcl11a/Dnm2/Tubb2b/Ank3/Plxna2/Rufy3/Cacna1a/Ntrk3/L1cam/Shtn1/D130043K22Rik/Fgf13/Dcc/Apbb2/Dscam/Atp8a2/Prkg1/Nrp1/Lgi1/Ntrk2/Aplp1/Sema4d/Ntf3/Macf1/Ephb2/Ntng2",43,14.0779593331951,0.129129129129129,0.0258459445672505,4.99610795005532,70.3350045451315,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0016358","GO:0016358","dendrite development","33/333","317/17643",1.52570010947651e-15,5.31706488152562e-12,2.20584115827998e-12,"Ctnna2/Dab1/Robo1/Myo5b/Cntnap2/Hecw1/Ctnnd2/Klf7/Grip1/Epha4/Spire1/Nlgn1/Bcl11a/Cacna1a/Mapk8/Phactr1/Nck2/D130043K22Rik/Dscam/Dnm3/Uba6/Prkg1/Nrp1/Ntrk2/Chrna7/Tnik/Sema4d/Prex2/Farp1/Itsn1/Ephb2/Csmd3/Srgap2",33,11.2743280401717,0.0990990990990991,0.0179674658504789,5.51547446500128,62.1832684156149,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0050770","GO:0050770","regulation of axonogenesis","22/333","181/17643",4.26530370200559e-12,1.48645834014895e-08,4.11115412961732e-09,"Sema6d/Dab1/Robo1/Myo5b/Sema3e/Sema3c/Epha4/Bcl11a/Plxna2/Rufy3/Cacna1a/Ntrk3/L1cam/Shtn1/D130043K22Rik/Fgf13/Dscam/Nrp1/Ntrk2/Sema4d/Macf1/Ephb2",22,7.82784725793362,0.0660660660660661,0.0102590262427025,6.43979891493704,50.4097622779338,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0048813","GO:0048813","dendrite morphogenesis","22/333","187/17643",8.24797202660954e-12,2.87441825127342e-08,5.96241556765695e-09,"Ctnna2/Robo1/Myo5b/Cntnap2/Hecw1/Ctnnd2/Klf7/Grip1/Epha4/Nlgn1/Cacna1a/Mapk8/Phactr1/Dscam/Dnm3/Nrp1/Chrna7/Tnik/Sema4d/Prex2/Farp1/Ephb2",22,7.54145003821846,0.0660660660660661,0.0105991044606926,6.23317435082141,47.0071729462244,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0048588","GO:0048588","developmental cell growth","25/333","270/17643",6.15067783812711e-11,2.1435112265873e-07,3.55703410975477e-08,"Sema6d/Robo1/Myo5b/Sema3e/Sema3c/Hsp90ab1/Slit3/Raph1/Akap13/Tmem108/Bcl11a/Dnm2/Rufy3/Ntrk3/L1cam/Shtn1/D130043K22Rik/Fgf13/Dscam/Sorbs2/Prkn/Prkg1/Nrp1/Sema4d/Macf1",25,6.66887423754073,0.0750750750750751,0.0153035198095562,4.90573907240574,32.7157569160636,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:1990138","GO:1990138","neuron projection extension","21/333","200/17643",2.15182036716903e-10,7.49909397958407e-07,1.03702641203743e-07,"Sema6d/Robo1/Myo5b/Sema3e/Sema3c/Hsp90ab1/Slit3/Raph1/Tmem108/Bcl11a/Dnm2/Rufy3/Ntrk3/L1cam/Shtn1/D130043K22Rik/Dscam/Prkn/Nrp1/Sema4d/Macf1",21,6.12499120373307,0.0630630630630631,0.0113359405996713,5.56310810810811,34.0739882275783,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","24/333","273/17643",4.36852185890199e-10,1.52242986782734e-06,1.80456083404568e-07,"Sema6d/Robo1/Myo5b/Sema3e/Sema3c/Hsp90ab1/Slit3/Raph1/Tmem108/Bcl11a/Dnm2/Rufy3/Ntrk3/L1cam/Shtn1/D130043K22Rik/Fgf13/Kif26b/Dscam/Prkn/Prkg1/Nrp1/Sema4d/Macf1",24,5.81746270442062,0.0720720720720721,0.0154735589185513,4.65775665775666,27.0963256427662,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0048675","GO:0048675","axon extension","17/333","135/17643",7.01352496417675e-10,2.4442134500156e-06,2.53502014165704e-07,"Sema6d/Myo5b/Sema3e/Sema3c/Hsp90ab1/Slit3/Raph1/Dnm2/Rufy3/Ntrk3/L1cam/Shtn1/D130043K22Rik/Dscam/Nrp1/Sema4d/Macf1",17,5.61186087039506,0.0510510510510511,0.0076517599047781,6.67180513847181,37.4412421914906,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0034329","GO:0034329","cell junction assembly","30/333","431/17643",8.31591318113598e-10,2.89809574362589e-06,2.67179105363515e-07,"Actb/Robo1/Ptpro/Cntnap2/Ctnnd2/Actg1/Cntn5/Pkp4/Nlgn1/Shank2/Cacna1a/Cdh8/Ntrk3/Bcr/Fgf13/Rapgef1/Dnm3/Pkn2/Cdh13/Nrp1/Ntrk2/Sema4d/Farp1/Nrxn1/Macf1/Hdac7/Lrrn3/Ephb2/Ntng2/Srgap2",30,5.53788727095541,0.0900900900900901,0.0244289519922916,3.6878409732238,20.4228475829239,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
"GO:0043087","GO:0043087","regulation of GTPase activity","25/333","313/17643",1.39664059398757e-09,4.86729247004667e-06,3.28766046892562e-07,"Rgs6/Pkp4/Epha4/Ralgps1/Ptprn2/Garnl3/Gnao1/Evi5/Plxna2/Ntrk3/Rap1gap2/Lrch1/Dock9/Bcr/Rapgef1/Sgsm1/Rasa2/Prkg1/Rapgef6/Ntrk2/Sema4d/Prex2/Ntf3/Rap1gds1/Srgap2",25,5.31271255671291,0.0750750750750751,0.0177407470384855,4.23178769824137,22.4822716417902,"ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL"
