"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0002181","GO:0002181","cytoplasmic translation","36/343","135/17643",5.43069722037698e-31,1.99360894960039e-27,1.65379021668954e-27,"Rpl19/Rpl13/Rps10/Rpl24/Rplp1/Rps14/Rps25/Rps19/Rpsa/Eif4a2/Rpl23/Rpl27/Pkm/Rpl17/Rps23/Rpl8/Rps17/Rpl18a/Rpl13a/Rpl7/Fau/Rpl21/Rpl4/Rpl9/Rps7/Rps15/Ncbp1/Rpl12/Rps5/Rps3/Rps27a/Rpl15/Eif3a/Rps13/Rpl22l1/Rps16",36,26.7003600254055,0.104956268221574,0.0076517599047781,13.7166180758017,366.238640954891,"ExcitatoryNeuronsCA3","24hrvs1hr_PTZ"
"GO:0140236","GO:0140236","translation at presynapse","17/343","47/17643",8.80925068027967e-18,3.23387592473067e-14,1.0203067792478e-14,"Rpl13/Rps10/Rpl24/Rps14/Rpl23/Rpl27/Rpl17/Rpl8/Rpl13a/Rpl7/Rpl4/Rpl9/Rpl12/Rps5/Rps27a/Rpl15/Rps16",17,13.490276646841,0.0495626822157434,0.00266394604092275,18.6049872836673,250.986425467631,"ExcitatoryNeuronsCA3","24hrvs1hr_PTZ"
"GO:0140241","GO:0140241","translation at synapse","17/343","48/17643",1.34018864885643e-17,4.91983252995196e-14,1.0203067792478e-14,"Rpl13/Rps10/Rpl24/Rps14/Rpl23/Rpl27/Rpl17/Rpl8/Rpl13a/Rpl7/Rpl4/Rpl9/Rpl12/Rps5/Rps27a/Rpl15/Rps16",17,13.3080496802724,0.0495626822157434,0.0027206257439211,18.2173833819242,242.437843091216,"ExcitatoryNeuronsCA3","24hrvs1hr_PTZ"
"GO:0140242","GO:0140242","translation at postsynapse","17/343","48/17643",1.34018864885643e-17,4.91983252995196e-14,1.0203067792478e-14,"Rpl13/Rps10/Rpl24/Rps14/Rpl23/Rpl27/Rpl17/Rpl8/Rpl13a/Rpl7/Rpl4/Rpl9/Rpl12/Rps5/Rps27a/Rpl15/Rps16",17,13.3080496802724,0.0495626822157434,0.0027206257439211,18.2173833819242,242.437843091216,"ExcitatoryNeuronsCA3","24hrvs1hr_PTZ"
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","27/343","262/17643",1.64186066505842e-12,6.02727050142948e-09,9.99979558739794e-10,"Nlgn1/Actg1/Rab3a/Rims2/Stxbp5l/Fgf14/Ppfia2/Hpca/Cltc/Actb/Magi2/Atp2a2/Dnm1/Syt4/Ppp3r1/Nsg1/Cacna1b/Atp6v1a/Ppp3cb/Prkcg/Snap25/Erc2/Amph/Rims1/Mapk10/Syt1/Ctnnb1",27,8.21987931713637,0.0787172011661808,0.0148500821855693,5.300792290744,43.5718729151225,"ExcitatoryNeuronsCA3","24hrvs1hr_PTZ"
"GO:0099504","GO:0099504","synaptic vesicle cycle","24/343","222/17643",1.06373455371203e-11,3.90496954667684e-08,5.39891941033138e-09,"Nlgn1/Actg1/Rab3a/Rims2/Stxbp5l/Fgf14/Ppfia2/Cltc/Actb/Magi2/Atp2a2/Dnm1/Syt4/Ppp3r1/Cacna1b/Atp6v1a/Ppp3cb/Prkcg/Snap25/Erc2/Amph/Rims1/Syt1/Ctnnb1",24,7.4083823486655,0.0699708454810496,0.0125828940656351,5.56079111181152,41.1964667173604,"ExcitatoryNeuronsCA3","24hrvs1hr_PTZ"
"GO:0000028","GO:0000028","ribosomal small subunit assembly","7/343","19/17643",4.07036831209906e-08,0.000149423220737157,1.67076666902076e-05,"Rps14/Rps25/Rps19/Rpsa/Fau/Rps15/Rps5",7,3.82558190684202,0.0204081632653061,0.00107691435696877,18.9505907626208,72.4970371454497,"ExcitatoryNeuronsCA3","24hrvs1hr_PTZ"
"GO:0051924","GO:0051924","regulation of calcium ion transport","21/343","261/17643",4.3891554388378e-08,0.000161125896159735,1.67076666902076e-05,"Calm1/Calm3/Atp2b1/Dmd/Fgf14/Hpca/Homer1/Jph4/Atp1b1/Oga/Prnp/Cacna1d/Ppp3r1/Cacna1b/Calm2/Ppp3cb/Coro1a/Tgfb2/Cx3cl1/Ctnnb1/Homer3",21,3.79283465414656,0.0612244897959184,0.014793402482571,4.13863476425053,15.6971573547051,"ExcitatoryNeuronsCA3","24hrvs1hr_PTZ"
"GO:0048167","GO:0048167","regulation of synaptic plasticity","20/343","248/17643",8.90539826122726e-08,0.000326917170169653,3.01325347014392e-05,"Nlgn1/Cfl1/Prrt1/Rab3a/Rims2/Fgf14/Ube3a/Jph4/Grik2/Syt4/Prnp/Ywhag/Nsg1/Hnrnpk/Prkcg/Snap25/Ncdn/Lnpep/Erc2/Rims1",20,3.48556226903693,0.0583090379008746,0.0140565663435924,4.14817078905295,14.4587075878441,"ExcitatoryNeuronsCA3","24hrvs1hr_PTZ"
"GO:2000300","GO:2000300","regulation of synaptic vesicle exocytosis","10/343","57/17643",1.29857329365506e-07,0.000476706256100772,3.95449740899377e-05,"Nlgn1/Rab3a/Rims2/Stxbp5l/Ppfia2/Atp2a2/Syt4/Prkcg/Rims1/Syt1",10,3.32174914852982,0.0291545189504373,0.00323074307090631,9.02409083934326,29.9757660618442,"ExcitatoryNeuronsCA3","24hrvs1hr_PTZ"
