"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"chr2-78003922-78004922",6.73149286843512e-288,1.54255557407938,0.568,0.213,1.11487658036309e-282,"0","chr2-78003922-78004922"
"chr2-77913469-77914332",2.10191010901229e-200,1.49146162578434,0.438,0.163,3.48120454164725e-195,"0","chr2-77913469-77914332"
"chr2-77933432-77934324",1.02179335145046e-145,1.03744807041346,0.542,0.26,1.69230436660577e-140,"0","chr2-77933432-77934324"
"chr2-78010459-78011213",2.53254537150018e-121,1.46649576828156,0.271,0.096,4.19442696973232e-116,"0","chr2-78010459-78011213"
"chr2-77991040-77991759",7.94908195594281e-114,1.46499632913249,0.254,0.089,1.3165349026252e-108,"0","chr2-77991040-77991759"
"chr2-77897231-77898068",3.50432034786017e-113,0.846192659294824,0.583,0.326,5.8038904033295e-108,"0","chr2-77897231-77898068"
"chr2-78021505-78022372",1.02061335912849e-85,0.79948864745698,0.512,0.29,1.69035005152219e-80,"0","chr2-78021505-78022372"
"chr2-98666640-98667361",9.76158131917029e-72,0.466930178786205,0.814,0.595,1.6167228596623e-66,"0","chr2-98666640-98667361"
"chr2-78025644-78026476",5.76904958354144e-48,0.821367585798156,0.281,0.149,9.55475761075717e-43,"0","chr2-78025644-78026476"
"chr2-77975363-77976288",9.62126439884996e-47,0.776004346289524,0.294,0.158,1.59348343100193e-41,"0","chr2-77975363-77976288"
"chr13-23401515-23402423",1.06885783855907e-43,0.766272372371941,0.289,0.157,1.77025304079991e-38,"0","chr13-23401515-23402423"
"chr2-77927952-77928844",2.32117829118277e-39,0.682383404199757,0.3,0.171,3.84435869763981e-34,"0","chr2-77927952-77928844"
"chr3-127161895-127162841",4.31886429285675e-39,0.697687651991204,0.284,0.157,7.15294623047228e-34,"0","chr3-127161895-127162841"
"chr9-35304951-35305862",1.21843953795276e-37,0.460209448120598,0.503,0.327,2.01799174715275e-32,"0","chr9-35304951-35305862"
"chr2-98662325-98663121",7.92178838707101e-34,0.432848928704622,0.479,0.313,1.31201451445509e-28,"0","chr2-98662325-98663121"
"chr13-23412083-23413093",8.55378288358352e-33,0.585346609694847,0.312,0.187,1.41668607496199e-27,"0","chr13-23412083-23413093"
"chr2-77881108-77882033",8.44941275158623e-26,0.514362075024706,0.303,0.191,1.39940018933046e-20,"0","chr2-77881108-77882033"
"chr2-77885405-77886229",3.31256954222894e-25,0.572009943424993,0.25,0.151,5.48631080153499e-20,"0","chr2-77885405-77886229"
"chr2-77917741-77918635",1.01890919691722e-19,0.44158745087603,0.27,0.174,1.68752760102626e-14,"0","chr2-77917741-77918635"
"chr1-195241229-195242143",1.07822720448748e-19,0.355918781003657,0.392,0.269,1.78577067834421e-14,"0","chr1-195241229-195242143"
"chr7-38200572-38201429",2.25431892294012e-18,0.319068338153551,0.454,0.328,3.73362554336265e-13,"0","chr7-38200572-38201429"
"chr16-46496699-46497633",3.09275625844216e-16,0.283540404640069,0.382,0.266,5.12225384279449e-11,"0","chr16-46496699-46497633"
"chr10-95416487-95417359",1.23341431954715e-15,0.326342322525762,0.293,0.198,2.04279313017718e-10,"0","chr10-95416487-95417359"
"chr6-31216162-31217112",1.67956706608623e-15,0.366377184171785,0.268,0.181,2.78171577052267e-10,"0","chr6-31216162-31217112"
"chr19-61266374-61267259",4.54787046534158e-15,0.275741390899821,0.399,0.284,7.53222854340337e-10,"0","chr19-61266374-61267259"
"chr14-66910692-66911584",8.1479754837022e-15,0.372844401542322,0.253,0.17,1.34947584758624e-09,"0","chr14-66910692-66911584"
"chr4-129048600-129049529",8.60860795762301e-14,0.323197636578786,0.296,0.205,1.42576625854948e-08,"0","chr4-129048600-129049529"
"chr12-109067589-109068526",8.91352023428944e-14,0.345599292648255,0.253,0.173,1.47626613472325e-08,"0","chr12-109067589-109068526"
"chr13-22050606-22051540",1.58890502974749e-13,0.339421253698386,0.251,0.171,2.63156039931809e-08,"0","chr13-22050606-22051540"
"chr7-45161824-45162758",2.55924124539032e-13,0.339694036557114,0.275,0.191,4.23864094302791e-08,"0","chr7-45161824-45162758"
"chr2-38350589-38351514",2.80747051396743e-12,0.30344976859161,0.255,0.177,4.649760739938e-07,"0","chr2-38350589-38351514"
