"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"chr2-77881108-77882033",4.43530547245966e-307,1.48590766753348,0.41,0.157,7.34579727654241e-302,"0","chr2-77881108-77882033"
"chr2-77933432-77934324",2.5822484851794e-244,1.10360588164477,0.499,0.239,4.27674576363898e-239,"0","chr2-77933432-77934324"
"chr2-77941335-77942214",2.13899231883399e-179,1.21694690004596,0.332,0.143,3.54262046837604e-174,"0","chr2-77941335-77942214"
"chr2-77917741-77918635",1.28830855283084e-151,1.12610041933268,0.327,0.152,2.13370950828397e-146,"0","chr2-77917741-77918635"
"chr2-78021505-78022372",1.10604079851674e-148,0.847191360989798,0.482,0.272,1.83183583091142e-143,"0","chr2-78021505-78022372"
"chr2-78003922-78004922",1.27467525330164e-143,0.896628381692263,0.407,0.208,2.11112990127071e-138,"0","chr2-78003922-78004922"
"chr2-98666640-98667361",1.60224630690451e-85,0.392120255662777,0.78,0.579,2.65365635595832e-80,"0","chr2-98666640-98667361"
"chr2-77897231-77898068",1.96440488396536e-76,0.526643136453765,0.487,0.318,3.25346701287226e-71,"0","chr2-77897231-77898068"
"chr4-124657005-124657930",2.84438103722412e-76,0.689924315712615,0.335,0.194,4.71089231766096e-71,"0","chr4-124657005-124657930"
"chr13-23412083-23413093",8.6404822332766e-65,0.721803999679346,0.297,0.177,1.4310453079575e-59,"0","chr13-23412083-23413093"
"chr2-77927952-77928844",1.86644290077935e-64,0.76325590386916,0.277,0.162,3.09122139669976e-59,"0","chr2-77927952-77928844"
"chr2-146221608-146222498",1.24273565215492e-61,0.66535547032344,0.28,0.16,2.05823121445549e-56,"0","chr2-146221608-146222498"
"chr2-77913469-77914332",1.57864295343633e-52,0.654584193315039,0.275,0.168,2.61456424591078e-47,"0","chr2-77913469-77914332"
"chr9-35304951-35305862",3.63375173840051e-44,0.403503797822908,0.451,0.319,6.0182559666563e-39,"0","chr9-35304951-35305862"
"chr13-9011377-9012251",1.80907081120034e-41,0.354213069666509,0.525,0.388,2.99620116821812e-36,"0","chr13-9011377-9012251"
"chr2-77889368-77890235",1.19564054799415e-38,0.537989352212507,0.275,0.181,1.98023183199339e-33,"0","chr2-77889368-77890235"
"chr14-52003770-52004724",3.51322673282161e-30,0.477598138528929,0.25,0.167,5.81864124716647e-25,"0","chr14-52003770-52004724"
"chr1-195241229-195242143",3.57292533574398e-30,0.373122292980312,0.364,0.262,5.91751467031253e-25,"0","chr1-195241229-195242143"
"chr10-77902597-77903385",4.32914525154301e-30,0.457566558806595,0.264,0.179,7.16997365705805e-25,"0","chr10-77902597-77903385"
"chr9-50727634-50728547",5.52338477028672e-23,0.368677663299846,0.277,0.198,9.14788509039656e-18,"0","chr9-50727634-50728547"
