"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"chr2-77881108-77882033",8.64473784492338e-307,1.48599643806761,0.41,0.157,1.43175012661406e-301,"0","chr2-77881108-77882033"
"chr2-77933432-77934324",4.69840040535275e-244,1.10267499322406,0.499,0.239,7.78153773534928e-239,"0","chr2-77933432-77934324"
"chr2-77941335-77942214",5.72614099744222e-179,1.21622243645109,0.332,0.143,9.48369198137378e-174,"0","chr2-77941335-77942214"
"chr2-77917741-77918635",9.58847539309942e-152,1.12694155920937,0.327,0.152,1.58805288308052e-146,"0","chr2-77917741-77918635"
"chr2-78021505-78022372",3.22549715850986e-148,0.845056348233825,0.482,0.272,5.34210064889561e-143,"0","chr2-78021505-78022372"
"chr2-78003922-78004922",8.34299564655687e-144,0.89724274997163,0.407,0.208,1.3817752819784e-138,"0","chr2-78003922-78004922"
"chr2-98666640-98667361",4.71054016768485e-85,0.390927209297373,0.78,0.579,7.80164373112132e-80,"0","chr2-98666640-98667361"
"chr2-77897231-77898068",8.97501986090825e-77,0.528230222550288,0.488,0.318,1.48645176438348e-71,"0","chr2-77897231-77898068"
"chr4-124657005-124657930",1.91833973442798e-76,0.691266617357858,0.336,0.194,3.17717345155696e-71,"0","chr4-124657005-124657930"
"chr13-23412083-23413093",3.61531783644026e-65,0.723968838684508,0.297,0.177,5.98772555389073e-60,"0","chr13-23412083-23413093"
"chr2-77927952-77928844",8.12710667450033e-65,0.765387344805748,0.277,0.162,1.34601953453742e-59,"0","chr2-77927952-77928844"
"chr2-146221608-146222498",1.02569600981275e-60,0.659556584874677,0.279,0.16,1.69876798841197e-55,"0","chr2-146221608-146222498"
"chr2-77913469-77914332",1.40091040384982e-52,0.655403774682936,0.275,0.168,2.32020181996011e-47,"0","chr2-77913469-77914332"
"chr9-35304951-35305862",2.1349485446983e-44,0.404905622981358,0.451,0.319,3.53592312921478e-39,"0","chr9-35304951-35305862"
"chr13-9011377-9012251",9.23626089319433e-42,0.355841511829535,0.525,0.388,1.52971876539174e-36,"0","chr13-9011377-9012251"
"chr2-77889368-77890235",7.10903612605518e-39,0.539182788193701,0.275,0.181,1.17740567223338e-33,"0","chr2-77889368-77890235"
"chr14-52003770-52004724",1.05953665496956e-30,0.483893675023679,0.251,0.167,1.75481520332714e-25,"0","chr14-52003770-52004724"
"chr1-195241229-195242143",1.69487618426903e-30,0.375725535005212,0.365,0.262,2.80707088514821e-25,"0","chr1-195241229-195242143"
"chr10-77902597-77903385",1.68217890433138e-29,0.453428498680707,0.263,0.179,2.78604152314268e-24,"0","chr10-77902597-77903385"
"chr9-50727634-50728547",7.75023955270812e-23,0.367544746112856,0.277,0.198,1.28360242495907e-17,"0","chr9-50727634-50728547"
"chr19-5001549-5002437",3.34758114569233e-22,0.387563628446271,0.26,0.185,5.5442973693071e-17,"0","chr19-5001549-5002437"
"chr2-180892578-180893485",2.16326447155736e-21,0.338712174991153,0.296,0.217,3.58282025043802e-16,"0","chr2-180892578-180893485"
"chr15-66239008-66240001",2.44920944945095e-21,0.353743458004422,0.27,0.194,4.05640518227516e-16,"0","chr15-66239008-66240001"
"chr4-46601614-46602466",3.94773735428075e-20,0.380999971428154,0.25,0.181,6.53828208353332e-15,"0","chr4-46601614-46602466"
"chr10-79779909-79780743",4.44924772813069e-20,0.283210014538762,0.358,0.271,7.36888857980732e-15,"0","chr10-79779909-79780743"
"chr3-68493522-68494463",5.62056829954646e-20,0.356896670384549,0.255,0.185,9.30884142339184e-15,"0","chr3-68493522-68494463"
"chr15-75086307-75087217",1.46670898986038e-19,0.310927113666899,0.306,0.229,2.42917809609666e-14,"0","chr15-75086307-75087217"
"chr12-105336340-105337215",1.88280669015174e-19,0.350076612606901,0.25,0.181,3.11832326829621e-14,"0","chr12-105336340-105337215"
"chr5-137029703-137030747",2.51878454476844e-17,0.298361210608755,0.282,0.211,4.17163615089093e-12,"0","chr5-137029703-137030747"
"chr12-113139881-113140808",8.35698820435485e-17,0.251906924694945,0.313,0.237,1.38409274339345e-11,"0","chr12-113139881-113140808"
"chr15-74672155-74673054",1.72120126473613e-16,0.317851509808615,0.252,0.188,2.85067074666862e-11,"0","chr15-74672155-74673054"
"chr11-6065291-6066228",1.78154374991969e-16,0.283556091465346,0.316,0.243,2.95061057405449e-11,"0","chr11-6065291-6066228"
"chr1-178275907-178276835",3.05476770687582e-16,0.298545808544833,0.265,0.198,5.0593368238048e-11,"0","chr1-178275907-178276835"
"chr9-7763628-7764536",6.1974320307872e-16,0.285896073975556,0.257,0.192,1.02642489037101e-10,"0","chr9-7763628-7764536"
"chr5-124095449-124096347",1.88854345217243e-15,0.296385927149863,0.251,0.188,3.12782455092249e-10,"0","chr5-124095449-124096347"
"chr4-43058532-43059418",2.77542815971484e-15,0.274813204653291,0.259,0.193,4.59669187240132e-10,"0","chr4-43058532-43059418"
"chr8-92355643-92356584",2.83023988132675e-15,0.257744879114927,0.274,0.206,4.68747159385218e-10,"0","chr8-92355643-92356584"
"chr2-152395879-152396773",5.98789180156983e-15,0.275064044876752,0.272,0.206,9.91720628067798e-10,"0","chr2-152395879-152396773"
"chr8-123410997-123411922",6.21440518511716e-14,0.262633751343659,0.261,0.199,1.02923600116429e-08,"0","chr8-123410997-123411922"
"chr12-86894232-86895128",9.50651938277888e-14,0.258783714756273,0.257,0.195,1.57447924669522e-08,"0","chr12-86894232-86895128"
"chr9-21031504-21032319",1.4135015022115e-13,0.260852348471584,0.263,0.202,2.34105532297771e-08,"0","chr9-21031504-21032319"
"chr9-70141038-70141941",8.86617587442372e-13,0.258338630630947,0.265,0.205,1.46842491449793e-07,"0","chr9-70141038-70141941"
"chr2-77897231-778980681",1.60120032980966e-91,0.796686054351416,0.45,0.326,2.65192399823406e-86,"1","chr2-77897231-77898068"
"chr18-22343518-22344407",8.96286778955427e-21,0.526857665835592,0.277,0.229,1.48443912617377e-15,"1","chr18-22343518-22344407"
"chr2-78003922-780049221",6.1745081554594e-20,0.500744205615085,0.285,0.233,1.02262821521534e-14,"1","chr2-78003922-78004922"
"chr8-4677218-4678285",5.77771367252288e-17,0.345213689017585,0.417,0.391,9.56910716156912e-12,"1","chr8-4677218-4678285"
"chr2-53191161-53191880",1.18207690028925e-13,0.322047843504281,0.382,0.353,1.95776758302806e-08,"1","chr2-53191161-53191880"
"chr13-92354450-92355376",2.82765731743953e-13,0.320456173114624,0.401,0.378,4.68319432571652e-08,"1","chr13-92354450-92355376"
"chr7-82865747-82866636",9.47600949480963e-13,0.346811757209328,0.351,0.327,1.56942616853987e-07,"1","chr7-82865747-82866636"
"chr18-12973554-12974638",1.63594561081447e-12,0.387837851041016,0.291,0.257,2.70946948008703e-07,"1","chr18-12973554-12974638"
"chr3-135437887-135438842",1.73801668034271e-11,0.268870139475499,0.441,0.429,2.8785206061504e-06,"1","chr3-135437887-135438842"
"chr10-4386523-4387419",3.80347225115917e-11,0.28402969076145,0.41,0.392,6.29934877709233e-06,"1","chr10-4386523-4387419"
"chr5-8622566-8623394",4.51436543609514e-11,0.337516591027326,0.336,0.311,7.47673717891513e-06,"1","chr5-8622566-8623394"
"chr7-19749216-19750115",5.08527011031068e-11,0.378449544759636,0.283,0.252,8.42227520939765e-06,"1","chr7-19749216-19750115"
"chr14-50930560-50931483",1.94018463714528e-10,0.269617458541695,0.404,0.387,3.21335319788638e-05,"1","chr14-50930560-50931483"
"chr10-53596320-53597219",7.52450528871753e-10,0.313224934415985,0.341,0.322,0.000124621609042269,"1","chr10-53596320-53597219"
"chr2-15054763-15055695",1.08613345093271e-09,0.333147463389663,0.317,0.295,0.000179886508276926,"1","chr2-15054763-15055695"
"chr9-124425040-124426046",1.15584893947329e-09,0.291785897932196,0.362,0.344,0.000191432857204505,"1","chr9-124425040-124426046"
"chr2-18056238-18057198",2.57531340839944e-09,0.341753616044969,0.281,0.254,0.000426525982012523,"1","chr2-18056238-18057198"
"chr17-64331642-64332548",2.67922019064777e-09,0.251338370079549,0.42,0.41,0.000443735127195274,"1","chr17-64331642-64332548"
"chr7-13023922-13024743",4.23316819506028e-09,0.299877995325856,0.355,0.34,0.000701101549634078,"1","chr7-13023922-13024743"
"chr6-24664621-24665521",4.76901839233165e-09,0.286237693492778,0.358,0.34,0.00078984959515636,"1","chr6-24664621-24665521"
"chr2-14055235-14056087",1.08791245359858e-08,0.323886599905133,0.292,0.267,0.0018018114847745,"1","chr2-14055235-14056087"
"chr18-5334148-5335098",1.19850340590956e-08,0.316019264750678,0.314,0.295,0.00198497332590148,"1","chr18-5334148-5335098"
"chr12-49383401-49384318",1.21489277630355e-08,0.318924370035815,0.303,0.281,0.0020121175650417,"1","chr12-49383401-49384318"
"chr12-59219337-59220323",1.23237943546575e-08,0.254426238695679,0.4,0.39,0.00204107914481273,"1","chr12-59219337-59220323"
"chr17-42876132-42877029",1.38675538971298e-08,0.332199114479204,0.281,0.256,0.00229675814399653,"1","chr17-42876132-42877029"
"chr1-7397589-7398495",1.46952703251349e-08,0.256309871434502,0.383,0.37,0.00243384536651916,"1","chr1-7397589-7398495"
"chr4-19708650-19709541",1.68521791599752e-08,0.29508847705761,0.324,0.301,0.00279107476465426,"1","chr4-19708650-19709541"
"chrX-13070651-13071609",1.96867527370181e-08,0.340287849910693,0.265,0.241,0.00326053967505767,"1","chrX-13070651-13071609"
"chr6-122486118-122486972",2.32885757988688e-08,0.352516580545235,0.277,0.257,0.00385707721238445,"1","chr6-122486118-122486972"
"chr15-58076131-58076998",4.24699423933557e-08,0.314187516031136,0.301,0.281,0.00703391432912997,"1","chr15-58076131-58076998"
"chr1-177441661-177442584",5.00415846285436e-08,0.258816267919447,0.375,0.362,0.00828793728776402,"1","chr1-177441661-177442584"
"chr9-88522613-88523545",6.97043467913254e-08,0.323031385466129,0.288,0.267,0.0115445036199261,"1","chr9-88522613-88523545"
"chr3-84039755-84040644",9.10596865994277e-08,0.348482655934014,0.251,0.227,0.0150813963542838,"1","chr3-84039755-84040644"
"chr2-78868638-78869568",1.44704989905097e-07,0.29597939945285,0.315,0.299,0.0239661851330721,"1","chr2-78868638-78869568"
"chr7-52005625-52006564",1.46045439173223e-07,0.286493196754369,0.337,0.323,0.0241881916813084,"1","chr7-52005625-52006564"
"chr12-40445485-40446404",1.96832807142201e-07,0.280064084285105,0.337,0.324,0.0325996463516985,"1","chr12-40445485-40446404"
"chr4-3835195-3836110",3.69161535925154e-07,0.305048756853497,0.271,0.249,0.0611409027414599,"1","chr4-3835195-3836110"
