"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"chr2-77881108-77882033",5.55793888310957e-294,1.39136901311776,0.369,0.148,9.2051139575949e-289,"0","chr2-77881108-77882033"
"chr2-77933432-77934324",1.61160087957339e-269,1.08224869002174,0.469,0.226,2.66914949275824e-264,"0","chr2-77933432-77934324"
"chr2-77941335-77942214",4.79392601203304e-211,1.23849877527503,0.314,0.132,7.93974820038925e-206,"0","chr2-77941335-77942214"
"chr2-78021505-78022372",3.18747160670097e-186,0.864398560927799,0.468,0.258,5.27912234973422e-181,"0","chr2-78021505-78022372"
"chr2-77917741-77918635",1.55679209387774e-174,1.11924220739898,0.31,0.142,2.57837463380125e-169,"0","chr2-77917741-77918635"
"chr2-98666640-98667361",5.92341802770246e-133,0.440977748701497,0.784,0.56,9.81042417166109e-128,"0","chr2-98666640-98667361"
"chr2-78003922-78004922",8.1570647758615e-121,0.754106910049534,0.367,0.203,1.35098122524296e-115,"0","chr2-78003922-78004922"
"chr2-77913469-77914332",2.29998094539586e-120,0.913416934064202,0.295,0.152,3.80925144157408e-115,"0","chr2-77913469-77914332"
"chr2-77889368-77890235",8.04816061783207e-96,0.818035355767167,0.294,0.166,1.33294440968597e-90,"0","chr2-77889368-77890235"
"chr2-77975363-77976288",7.39197757170944e-89,0.868700124105068,0.257,0.142,1.22426671740409e-83,"0","chr2-77975363-77976288"
"chr13-23412083-23413093",2.82914698610268e-86,0.743098957826497,0.293,0.167,4.68566152985312e-81,"0","chr13-23412083-23413093"
"chr1-195241229-195242143",1.29253036588814e-82,0.57343561243816,0.391,0.245,2.14070171728759e-77,"0","chr1-195241229-195242143"
"chr4-124657005-124657930",9.89497862129102e-82,0.629803511814402,0.32,0.187,1.63881625423684e-76,"0","chr4-124657005-124657930"
"chr2-146221608-146222498",9.31607716710763e-77,0.676954600090943,0.271,0.153,1.54293801649353e-71,"0","chr2-146221608-146222498"
"chr13-9011377-9012251",8.35987262650027e-71,0.411481668693417,0.534,0.373,1.3845704642736e-65,"0","chr13-9011377-9012251"
"chr2-77927952-77928844",2.90941395805027e-69,0.712565484088526,0.263,0.156,4.81860049146244e-64,"0","chr2-77927952-77928844"
"chr9-35304951-35305862",2.85611151040687e-67,0.444677808470074,0.453,0.306,4.73032044465096e-62,"0","chr9-35304951-35305862"
"chr2-77897231-77898068",3.85613799373283e-60,0.391812298013324,0.456,0.313,6.38657430660024e-55,"0","chr2-77897231-77898068"
"chr4-42946517-42947430",4.89960231817996e-54,0.608097527939322,0.25,0.154,8.11477035539283e-49,"0","chr4-42946517-42947430"
"chr19-61266374-61267259",2.72842966944079e-48,0.417606518639865,0.384,0.266,4.51885250282452e-43,"0","chr19-61266374-61267259"
"chr15-75086307-75087217",2.32369132720475e-44,0.432493992151825,0.321,0.218,3.84852081302978e-39,"0","chr15-75086307-75087217"
"chr14-52003770-52004724",1.2336210470308e-43,0.508383187669354,0.25,0.16,2.04313551430288e-38,"0","chr14-52003770-52004724"
"chr3-68493522-68494463",5.85447753553319e-32,0.400729939777904,0.259,0.178,9.69624423912543e-27,"0","chr3-68493522-68494463"
"chr2-98662325-98663121",2.5110664210082e-31,0.283263765068941,0.407,0.301,4.15885331713799e-26,"0","chr2-98662325-98663121"
"chrY-90808457-90809298",6.94968893733411e-31,0.423911263572103,0.253,0.176,1.15101443149021e-25,"0","chrY-90808457-90809298"
"chr2-180892578-180893485",1.3244010071804e-30,0.35887394248344,0.296,0.21,2.19348619210226e-25,"0","chr2-180892578-180893485"
"chr11-6065291-6066228",1.95066505285782e-29,0.33757520637219,0.323,0.234,3.23071096719365e-24,"0","chr11-6065291-6066228"
"chr4-46601614-46602466",1.45439975543216e-28,0.398721070379406,0.25,0.175,2.40879141894429e-23,"0","chr4-46601614-46602466"
"chr5-115732108-115733166",2.30687325912496e-28,0.315417609777424,0.341,0.251,3.82066656049534e-23,"0","chr5-115732108-115733166"
"chr10-79779909-79780743",2.0234097063436e-27,0.284391847550779,0.357,0.264,3.35119138974334e-22,"0","chr10-79779909-79780743"
"chr10-77902597-77903385",2.09367338537506e-27,0.373075153163305,0.25,0.176,3.46756279759203e-22,"0","chr10-77902597-77903385"
"chr19-5001549-5002437",2.27249195550492e-27,0.383918323520302,0.255,0.18,3.7637239016268e-22,"0","chr19-5001549-5002437"
"chr15-66239008-66240001",2.12442490665625e-26,0.335308624260428,0.266,0.189,3.51849377465315e-21,"0","chr15-66239008-66240001"
