"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"chr2-77897231-77898068",3.07127006783205e-113,0.986523239591086,0.414,0.299,5.08666819904411e-108,"0","chr2-77897231-77898068"
"chr18-22343518-22344407",1.39935873628493e-29,0.727464311048889,0.261,0.211,2.31763193262246e-24,"0","chr18-22343518-22344407"
"chr6-122486118-122486972",5.42011399277144e-11,0.496997430981949,0.253,0.235,8.97684699596798e-06,"0","chr6-122486118-122486972"
"chr7-19749216-19750115",3.98093169379997e-08,0.426729586738833,0.254,0.242,0.00659325888058845,"0","chr7-19749216-19750115"
"chr8-4677218-4678285",5.49065373934506e-07,0.325445972553359,0.349,0.366,0.0909367562964069,"0","chr8-4677218-4678285"
"chr13-92354450-92355376",6.20642431163884e-07,0.325491282632297,0.344,0.357,0.102791420091794,"0","chr13-92354450-92355376"
"chr10-53596320-53597219",1.9970907085547e-06,0.359328019561355,0.299,0.304,0.330760160241538,"0","chr10-53596320-53597219"
"chr3-135437887-135438842",2.14374225584469e-06,0.277726705875459,0.38,0.406,0.355048736155254,"0","chr3-135437887-135438842"
"chr2-3283572-3284516",4.43225370700328e-06,0.293319105977323,0.356,0.374,0.73407429120759,"0","chr2-3283572-3284516"
"chr18-5334148-5335098",1.45071278427024e-05,0.352952432800254,0.279,0.282,1,"0","chr18-5334148-5335098"
"chr12-49383401-49384318",1.85498686476692e-05,0.370450451459416,0.26,0.26,1,"0","chr12-49383401-49384318"
"chr18-12973554-12974638",2.26635031674822e-05,0.373081125010297,0.252,0.25,1,"0","chr18-12973554-12974638"
"chr5-45857273-45858197",4.36740510330624e-05,0.333458283830845,0.292,0.299,1,"0","chr5-45857273-45858197"
"chr7-52005625-52006564",6.36387717834719e-05,0.351651482042936,0.289,0.301,1,"0","chr7-52005625-52006564"
"chr9-124425040-124426046",9.71393577518022e-05,0.305668863492754,0.31,0.325,1,"0","chr9-124425040-124426046"
"chr2-53191161-53191880",0.000563928641767828,0.282930599777887,0.316,0.336,1,"0","chr2-53191161-53191880"
"chr2-18064076-18064979",0.000958862429081569,0.329295281805238,0.257,0.263,1,"0","chr2-18064076-18064979"
"chr9-88482330-88483225",0.00266715683940829,0.295860409351071,0.299,0.321,1,"0","chr9-88482330-88483225"
"chr6-24664621-24665521",0.0032405610346158,0.271826365661458,0.301,0.319,1,"0","chr6-24664621-24665521"
"chr7-82865747-82866636",0.00333306794444347,0.27763213828333,0.294,0.313,1,"0","chr7-82865747-82866636"
"chr5-8622566-8623394",0.00466149417321121,0.323068277974704,0.266,0.284,1,"0","chr5-8622566-8623394"
"chr14-14702598-14703460",0.00541738774456555,0.299639865002582,0.246,0.253,1,"0","chr14-14702598-14703460"
"chr4-22488062-22488888",1.97445119406412e-85,1.25822738715332,0.25,0.142,3.27010581212094e-80,"1","chr4-22488062-22488888"
"chr2-18056238-18057198",1.58634732283464e-47,0.843224316114055,0.323,0.25,2.62732429955195e-42,"1","chr2-18056238-18057198"
"chr6-108659097-108659937",1.04021042138742e-41,0.941243725790478,0.26,0.191,1.72280690200607e-36,"1","chr6-108659097-108659937"
