pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1.83534058495268e-06,4.03774928689589e-05,0.643551836150722,-0.817610062893082,-2.47156350873358,10,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2|Atp6v0c|Atp1b1
GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1.83534058495268e-06,4.03774928689589e-05,0.643551836150722,-0.817610062893082,-2.47156350873358,10,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2|Atp6v0c|Atp1b1
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING,7.76680133555377e-07,4.03774928689589e-05,0.659444398037935,-0.766216910339582,-2.54538280601844,14,Ubb|Tuba1b|Tubb5|Hsp90aa1|Actg1|Hspa8|Uchl1|Mid1|Ckb|Hsp90ab1
GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON,2.45333201927551e-06,4.04799783180459e-05,0.627256739718528,-0.841558461508521,-2.47877874018521,9,Tuba1b|Tuba1a|Tubb2b|Tubb5|Actg1|Tubb2a|Actb|Tubb3
GOMF_ELECTRON_TRANSFER_ACTIVITY,4.2737146228484e-06,4.70108608513324e-05,0.610526878385931,-0.850931677018634,-2.3870294132399,8,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,4.2737146228484e-06,4.70108608513324e-05,0.610526878385931,-0.850931677018634,-2.3870294132399,8,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2
GOMF_STRUCTURAL_MOLECULE_ACTIVITY,2.35183947606944e-05,0.000221744864886547,0.575610261071129,-0.753858657030937,-2.38966528593009,11,Tuba1b|Tuba1a|Tubb2b|Tubb5|Actg1|Tubb2a|Actb|Tubb3
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES,3.3588780838114e-05,0.00027710744191444,0.557332238758646,-0.702059010385252,-2.33224940578896,14,Tuba1b|Tuba1a|Tubb2b|Tubb5|Hsp90aa1|Hspa8|Tubb2a|Hsp90ab1|Tubb3|Gnas|Ddx5
GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.000417212848827608,0.00305956089140246,0.49849310876659,-0.809815950920245,-2.07553072936472,6,mt-Co1|mt-Co3|mt-Cytb|mt-Co2|Atp6v0c|mt-Atp6
GOMF_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.000639720811192913,0.00383832486715748,0.477270815362862,-0.797546012269939,-2.04408329407132,6,mt-Co1|mt-Co3|mt-Cytb|mt-Co2|Atp6v0c|Atp1b1
GOMF_CYTOSKELETAL_PROTEIN_BINDING,0.000600371517608083,0.00383832486715748,0.477270815362862,-0.545720624087328,-2.05570639604323,22,Gapdh|Hsp90aa1|Aldoa|Cfl1|Actb|Mid1|Stmn4|Hsp90ab1|Tmsb10|Marcks|Calm1
GOMF_GUANYL_NUCLEOTIDE_BINDING,0.000712730966823724,0.00392002031753048,0.477270815362862,-0.668456272796474,-2.11894727926219,11,Tuba1b|Tuba1a|Tubb2b|Tubb5|Tubb2a|Hsp90ab1|Tubb3|Gnas
GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY,0.000939130989079218,0.00476789579070988,0.477270815362862,0.516612984275142,2.12049952358512,16,Cdyl2|Nfyc|Mkx|Runx2|Esrra|Zhx3|Maf|Nrf1|Rcor3|Eny2|Smad2|N4bp2l2|Zfp266|Esrrg|Bend6
GOMF_RIBONUCLEOTIDE_BINDING,0.00106230600855571,0.00500801404033407,0.45505986738723,-0.495424279061254,-2.02518691809377,29,Tuba1b|Tuba1a|Tubb2b|Tubb5|Hsp90aa1|Actg1|Hspa8|Tubb2a|Actb|Ckb|Hsp90ab1|Tubb3
GOMF_OXIDOREDUCTASE_ACTIVITY,0.00227360589946749,0.010003865957657,0.431707695803346,-0.592471402168518,-1.96819790817331,14,Gapdh|mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2
GOMF_GTPASE_ACTIVITY,0.00310680258095137,0.0128155606464244,0.431707695803346,-0.649661852863888,-1.96387080030912,10,Tuba1b|Tuba1a|Tubb2b|Tubb5|Tubb2a|Tubb3|Gnas
GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING,0.00400307245820101,0.0155413401318392,0.407017918923954,-0.495595808235931,-1.86688834519801,22,Tubb5|Hsp90aa1|Ppia|Hspa8|Cfl1|Actb|Ndufa4|Hsp90ab1|Marcks|Gnas|Atp1b1|Ddx5
GOMF_TRANSPORTER_ACTIVITY,0.00810527802523676,0.0297193527592015,0.380730400722792,-0.491222235550495,-1.80352537797391,20,mt-Co1|mt-Co3|Ndufa4|mt-Cytb|mt-Nd4|mt-Nd2|mt-Nd1|mt-Co2|Atp6v0c|mt-Atp6|Atp1b1
GOMF_ATP_DEPENDENT_ACTIVITY,0.00964914050623424,0.0335180670216558,0.380730400722792,-0.67502674121396,-1.80307772678748,7,Hsp90aa1|Hspa8|Hsp90ab1|Atp6v0c|Atp1b1|Ddx5
GOMF_DISORDERED_DOMAIN_SPECIFIC_BINDING,0.013163273383374,0.041820501339604,0.380730400722792,-0.71664275951521,-1.71969569947258,5,Gapdh|Hsp90aa1|Hsp90ab1|Calm1
GOMF_ENZYME_REGULATOR_ACTIVITY,0.0133065231535104,0.041820501339604,0.380730400722792,-0.559673454462874,-1.77411536381895,11,Gapdh|Hsp90aa1|Hsp90ab1|Pcsk1n|Calm1|Gnas|Garnl3|Iqsec1|Ppp2r5c
GOMF_SEQUENCE_SPECIFIC_DNA_BINDING,0.0197264994828557,0.0591794984485672,0.352487857583619,0.440889018610221,1.73933714040483,14,Nfyc|Mkx|Runx2|Xrcc6|Esrra|Mtor|Maf|Nrf1
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,0.0211747665081948,0.060762373458298,0.352487857583619,0.497294335704745,1.78478949989423,11,Nfyc|Mkx|Runx2|Esrra|Zhx3|Maf|Nrf1|Smad2|Zfp266|Esrrg
GOMF_TUBULIN_BINDING,0.0315543086701454,0.0867743488428998,0.321775918075361,-0.615804964332705,-1.64488922799803,7,Gapdh|Aldoa|Mid1|Stmn4
GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,0.0466594327678181,0.12318090250704,0.321775918075361,0.447211278753532,1.65508083525176,12,Nfyc|Mkx|Runx2|Esrra|Mtor|Maf|Nrf1|Smad2|Zfp266|Esrrg
GOMF_IDENTICAL_PROTEIN_BINDING,0.0534682080924856,0.135726989773233,0.234392647294686,-0.394267610570334,-1.54542232998587,25,Tuba1a|Gapdh|Hsp90aa1|Aldoa|Actg1|Actb|Mid1|Hsp90ab1|Marcks
GOMF_CELL_ADHESION_MOLECULE_BINDING,0.0677083333333333,0.159598214285714,0.227987202850442,-0.543578165680415,-1.52484283393968,8,Aldoa|Ppia|Hspa8|Hsp90ab1
GOMF_KINASE_BINDING,0.067524115755627,0.159598214285714,0.219250346703755,-0.469774533792492,-1.53601884736825,13,Hsp90aa1|Actb|Hsp90ab1|mt-Nd2|Marcks|Calm1|Atp1b1
GOMF_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0707395498392283,0.160993458254795,0.213927855492356,-0.458799578024432,-1.5001341033131,13,mt-Co1|mt-Co3|mt-Cytb|mt-Co2|Atp6v0c|mt-Atp6|Atp1b1
