pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOMF_ELECTRON_TRANSFER_ACTIVITY,0.00324485755403644,0.00908560115130202,0.431707695803346,0.777241144977883,1.80126727953889,7,mt-Co1|mt-Nd1|mt-Co3|mt-Co2|mt-Cytb
GOMF_OXIDOREDUCTASE_ACTIVITY,0.00324485755403644,0.00908560115130202,0.431707695803346,0.777241144977883,1.80126727953889,7,mt-Co1|mt-Nd1|mt-Co3|mt-Co2|mt-Cytb
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.00324485755403644,0.00908560115130202,0.431707695803346,0.777241144977883,1.80126727953889,7,mt-Co1|mt-Nd1|mt-Co3|mt-Co2|mt-Cytb
GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.00324485755403644,0.00908560115130202,0.431707695803346,0.777241144977883,1.80126727953889,7,mt-Co1|mt-Nd1|mt-Co3|mt-Co2|mt-Cytb
GOMF_TRANSPORTER_ACTIVITY,0.00213323852470307,0.00908560115130202,0.431707695803346,0.771276251764002,1.92273577100469,9,mt-Co1|mt-Nd1|mt-Co3|mt-Co2|mt-Cytb|mt-Atp6|mt-Nd4
GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0066176008883841,0.0102940458263753,0.407017918923954,0.755896448720071,1.82430747493372,8,mt-Co1|mt-Nd1|mt-Co3|mt-Co2|mt-Cytb
GOMF_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.00593334420095809,0.0102940458263753,0.407017918923954,0.746628659935712,1.73032241511923,7,mt-Co1|mt-Co3|mt-Co2|mt-Cytb|mt-Atp6
GOMF_INORGANIC_MOLECULAR_ENTITY_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.00593334420095809,0.0102940458263753,0.407017918923954,0.746628659935712,1.73032241511923,7,mt-Co1|mt-Co3|mt-Co2|mt-Cytb|mt-Atp6
GOMF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.00593334420095809,0.0102940458263753,0.407017918923954,0.746628659935712,1.73032241511923,7,mt-Co1|mt-Co3|mt-Co2|mt-Cytb|mt-Atp6
GOMF_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.00889013536509224,0.0113147177373901,0.380730400722792,0.776353256214203,1.72064722913094,6,mt-Co1|mt-Co3|mt-Co2|mt-Cytb
GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.00828742096908044,0.0113147177373901,0.380730400722792,0.780579995043296,1.73001503482548,6,mt-Co1|mt-Co3|mt-Co2|mt-Cytb|mt-Atp6
GOMF_RNA_BINDING,0.0748641152157871,0.0873414677517516,0.287805130535564,-0.5017429033926,-1.45908643371621,7,Cwc22|Pabpc1|Ralyl|Ddx5|Srrm2|Dalrd3
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES,0.429740791268759,0.462797775212509,0.0673623868166279,0.477899182193227,1.01855731441189,5,Tubb2b|Hspa8|Tuba1a|Tubb2a
GOMF_RIBONUCLEOTIDE_BINDING,0.55862977602108,0.55862977602108,0.0532386494755899,0.400385312834584,0.927898590903087,7,Tubb2b|Hspa8|Tuba1a|Tubb2a|Mast1|Dalrd3
