pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON,3.19708044688768e-05,0.00319708044688768,0.557332238758646,-0.871643814458812,-2.29708902635187,6,Actg1|Tubb2a|Tuba1a|Actb|Tubb2b
GOMF_RNA_BINDING,0.000111834488507041,0.00559172442535207,0.538434096309916,-0.68265767679544,-2.40968834323224,13,Adarb2|Aldoa|Ppia|Hsp90aa1|Hsp90ab1|Hspa8|Khdrbs3
GOMF_STRUCTURAL_MOLECULE_ACTIVITY,0.000633294988421696,0.0211098329473899,0.477270815362862,-0.688553430720054,-2.1915908059088,10,Actg1|Tubb2a|Tuba1a|Actb|Tubb2b
GOMF_CELL_ADHESION_MOLECULE_BINDING,0.00452576920746295,0.0754294867910492,0.407017918923954,-0.552989592196216,-2.02345079747557,14,Aldoa|Ppia|Hsp90ab1|Hspa8|Nrxn3|Cpe|Arglu1|Cntn4
GOMF_IDENTICAL_PROTEIN_BINDING,0.00445611672428153,0.0754294867910492,0.407017918923954,-0.431155654385288,-1.94258235776526,29,Aldoa|Actg1|Gapdh|Tuba1a|Actb|Hsp90aa1|Hsp90ab1|Khdrbs3|Aplp1|App|Cnksr2|Hcn1
GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.00452258298469305,0.0754294867910492,0.407017918923954,-0.662471003926128,-2.06094687453894,9,mt-Co1|mt-Co3|Atp5b|Atp1b1|Atp1a3|mt-Co2
GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING,0.00684710723427614,0.0855888404284517,0.407017918923954,-0.492413905126226,-1.97867162175616,20,Sparcl1|Ppia|Actb|Hsp90aa1|H3f3b|Hsp90ab1|Hspa8|Atp1b1
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY,0.00655986864032466,0.0855888404284517,0.407017918923954,-0.715384615384615,-1.88529089791253,6,Kcnq5|Grin2a|Kcnq3|Hcn1|Cacna1e|Cacna1c
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES,0.00827887650922413,0.0881485565907604,0.380730400722792,-0.485504327837244,-1.81299503210302,16,Tubb2a|Tuba1a|Hsp90aa1|Hsp90ab1|Hspa8|Tubb2b
GOMF_OXIDOREDUCTASE_ACTIVITY,0.00881485565907604,0.0881485565907604,0.380730400722792,-0.707511459691136,-1.86454235447512,6,Gapdh|mt-Co1|mt-Co3|mt-Co2|Oxr1
GOMF_ATP_DEPENDENT_ACTIVITY,0.0106439496225483,0.0967631783868029,0.380730400722792,-0.550484862378588,-1.87862855143313,12,Hsp90aa1|Hsp90ab1|Hspa8|Atp5b|Atp1b1|Atp1a3
GOMF_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0125415872510624,0.1005431975814,0.380730400722792,-0.418785906990743,-1.76397716832675,25,mt-Co1|mt-Co3|Atp5b|Atp1b1|Kcnq5|Atp1a3|mt-Co2|Grin2a|Kcnq3|Trpm3|Hcn1|Cacna1e|Slc4a10|Gria2|Gpm6a|Atp2b1
GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.014076047661396,0.1005431975814,0.380730400722792,-0.718459187102237,-1.74547118060036,5,mt-Co1|mt-Co3|Atp5b|mt-Co2
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING,0.0139567460476928,0.1005431975814,0.380730400722792,-0.627499420563915,-1.9521503008008,9,Ubb|Actg1|Hsp90aa1|Hsp90ab1|Hspa8
GOMF_CADHERIN_BINDING,0.020803438554208,0.137559797237007,0.352487857583619,-0.57746989453365,-1.68624933202358,8,Aldoa|Hsp90ab1|Hspa8
GOMF_PROTEIN_DIMERIZATION_ACTIVITY,0.0220095675579211,0.137559797237007,0.352487857583619,-0.604755044412918,-1.88139256096928,9,Hsp90aa1|H3f3b|Hsp90ab1|Tubb2b|Atp1b1
GOMF_ATP_HYDROLYSIS_ACTIVITY,0.0297164704183703,0.144850182423151,0.352487857583619,-0.590093658231713,-1.66917568847273,7,Hsp90aa1|Hsp90ab1|Hspa8|Nav3
GOMF_GLYCOSAMINOGLYCAN_BINDING,0.027971444164451,0.144850182423151,0.352487857583619,-0.684574569931525,-1.6631497018039,5,Ppia|Aplp1|App
GOMF_GTPASE_ACTIVATOR_ACTIVITY,0.030926917278589,0.144850182423151,0.352487857583619,0.579150579150579,1.61796988090659,7,Rgs6|Rasa2|Prex2|Sgsm1|Rap1gap2|Evi5|Garnl3
