"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Cwc22",6.09772705890105e-08,-1.19598968499432,0.422,0.805,0.00152729769644295,"Cwc22","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"mt-Co2",4.62233594447855e-06,1.66267685812642,0.618,0.356,0.115775648401354,"mt-Co2","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Up"
"Ppp2r5c",6.72751692823857e-06,-1.15527442388602,0.167,0.517,0.168504116501592,"Ppp2r5c","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Peak1",1.16656601932234e-05,-1.98973939388135,0.059,0.299,0.292189790859666,"Peak1","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Numb",1.25896191459279e-05,-1.70024121157838,0.176,0.471,0.315332190748056,"Numb","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Fam117b",1.94947768885397e-05,-1.65494538119902,0.108,0.379,0.488285676727254,"Fam117b","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Pbx1",2.02207205401206e-05,-1.70403402272287,0.186,0.471,0.5064683873684,"Pbx1","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Csmd2",2.49113460635395e-05,-0.827546709554852,0.324,0.678,0.623954484853475,"Csmd2","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"mt-Co3",2.51224718001792e-05,1.37784850030562,0.725,0.586,0.629242551179088,"mt-Co3","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Up"
"mt-Nd1",3.10553160183531e-05,1.83373348338146,0.559,0.333,0.77784250031169,"mt-Nd1","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Up"
"B3gat1",4.0694090346581e-05,-1.68553881863443,0.049,0.264,1,"B3gat1","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Wdr17",6.2682773166677e-05,-1.81772914108002,0.118,0.356,1,"Wdr17","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Homer1",7.5577694764721e-05,-1.79105766814746,0.078,0.299,1,"Homer1","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Cab39",0.000134793333203365,-1.60548985766358,0.088,0.31,1,"Cab39","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Ube3c",0.000144339841133812,-0.891377260107385,0.206,0.517,1,"Ube3c","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Ctnnd2",0.000153208785887585,-0.80178052263797,0.569,0.862,1,"Ctnnd2","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Rab14",0.000210389587039885,-1.43364653793397,0.098,0.322,1,"Rab14","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Rnf150",0.00021757387108738,-1.86593545825349,0.059,0.253,1,"Rnf150","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
"Adgrb3",0.000235304014949939,-1.33483861161292,0.333,0.586,1,"Adgrb3","NdnfRelnInhibitoryInterneurons","PTZvsSAL_24hr","Down"
