"motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","direction"
"MA0880.1",2,23,11.1111111111111,4.6,2.41545893719807,0.198212842019109,"Dlx3",0.96997056539698,"down"
"MA0521.1",6,115,33.3333333333333,23,1.44927536231884,0.213282664180934,"Tcf12",0.96997056539698,"down"
"MA1627.1",6,115,33.3333333333333,23,1.44927536231884,0.213282664180934,"Wt1",0.96997056539698,"down"
"MA0519.1",6,116,33.3333333333333,23.2,1.4367816091954,0.219615977071014,"Stat5a::Stat5b",0.96997056539698,"down"
"MA0885.1",2,27,11.1111111111111,5.4,2.05761316872428,0.252943449149831,"Dlx2",0.98692884439643,"down"
"MA0467.1",3,49,16.6666666666667,9.8,1.70068027210884,0.254413755587575,"Crx",0.98692884439643,"down"
"MA0709.1",2,28,11.1111111111111,5.6,1.98412698412698,0.26679590024153,"Msx3",0.98692884439643,"down"
"MA0739.1",3,52,16.6666666666667,10.4,1.6025641025641,0.285246376064619,"Hic1",0.98692884439643,"down"
"MA0857.1",3,52,16.6666666666667,10.4,1.6025641025641,0.285246376064619,"Rarb",0.98692884439643,"down"
"MA1607.1",5,101,27.7777777777778,20.2,1.37513751375138,0.288989912854963,"Foxl2",0.98692884439643,"down"
"MA1619.1",3,54,16.6666666666667,10.8,1.54320987654321,0.306083852825867,"Ptf1a(var.2)",0.98692884439643,"down"
"MA0007.3",2,31,11.1111111111111,6.2,1.7921146953405,0.308436061256625,"Ar",0.98692884439643,"down"
"MA0870.1",2,31,11.1111111111111,6.2,1.7921146953405,0.308436061256625,"Sox1",0.98692884439643,"down"
"MA0677.1",3,55,16.6666666666667,11,1.51515151515151,0.316562082164893,"Nr2f6",0.98692884439643,"down"
"MA0514.1",7,161,38.8888888888889,32.2,1.20772946859903,0.349982715938696,"Sox3",1,"down"
"MA0142.1",5,110,27.7777777777778,22,1.26262626262626,0.360223826511611,"Pou5f1::Sox2",1,"down"
"MA0029.1",4,86,22.2222222222222,17.2,1.29198966408269,0.375383979050068,"Mecom",1,"down"
"MA0631.1",2,36,11.1111111111111,7.2,1.54320987654321,0.377122728375815,"Six3",1,"down"
"MA0704.1",2,36,11.1111111111111,7.2,1.54320987654321,0.377122728375815,"Lhx4",1,"down"
"MA0851.1",5,113,27.7777777777778,22.6,1.2291052114061,0.384548182450137,"Foxj3",1,"down"
"MA0259.1",1,14,5.55555555555556,2.8,1.98412698412698,0.405610060722305,"ARNT::HIF1A",1,"down"
"MA0614.1",3,64,16.6666666666667,12.8,1.30208333333333,0.411268139480318,"Foxj2",1,"down"
"MA1630.1",3,65,16.6666666666667,13,1.28205128205128,0.421707374759937,"Znf281",1,"down"
"MA1624.1",4,95,22.2222222222222,19,1.16959064327485,0.456460807512489,"Stat5a",1,"down"
"MA0146.2",2,45,11.1111111111111,9,1.23456790123457,0.494162311251663,"Zfx",1,"down"
"MA1628.1",4,101,22.2222222222222,20.2,1.1001100110011,0.509460563759606,"Zic1::Zic2",1,"down"
"MA0879.1",2,47,11.1111111111111,9.4,1.18203309692671,0.51852590862682,"Dlx1",1,"down"
"MA0503.1",3,76,16.6666666666667,15.2,1.09649122807018,0.532758817178732,"Nkx2-5(var.2)",1,"down"
"MA0494.1",2,49,11.1111111111111,9.8,1.13378684807256,0.542195670270234,"Nr1h3::Rxra",1,"down"
"MA1153.1",2,49,11.1111111111111,9.8,1.13378684807256,0.542195670270234,"Smad4",1,"down"
"MA0002.2",4,105,22.2222222222222,21,1.05820105820106,0.543871467091072,"RUNX1",1,"down"
"MA0611.1",1,23,5.55555555555556,4.6,1.20772946859903,0.578006758957426,"Dux",1,"down"
"MA0622.1",1,25,5.55555555555556,5,1.11111111111111,0.609286581406673,"Mlxip",1,"down"
"MA0608.1",1,27,5.55555555555556,5.4,1.02880658436214,0.638367529524759,"Creb3l2",1,"down"
"MA0874.1",1,28,5.55555555555556,5.6,0.992063492063492,0.652129441720434,"Arx",1,"down"
"MA0883.1",1,28,5.55555555555556,5.6,0.992063492063492,0.652129441720434,"Dmbx1",1,"down"
"MA0135.1",2,61,11.1111111111111,12.2,0.910746812386157,0.668493271906586,"Lhx3",1,"down"
"MA0518.1",4,121,22.2222222222222,24.2,0.918273645546373,0.670410034049432,"Stat4",1,"down"
"MA0125.1",1,30,5.55555555555556,6,0.925925925925926,0.678183117614469,"Nobox",1,"down"
"MA0626.1",1,30,5.55555555555556,6,0.925925925925926,0.678183117614469,"Npas2",1,"down"
"MA1616.1",3,93,16.6666666666667,18.6,0.896057347670251,0.68205456611607,"Prdm15",1,"down"
"MA0004.1",2,65,11.1111111111111,13,0.854700854700855,0.704436663582933,"Arnt",1,"down"
"MA0461.2",1,33,5.55555555555556,6.6,0.841750841750842,0.713832862045621,"Atoh1",1,"down"
"MA0480.1",3,98,16.6666666666667,19.6,0.850340136054422,0.719474079882897,"Foxo1",1,"down"
"MA0520.1",3,98,16.6666666666667,19.6,0.850340136054422,0.719474079882897,"Stat6",1,"down"
"MA0164.1",2,67,11.1111111111111,13.4,0.829187396351575,0.721269648521926,"Nr2e3",1,"down"
"MA0602.1",2,67,11.1111111111111,13.4,0.829187396351575,0.721269648521926,"Arid5a",1,"down"
"MA1625.1",3,99,16.6666666666667,19.8,0.841750841750842,0.726584135475597,"Stat5b",1,"down"
"MA0150.2",2,68,11.1111111111111,13.6,0.816993464052287,0.729406225647083,"Nfe2l2",1,"down"
"MA1608.1",1,36,5.55555555555556,7.2,0.771604938271605,0.745729552131497,"Isl1",1,"down"
"MA0124.2",1,39,5.55555555555556,7.8,0.712250712250712,0.77424738966394,"Nkx3-1",1,"down"
"MA1629.1",3,108,16.6666666666667,21.6,0.771604938271605,0.784989282006847,"Zic2",1,"down"
"MA1622.1",2,80,11.1111111111111,16,0.694444444444444,0.813246753749753,"Smad2::Smad3",1,"down"
"MA0629.1",1,45,5.55555555555556,9,0.617283950617284,0.822470426545055,"Rhox11",1,"down"
"MA0111.1",1,46,5.55555555555556,9.2,0.603864734299517,0.82949357450591,"Spz1",1,"down"
"MA0151.1",9,296,50,59.2,0.844594594594595,0.853655831814871,"Arid3a",1,"down"
"MA0607.1",1,52,5.55555555555556,10.4,0.534188034188034,0.866424363396792,"Bhlha15",1,"down"
"MA0512.2",1,52,5.55555555555556,10.4,0.534188034188034,0.866424363396792,"Rxra",1,"down"
"MA1615.1",1,52,5.55555555555556,10.4,0.534188034188034,0.866424363396792,"Plagl1",1,"down"
"MA1623.1",5,190,27.7777777777778,38,0.730994152046784,0.87815690397943,"Stat2",1,"down"
"MA0065.2",2,93,11.1111111111111,18.6,0.597371565113501,0.878743648274865,"Pparg::Rxra",1,"down"
"MA1606.1",2,93,11.1111111111111,18.6,0.597371565113501,0.878743648274865,"Foxf1",1,"down"
"MA0078.1",1,57,5.55555555555556,11.4,0.487329434697856,0.891289656850821,"Sox17",1,"down"
"MA0633.1",1,58,5.55555555555556,11.6,0.478927203065134,0.895706781403158,"Twist2",1,"down"
"MA1603.1",1,59,5.55555555555556,11.8,0.470809792843691,0.899954016549636,"Dmrt1",1,"down"
"MA1621.1",1,59,5.55555555555556,11.8,0.470809792843691,0.899954016549636,"Rbpjl",1,"down"
"MA0087.1",2,101,11.1111111111111,20.2,0.55005500550055,0.908407455872768,"Sox5",1,"down"
"MA1620.1",1,65,5.55555555555556,13,0.427350427350427,0.922200582731528,"Ptf1a(var.3)",1,"down"
"MA1604.1",1,70,5.55555555555556,14,0.396825396825397,0.937081795687176,"Ebf2",1,"down"
"MA0601.1",1,74,5.55555555555556,14.8,0.375375375375375,0.947006191724744,"Arid3b",1,"down"
"MA0591.1",1,79,5.55555555555556,15.8,0.351617440225035,0.95733960028684,"Bach1::Mafk",1,"down"
"MA0493.1",1,85,5.55555555555556,17,0.326797385620915,0.967230842580662,"Klf1",1,"down"
"MA1618.1",1,109,5.55555555555556,21.8,0.254841997961264,0.989043827627536,"Ptf1a",1,"down"
"MA0515.1",1,121,5.55555555555556,24.2,0.229568411386593,0.993827893435084,"Sox6",1,"down"
"MA0067.1",0,12,0,2.4,0,1,"Pax2",1,"down"
"MA0092.1",0,64,0,12.8,0,1,"Hand1::Tcf3",1,"down"
"MA0505.1",0,98,0,19.6,0,1,"Nr5a2",1,"down"
"MA0603.1",0,19,0,3.8,0,1,"Arntl",1,"down"
"MA0604.1",0,7,0,1.4,0,1,"Atf1",1,"down"
"MA0615.1",0,4,0,0.8,0,1,"Gmeb1",1,"down"
"MA0742.1",0,42,0,8.4,0,1,"Klf12",1,"down"
"MA0840.1",0,21,0,4.2,0,1,"Creb5",1,"down"
"MA0117.2",0,73,0,14.6,0,1,"Mafb",1,"down"
"MA0881.1",0,18,0,3.6,0,1,"Dlx4",1,"down"
"MA0911.1",0,16,0,3.2,0,1,"Hoxa11",1,"down"
"MA0122.3",0,59,0,11.8,0,1,"Nkx3-2",1,"down"
