"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0007416","GO:0007416",1,"GO:0007416",19.2790477403103,222,"synapse assembly","synapse assembly",0.772954285714286,0.214555555555556,0
"GO:0050807","GO:0050807",2,"GO:0050807",18.2898223147245,309,"regulation of synapse organization","regulation of synapse organization",0.752097142857143,0.501333333333333,0
"GO:0050803","GO:0050803",2,"GO:0050807",17.7710003042465,317,"regulation of synapse structure or activity","regulation of synapse organization",0.878074285714286,0.501,0.995
"GO:0099173","GO:0099173",1,"GO:0007416",16.5596613537602,252,"postsynapse organization","synapse assembly",0.845948571428571,0.254833333333333,0.818
"GO:0034329","GO:0034329",1,"GO:0007416",14.8552064723719,481,"cell junction assembly","synapse assembly",0.842948571428571,0.237111111111111,0.948
"GO:0007611","GO:0007611",3,"GO:0007611",13.6514896595795,331,"learning or memory","learning or memory",0.86992,0.276333333333333,0
"GO:0007409","GO:0007409",4,"GO:0007409",13.0686746458241,501,"axonogenesis","axonogenesis",0.776234285714286,0.311,0
"GO:0050890","GO:0050890",3,"GO:0007611",12.5852417524389,371,"cognition","learning or memory",0.884325714285714,0.2805,0.988
"GO:0032412","GO:0032412",5,"GO:0032412",10.4781735110695,283,"regulation of monoatomic ion transmembrane transporter activity","regulation of monoatomic ion transmembrane transporter activity",0.794525714285714,0.348833333333333,0
"GO:0098742","GO:0098742",6,"GO:0098742",10.1656678588985,211,"cell-cell adhesion via plasma-membrane adhesion molecules","cell-cell adhesion via plasma-membrane adhesion molecules",0.975234285714286,0.396,0
"GO:0022898","GO:0022898",5,"GO:0032412",10.0537131908809,294,"regulation of transmembrane transporter activity","regulation of monoatomic ion transmembrane transporter activity",0.79408,0.348166666666667,0.995
"GO:0048167","GO:0048167",7,"GO:0048167",10.0431633465758,393,"regulation of synaptic plasticity","regulation of synaptic plasticity",0.843325714285714,0.3545,0
"GO:0042391","GO:0042391",8,"GO:0042391",9.88258566722114,491,"regulation of membrane potential","regulation of membrane potential",0.878045714285714,0.3035,0
"GO:0051963","GO:0051963",1,"GO:0007416",9.66258439591613,144,"regulation of synapse assembly","synapse assembly",0.704268571428571,0.210888888888889,0.949
"GO:0032409","GO:0032409",5,"GO:0032412",9.49738837144592,307,"regulation of transporter activity","regulation of monoatomic ion transmembrane transporter activity",0.929617142857143,0.348666666666667,0.992
"GO:0007626","GO:0007626",9,"GO:0007626",9.1899757916665,273,"locomotory behavior","locomotory behavior",0.909891428571429,0.3214,0
"GO:0034765","GO:0034765",10,"GO:0034765",8.32869963200756,490,"regulation of monoatomic ion transmembrane transport","regulation of monoatomic ion transmembrane transport",0.784068571428571,0.1876,0
"GO:1990778","GO:1990778",11,"GO:1990778",8.32709321678807,400,"protein localization to cell periphery","protein localization to cell periphery",0.869028571428571,0.3541,0
"GO:1990138","GO:1990138",12,"GO:1990138",8.09330868792056,211,"neuron projection extension","neuron projection extension",0.774657142857143,0.226,0
"GO:0060560","GO:0060560",12,"GO:1990138",8.07882049866484,292,"developmental growth involved in morphogenesis","neuron projection extension",0.907862857142857,0.260142857142857,0.968
"GO:1901888","GO:1901888",1,"GO:0007416",8.05269185073436,246,"regulation of cell junction assembly","synapse assembly",0.801851428571429,0.252166666666667,0.888
"GO:0016358","GO:0016358",13,"GO:0016358",7.54161560585347,327,"dendrite development","dendrite development",0.794742857142857,0.318111111111111,0
"GO:0048588","GO:0048588",12,"GO:1990138",7.52415685978642,291,"developmental cell growth","neuron projection extension",0.8832,0.241142857142857,0.973
"GO:0010959","GO:0010959",10,"GO:0034765",7.32629020303969,461,"regulation of metal ion transport","regulation of monoatomic ion transmembrane transport",0.802937142857143,0.2264,0.938
"GO:0048813","GO:0048813",13,"GO:0016358",7.28112666933118,192,"dendrite morphogenesis","dendrite development",0.794868571428571,0.325777777777778,0.95
"GO:0006941","GO:0006941",14,"GO:0006941",6.84739919376267,178,"striated muscle contraction","striated muscle contraction",0.881622857142857,0.204714285714286,0
"GO:0007612","GO:0007612",3,"GO:0007611",6.79320567617391,192,"learning","learning or memory",0.876211428571429,0.290333333333333,0.939
"GO:0001508","GO:0001508",8,"GO:0042391",6.53398819176855,158,"action potential","regulation of membrane potential",0.885685714285714,0.294666666666667,0.903
"GO:0099003","GO:0099003",15,"GO:0099003",6.51887226405962,270,"vesicle-mediated transport in synapse","vesicle-mediated transport in synapse",0.865057142857143,0.509,0
"GO:0001764","GO:0001764",16,"GO:0001764",6.36847880728268,206,"neuron migration","neuron migration",0.861662857142857,0.633333333333333,0
"GO:0031346","GO:0031346",13,"GO:0016358",6.26645704438274,463,"positive regulation of cell projection organization","dendrite development",0.803691428571429,0.332888888888889,0.64
"GO:0099504","GO:0099504",15,"GO:0099003",6.24210902227599,230,"synaptic vesicle cycle","vesicle-mediated transport in synapse",0.855462857142857,0.509,0.982
"GO:0003015","GO:0003015",17,"GO:0003015",5.91408799942073,252,"heart process","heart process",0.872708571428571,0.199875,0
"GO:0060048","GO:0060048",14,"GO:0006941",5.87180784092715,134,"cardiac muscle contraction","striated muscle contraction",0.868314285714286,0.214714285714286,0.973
"GO:0048638","GO:0048638",12,"GO:1990138",5.86214679838513,405,"regulation of developmental growth","neuron projection extension",0.868045714285714,0.280428571428571,0.812
"GO:0060047","GO:0060047",17,"GO:0003015",5.7740481234233,239,"heart contraction","heart process",0.87284,0.198,0.993
"GO:0097106","GO:0097106",1,"GO:0007416",5.76231266331739,45,"postsynaptic density organization","synapse assembly",0.859417142857143,0.304444444444444,0.712
"GO:0048814","GO:0048814",13,"GO:0016358",5.7258434109559,99,"regulation of dendrite morphogenesis","dendrite development",0.763542857142857,0.257,0.895
"GO:0019932","GO:0019932",18,"GO:0019932",5.6194932067621,328,"second-messenger-mediated signaling","second-messenger-mediated signaling",0.910074285714286,0.5205,0
"GO:0097485","GO:0097485",4,"GO:0007409",5.55277313154061,252,"neuron projection guidance","axonogenesis",0.78972,0.3294,0.859
"GO:0007411","GO:0007411",4,"GO:0007409",5.55277313154061,252,"axon guidance","axonogenesis",0.788102857142857,0.304,0.927
"GO:0099084","GO:0099084",1,"GO:0007416",5.51656694902812,56,"postsynaptic specialization organization","synapse assembly",0.856782857142857,0.293166666666667,0.728
