"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0099643","GO:0099643",1,"GO:0099643",6.31959138959959,174,"signal release from synapse","signal release from synapse",0.584585365853659,0.3275,0
"GO:0007269","GO:0007269",1,"GO:0099643",6.31959138959959,174,"neurotransmitter secretion","signal release from synapse",0.488121951219512,0.325,0.998
"GO:0001505","GO:0001505",2,"GO:0001505",5.82229229670274,220,"regulation of neurotransmitter levels","regulation of neurotransmitter levels",0.805292682926829,0.5744,0
"GO:0006836","GO:0006836",3,"GO:0006836",5.58284740142725,230,"neurotransmitter transport","neurotransmitter transport",0.706926829268293,0.33625,0
"GO:0099173","GO:0099173",4,"GO:0099173",4.74461482592113,252,"postsynapse organization","postsynapse organization",0.986170731707317,1,0
"GO:0016079","GO:0016079",1,"GO:0099643",4.29313208097205,115,"synaptic vesicle exocytosis","signal release from synapse",0.457463414634146,0.337,0.97
"GO:0045055","GO:0045055",5,"GO:0045055",4.27729866952067,267,"regulated exocytosis","regulated exocytosis",0.616439024390244,0.288571428571429,0
"GO:0007626","GO:0007626",6,"GO:0007626",3.84613884746691,273,"locomotory behavior","locomotory behavior",0.933146341463415,0.451333333333333,0
"GO:0046928","GO:0046928",3,"GO:0006836",3.64014313670718,106,"regulation of neurotransmitter secretion","neurotransmitter transport",0.513292682926829,0.28925,0.892
"GO:0006887","GO:0006887",5,"GO:0045055",3.44536860206483,395,"exocytosis","regulated exocytosis",0.610707317073171,0.288285714285714,0.96
"GO:0001508","GO:0001508",2,"GO:0001505",3.02400619873525,158,"action potential","regulation of neurotransmitter levels",0.843878048780488,0.5124,0.506
"GO:1903539","GO:1903539",7,"GO:1903539",2.98312194331892,67,"protein localization to postsynaptic membrane","protein localization to postsynaptic membrane",0.725,0.2358,0
"GO:0062237","GO:0062237",7,"GO:1903539",2.93173227155966,68,"protein localization to postsynapse","protein localization to postsynaptic membrane",0.732682926829268,0.3012,0.997
"GO:0051588","GO:0051588",3,"GO:0006836",2.92523989961949,126,"regulation of neurotransmitter transport","neurotransmitter transport",0.697146341463415,0.289,0.905
"GO:1990778","GO:1990778",7,"GO:1903539",2.92217232320755,400,"protein localization to cell periphery","protein localization to postsynaptic membrane",0.733024390243902,0.4838,0.885
"GO:0007215","GO:0007215",8,"GO:0007215",2.80747711339572,49,"glutamate receptor signaling pathway","glutamate receptor signaling pathway",0.903390243902439,1,0
"GO:1990806","GO:1990806",9,"GO:1990806",2.74680258603374,32,"ligand-gated ion channel signaling pathway","ligand-gated ion channel signaling pathway",0.906317073170732,1,0
"GO:0017156","GO:0017156",5,"GO:0045055",2.68724011940294,77,"calcium-ion regulated exocytosis","regulated exocytosis",0.65209756097561,0.347714285714286,0.895
"GO:0035418","GO:0035418",7,"GO:1903539",2.63255565022492,100,"protein localization to synapse","protein localization to postsynaptic membrane",0.728292682926829,0.2984,0.977
"GO:0030072","GO:0030072",10,"GO:0030072",2.55134360228817,321,"peptide hormone secretion","peptide hormone secretion",0.515146341463415,0.2152,0
"GO:0042391","GO:0042391",2,"GO:0001505",2.47569823077882,491,"regulation of membrane potential","regulation of neurotransmitter levels",0.831585365853658,0.4826,0.555
"GO:0017157","GO:0017157",5,"GO:0045055",2.47287634914359,226,"regulation of exocytosis","regulated exocytosis",0.608853658536585,0.312142857142857,0.882
"GO:0002790","GO:0002790",10,"GO:0030072",2.43989976305171,329,"peptide secretion","peptide hormone secretion",0.628878048780488,0.2146,0.995
"GO:2000300","GO:2000300",3,"GO:0006836",2.2864218073737,59,"regulation of synaptic vesicle exocytosis","neurotransmitter transport",0.488170731707317,0.3065,0.858
"GO:0007207","GO:0007207",11,"GO:0007207",2.22955354280576,10,"phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway","phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway",0.839268292682927,0.616,0
"GO:0015833","GO:0015833",10,"GO:0030072",2.20831853504781,343,"peptide transport","peptide hormone secretion",0.718317073170732,0.2158,0.989
"GO:1903305","GO:1903305",5,"GO:0045055",2.1914064585958,161,"regulation of regulated secretory pathway","regulated exocytosis",0.613780487804878,0.310857142857143,0.92
"GO:0030534","GO:0030534",6,"GO:0007626",2.12384622693595,191,"adult behavior","locomotory behavior",0.93319512195122,0.442333333333333,0.718
"GO:0050890","GO:0050890",12,"GO:0050890",2.09833618639773,371,"cognition","cognition",0.949048780487805,0.496333333333333,0
"GO:0099504","GO:0099504",5,"GO:0045055",2.0228653832835,230,"synaptic vesicle cycle","regulated exocytosis",0.668658536585366,0.408714285714286,0.657
"GO:0099003","GO:0099003",5,"GO:0045055",2.02157231808398,270,"vesicle-mediated transport in synapse","regulated exocytosis",0.697292682926829,0.402571428571429,0.666
"GO:0030073","GO:0030073",10,"GO:0030072",1.90375119575197,266,"insulin secretion","peptide hormone secretion",0.493024390243902,0.228,0.976
"GO:0007613","GO:0007613",12,"GO:0050890",1.80275364100962,164,"memory","cognition",0.914243902439024,0.513333333333333,0.907
"GO:0042886","GO:0042886",10,"GO:0030072",1.67237719870198,432,"amide transport","peptide hormone secretion",0.715658536585366,0.2308,0.964
"GO:1902414","GO:1902414",7,"GO:1903539",1.59373281164629,133,"protein localization to cell junction","protein localization to postsynaptic membrane",0.726048780487805,0.3028,0.962
"GO:0048167","GO:0048167",1,"GO:0099643",1.53300597791909,393,"regulation of synaptic plasticity","signal release from synapse",0.773658536585366,0.4585,0.722
"GO:0008344","GO:0008344",6,"GO:0007626",1.50779681146704,112,"adult locomotory behavior","locomotory behavior",0.929243902439024,0.372333333333333,0.928
"GO:1902074","GO:1902074",11,"GO:0007207",1.43458240321138,343,"response to salt","phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway",0.972878048780488,0.616,0.768
"GO:0050905","GO:0050905",12,"GO:0050890",1.43394412146485,204,"neuromuscular process","cognition",0.958487804878049,0.614333333333333,0.604
"GO:0046879","GO:0046879",2,"GO:0001505",1.39731997475941,403,"hormone secretion","regulation of neurotransmitter levels",0.542121951219512,0.479,0.533
"GO:0009914","GO:0009914",2,"GO:0001505",1.31392490019639,411,"hormone transport","regulation of neurotransmitter levels",0.659243902439024,0.4784,0.534
