pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_AGGREPHAGY,4.27191384062724e-06,0.000103635693385553,0.610526878385931,-0.947368421052632,-2.45590997550711,5,Tubb2b|Tuba1a|Tubb2a|Ubb|Tubb3
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,5.11781201903964e-06,0.000103635693385553,0.610526878385931,-0.947368421052632,-2.45590997550711,5,Tubb2b|Tubb5|Tuba1a|Tubb2a|Tubb3
REACTOME_SELECTIVE_AUTOPHAGY,4.27191384062724e-06,0.000103635693385553,0.610526878385931,-0.947368421052632,-2.45590997550711,5,Tubb2b|Tuba1a|Tubb2a|Ubb|Tubb3
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,4.27191384062724e-06,0.000103635693385553,0.610526878385931,-0.947368421052632,-2.45590997550711,5,Tubb2b|Tuba1a|Tubb2a|Ubb|Tubb3
REACTOME_MITOTIC_G2_G2_M_PHASES,9.67377756268848e-06,0.000156715196515553,0.593325476396405,-0.847396165384643,-2.53105878908781,7,Tubb2b|Tubb5|Tuba1a|Tubb2a|Ubb|Tubb3
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,3.1081893417733e-05,0.000419605561139395,0.557332238758646,-0.885855291357472,-2.48584704797953,6,Tubb2b|Tuba1a|Tubb2a|Ubb|Tubb3
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,0.000115627429154464,0.00104064686239018,0.538434096309916,-0.85823104483686,-2.40832913694387,6,Tubb2b|Tuba1a|Tubb2a|Ubb|Tubb3
REACTOME_MITOTIC_PROMETAPHASE,0.000111371259184172,0.00104064686239018,0.538434096309916,-0.861405585686123,-2.41723738987843,6,Tubb2b|Tubb5|Tuba1a|Tubb2a|Tubb3
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.000115627429154464,0.00104064686239018,0.538434096309916,-0.85823104483686,-2.40832913694387,6,Tubb2b|Tuba1a|Tubb2a|Ubb|Tubb3
REACTOME_DEVELOPMENTAL_BIOLOGY,0.000150602690930761,0.00121988179653916,0.518848077743792,-0.46620413458869,-2.42904149182931,29,Tubb2b|Sema6a|Tuba1a|Dpysl5|Dpysl3|Tubb2a|Ubb|Tubb3|Actg1|Chl1|Srgap3|Gap43|Ncoa1|Ncam1|Sema6d|Pbx1|Cacna1d|Cdh2|Cacna1c|Grin2b|Ctnna2|Ank3|Dab1|Ptk2|Cacnb4|Scn8a
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.000220567047888736,0.00127613791992769,0.518848077743792,-0.878947368421053,-2.27853869949827,5,Tubb2b|Tuba1a|Tubb2a|Tubb3|Actg1
REACTOME_RECYCLING_PATHWAY_OF_L1,0.000220567047888736,0.00127613791992769,0.518848077743792,-0.878947368421053,-2.27853869949827,5,Tubb2b|Tuba1a|Tubb2a|Tubb3|Actg1
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,0.000220567047888736,0.00127613791992769,0.518848077743792,-0.878947368421053,-2.27853869949827,5,Tubb2b|Tuba1a|Tubb2a|Tubb3|Actg1
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.000220567047888736,0.00127613791992769,0.518848077743792,-0.878947368421053,-2.27853869949827,5,Tubb2b|Tuba1a|Tubb2a|Tubb3|Actg1
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,0.000342941358735016,0.00163401470926684,0.49849310876659,-0.868143024086677,-2.25053006374479,5,Tubb2b|Tuba1a|Tubb2a|Tubb3
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,0.000342941358735016,0.00163401470926684,0.49849310876659,-0.868143024086677,-2.25053006374479,5,Tubb2b|Tuba1a|Tubb2a|Tubb3
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,0.000342941358735016,0.00163401470926684,0.49849310876659,-0.868143024086677,-2.25053006374479,5,Tubb2b|Tuba1a|Tubb2a|Tubb3
REACTOME_CILIUM_ASSEMBLY,0.000662341291537215,0.00298053581191747,0.477270815362862,-0.810892852931748,-2.27549084410748,6,Tubb2b|Tubb5|Tuba1a|Tubb2a|Tubb3
REACTOME_M_PHASE,0.000819183667016256,0.00331769385141584,0.477270815362862,-0.729967604112338,-2.29326601975587,8,Tubb2b|Tubb5|Tuba1a|Tubb2a|Ubb|Tubb3
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,0.00079392062071134,0.00331769385141584,0.477270815362862,-0.456476852131632,-2.20404926247294,25,Tubb2b|Sema6a|Tuba1a|Dpysl5|Dpysl3|Tubb2a|Ubb|Tubb3|Actg1|Chl1|Srgap3|Gap43
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.000867487685130675,0.00334602392836118,0.477270815362862,-0.734512116567869,-2.19388926251127,7,Tubb2b|Tubb5|Tuba1a|Tubb2a|Tubb3
REACTOME_RHO_GTPASE_EFFECTORS,0.00106281344505949,0.00391308586590083,0.45505986738723,-0.728720773907492,-2.17659129806448,7,Tubb2b|Tuba1a|Tubb2a|Tubb3|Actg1
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,0.00118261799613594,0.0039913357369588,0.45505986738723,-0.834056275802068,-2.16216530164753,5,Tubb2b|Tuba1a|Tubb2a|Tubb3
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.00118261799613594,0.0039913357369588,0.45505986738723,-0.835429546499647,-2.16572529914197,5,Tubb2b|Tuba1a|Tubb2a|Tubb3
REACTOME_PROTEIN_FOLDING,0.00145292326930199,0.00458002366694932,0.45505986738723,-0.826782328664291,-2.14330868901405,5,Tubb2b|Tuba1a|Tubb2a|Tubb3
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,0.00147013105358867,0.00458002366694932,0.45505986738723,-0.786107325101969,-2.20593881705591,6,Tubb2b|Tuba1a|Tubb2a|Tubb3|Actg1
