pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,0.0371773705719601,0.130637636080871,0.321775918075361,-0.695652173913044,-1.60128384013963,5,Ubb|Tubb2a|Ppia|Tubb2b|Tuba1a
REACTOME_AGGREPHAGY,0.102643856920684,0.130637636080871,0.172324344900946,-0.608695652173913,-1.40112336012217,5,Ubb|Tubb2a|Tubb2b|Tuba1a|Hsp90aa1
REACTOME_AUTOPHAGY,0.093841642228739,0.130637636080871,0.175204047558551,-0.571428571428571,-1.45763190754085,7,Ubb|Tubb2a|Tubb2b|Hspa8|Tuba1a|Hsp90aa1|Hsp90ab1
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,0.0525568181818182,0.130637636080871,0.234392647294686,-0.578947368421053,-1.56584187069271,9,Ubb|Tubb2a|Tubb2b|Hspa8|mt-Co1|Tuba1a|Hsp90aa1|Hsp90ab1|mt-Co3
REACTOME_CELL_CYCLE,0.093841642228739,0.130637636080871,0.175204047558551,-0.571428571428571,-1.45763190754085,7,Ubb|Tubb2a|Tubb2b|Tuba1a|Tubb5|Hsp90aa1|Hsp90ab1
REACTOME_CELL_CYCLE_MITOTIC,0.093841642228739,0.130637636080871,0.175204047558551,-0.571428571428571,-1.45763190754085,7,Ubb|Tubb2a|Tubb2b|Tuba1a|Tubb5|Hsp90aa1|Hsp90ab1
REACTOME_CILIUM_ASSEMBLY,0.102643856920684,0.130637636080871,0.172324344900946,-0.608695652173913,-1.40112336012217,5,Tubb2a|Tubb2b|Tuba1a|Tubb5|Hsp90aa1
REACTOME_DEVELOPMENTAL_BIOLOGY,0.0541727672035139,0.130637636080871,0.234392647294686,-0.6,-1.57207484117875,8,Ubb|Tubb2a|Actg1|Tubb2b|Hspa8|Tuba1a|Hsp90aa1|Hsp90ab1
REACTOME_INFECTIOUS_DISEASE,0.0542857142857143,0.130637636080871,0.231126709673834,-0.560529406734714,-1.56024626533063,10,Ubb|Tubb2a|Actg1|Ppia|Tubb2b|Tuba1a|Tubb5|Hsp90aa1|Hsp90ab1
REACTOME_INNATE_IMMUNE_SYSTEM,0.093841642228739,0.130637636080871,0.175204047558551,-0.571428571428571,-1.45763190754085,7,Ubb|Actg1|Ppia|Hspa8|Tubb5|Hsp90aa1|Hsp90ab1
REACTOME_L1CAM_INTERACTIONS,0.0371773705719601,0.130637636080871,0.321775918075361,-0.695652173913044,-1.60128384013963,5,Tubb2a|Actg1|Tubb2b|Hspa8|Tuba1a
REACTOME_MEMBRANE_TRAFFICKING,0.0162516846640731,0.130637636080871,0.352487857583619,-0.727272727272727,-1.75394102109191,6,Ubb|Tubb2a|Actg1|Tubb2b|Hspa8|Tuba1a
REACTOME_MITOTIC_G2_G2_M_PHASES,0.093841642228739,0.130637636080871,0.175204047558551,-0.571428571428571,-1.45763190754085,7,Ubb|Tubb2a|Tubb2b|Tuba1a|Tubb5|Hsp90aa1|Hsp90ab1
REACTOME_MITOTIC_PROMETAPHASE,0.102643856920684,0.130637636080871,0.172324344900946,-0.608695652173913,-1.40112336012217,5,Tubb2a|Tubb2b|Tuba1a|Tubb5|Hsp90aa1
REACTOME_M_PHASE,0.0554699537750385,0.130637636080871,0.237793834423688,-0.636363636363636,-1.53469839345542,6,Ubb|Tubb2a|Tubb2b|Tuba1a|Tubb5|Hsp90aa1
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,0.0541727672035139,0.130637636080871,0.234392647294686,-0.6,-1.57207484117875,8,Ubb|Tubb2a|Actg1|Tubb2b|Hspa8|Tuba1a|Hsp90aa1|Hsp90ab1
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.102643856920684,0.130637636080871,0.172324344900946,-0.608695652173913,-1.40112336012217,5,Tubb2a|Tubb2b|Tuba1a|Tubb5|Hsp90aa1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.0371773705719601,0.130637636080871,0.321775918075361,-0.695652173913044,-1.60128384013963,5,Ubb|Tubb2a|Tubb2b|Hspa8|Tuba1a
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,0.102643856920684,0.130637636080871,0.172324344900946,-0.608695652173913,-1.40112336012217,5,Tubb2a|Tubb2b|Tuba1a|Tubb5|Hsp90aa1
REACTOME_SELECTIVE_AUTOPHAGY,0.0554699537750385,0.130637636080871,0.237793834423688,-0.636363636363636,-1.53469839345542,6,Ubb|Tubb2a|Tubb2b|Hspa8|Tuba1a|Hsp90aa1
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,0.093841642228739,0.130637636080871,0.175204047558551,-0.571428571428571,-1.45763190754085,7,Tubb2a|Actg1|Ckb|Tubb2b|Tuba1a|Hsp90aa1|Hsp90ab1
REACTOME_VESICLE_MEDIATED_TRANSPORT,0.0189751176533792,0.130637636080871,0.352487857583619,-0.666666666666667,-1.70057055879766,7,Ubb|Tubb2a|Actg1|Tubb2b|Hspa8|Tuba1a|Hsp90aa1
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,0.171032357473035,0.199537750385208,0.129442887745046,-0.545454545454545,-1.31545576581893,6,Tubb2a|Tubb2b|Hspa8|Tuba1a|Hsp90aa1|Hsp90ab1
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.171032357473035,0.199537750385208,0.129442887745046,-0.545454545454545,-1.31545576581893,6,Ubb|Tubb2a|Tubb2b|Tuba1a|Hsp90aa1|Hsp90ab1
REACTOME_HEMOSTASIS,0.203732503888025,0.228180404354588,0.11776578836269,-0.541075285924034,-1.24547172299556,5,Tubb2a|Ppia|Tubb2b|Tuba1a
REACTOME_NEUTROPHIL_DEGRANULATION,0.253499222395023,0.272999162579256,0.103576326612592,-0.521739130434783,-1.20096288010472,5,Ppia|Hspa8|Tubb5|Hsp90aa1|Hsp90ab1
REACTOME_NEURONAL_SYSTEM,0.415241057542768,0.430620355970278,0.0756946307932749,-0.44380337378422,-1.02156680779517,5,Tubb2a|Tubb2b|Hspa8|Tuba1a
REACTOME_SARS_COV_INFECTIONS,0.559875583203733,0.559875583203733,0.0609039347452418,-0.400214716998755,-0.921232453441979,5,Ubb
