"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","ranges","cell_type","comparison","closestgene","distance","Regulation"
1.37208702142654e-19,-1.2614695554075,0.298,0.622,2.27180564398657e-14,"chr2-77945820-77946697","OPCs","PTZvsSAL_24hr","Cwc22",0,"Down"
4.12948768608909e-06,-2.25661270415828,0.021,0.109,0.683731664648829,"chr2-77917741-77918635","OPCs","PTZvsSAL_24hr","Cwc22",0,"Down"
4.38888867417183e-06,-0.740653381343235,0.255,0.427,0.726681464448652,"chr4-15265423-15266273","OPCs","PTZvsSAL_24hr","Tmem64",0,"Down"
4.53816248547655e-06,1.53876526758727,0.158,0.062,0.75139717720781,"chr11-77687057-77687918","OPCs","PTZvsSAL_24hr","Nufip2",0,"Up"
9.10418730397815e-06,-1.05225897816431,0.128,0.264,1,"chr7-80232316-80233211","OPCs","PTZvsSAL_24hr","Gdpgp1",0,"Down"
2.09304511350222e-05,-3.13624783892612,0.009,0.062,1,"chr7-46556185-46557030","OPCs","PTZvsSAL_24hr","Sergef",0,"Down"
2.13164581191522e-05,-1.70104615164336,0.043,0.124,1,"chr6-49215032-49215884","OPCs","PTZvsSAL_24hr","Igf2bp3",74,"Down"
3.43254292518363e-05,-1.69504005038542,0.036,0.117,1,"chr13-37862249-37863187","OPCs","PTZvsSAL_24hr","Rreb1",0,"Down"
6.11030177786776e-05,-0.898789401942965,0.149,0.277,1,"chr4-62501798-62502691","OPCs","PTZvsSAL_24hr","Hdhd3",0,"Down"
6.11852564761753e-05,2.65168187953308,0.064,0.01,1,"chr12-100288670-100289419","OPCs","PTZvsSAL_24hr","Gm10432",0,"Up"
6.22582833799244e-05,-1.05875543256958,0.1,0.212,1,"chr14-27366881-27367795","OPCs","PTZvsSAL_24hr","Arhgef3",0,"Down"
7.99830223432657e-05,-1.0101260592011,0.116,0.212,1,"chr7-122101444-122102370","OPCs","PTZvsSAL_24hr","Ndufab1",0,"Down"
8.767915470701e-05,-1.08786462954654,0.097,0.202,1,"chr4-20343066-20344023","OPCs","PTZvsSAL_24hr","Gm11872",0,"Down"
9.84501991717845e-05,-1.24331350537479,0.07,0.166,1,"chr4-26346304-26347203","OPCs","PTZvsSAL_24hr","Manea",0,"Down"
0.000116954663144695,-0.847112109702096,0.158,0.28,1,"chr17-87024982-87025877","OPCs","PTZvsSAL_24hr","Cript",0,"Down"
0.000117251310240834,-2.07638090900002,0.018,0.08,1,"chr13-20206792-20207678","OPCs","PTZvsSAL_24hr","Elmo1",0,"Down"
0.000127334266179324,0.992650115040686,0.207,0.119,1,"chr8-84662389-84663170","OPCs","PTZvsSAL_24hr","Ier2",0,"Up"
0.000129306424396542,-0.998073831047961,0.112,0.223,1,"chr17-15826163-15826967","OPCs","PTZvsSAL_24hr","Rgmb",0,"Down"
0.000153516797195013,-0.683104704727815,0.231,0.355,1,"chr14-16364707-16365535","OPCs","PTZvsSAL_24hr","Top2b",0,"Down"
0.000153807936824904,-0.564937318117971,0.325,0.451,1,"chr10-4386523-4387419","OPCs","PTZvsSAL_24hr","Zbtb2",0,"Down"
0.00017553890464655,-0.700198820296239,0.201,0.337,1,"chr9-108516797-108517775","OPCs","PTZvsSAL_24hr","Qrich1",0,"Down"
0.000208921064172113,-1.72012349934548,0.03,0.096,1,"chr1-74111012-74111912","OPCs","PTZvsSAL_24hr","Tns1",0,"Down"
0.000210696670092164,-0.715739037088849,0.21,0.326,1,"chr10-76442175-76443134","OPCs","PTZvsSAL_24hr","Pcnt",0,"Down"
0.000211282837540755,-1.15021805754351,0.079,0.171,1,"chr15-76714988-76715875","OPCs","PTZvsSAL_24hr","Lrrc24",0,"Down"
0.000220093062382474,-0.695468455239849,0.204,0.337,1,"chr2-5950859-5951761","OPCs","PTZvsSAL_24hr","Upf2",0,"Down"
0.00022836213832724,-0.742483635059761,0.195,0.321,1,"chr13-13954039-13954975","OPCs","PTZvsSAL_24hr","B3galnt2",0,"Down"
0.000234178152503455,2.18183297090538,0.067,0.016,1,"chr11-102623810-102624731","OPCs","PTZvsSAL_24hr","2810433D01Rik",0,"Up"
0.000234531487754563,-1.05387469015251,0.097,0.189,1,"chr6-57691419-57692371","OPCs","PTZvsSAL_24hr","Lancl2",10168,"Down"
0.000246559711980888,-0.667474666607101,0.225,0.358,1,"chr12-75595894-75596822","OPCs","PTZvsSAL_24hr","Ppp2r5e",0,"Down"
0.000258459396410352,-2.0871437480161,0.018,0.073,1,"chr16-4315802-4316699","OPCs","PTZvsSAL_24hr","Adcy9",0,"Down"
0.000268428900313101,-0.676035362494595,0.216,0.358,1,"chr10-79703955-79704850","OPCs","PTZvsSAL_24hr","Bsg",0,"Down"
0.00028654949795694,-1.93381623962943,0.021,0.08,1,"chr4-125695919-125696797","OPCs","PTZvsSAL_24hr","Grik3",0,"Down"
0.000305920766690321,-0.627517922784161,0.243,0.376,1,"chr12-8921461-8922409","OPCs","PTZvsSAL_24hr","Laptm4a",0,"Down"
0.000310689844364348,-0.76748016168242,0.17,0.288,1,"chr1-190928236-190929106","OPCs","PTZvsSAL_24hr","Angel2",0,"Down"
0.000318761623134883,-0.875494136880508,0.125,0.236,1,"chr5-137045677-137046565","OPCs","PTZvsSAL_24hr","Ap1s1",0,"Down"
0.000332143022669096,-0.778180546667976,0.164,0.275,1,"chr3-153944121-153945040","OPCs","PTZvsSAL_24hr","Acadm",0,"Down"
0.000345008237313821,-0.966169758924804,0.103,0.212,1,"chr6-148831055-148831931","OPCs","PTZvsSAL_24hr","Ipo8",0,"Down"
0.000357246788148814,-2.56090223326075,0.009,0.054,1,"chr13-19701152-19702049","OPCs","PTZvsSAL_24hr","Nme8",3357,"Down"
0.000367427446852392,-0.765374067755647,0.164,0.29,1,"chr5-34169100-34170031","OPCs","PTZvsSAL_24hr","Haus3",0,"Down"
0.000377248596009242,-1.96988141683169,0.018,0.075,1,"chr11-113291824-113292680","OPCs","PTZvsSAL_24hr","Slc39a11",0,"Down"
0.000380326512104357,-1.56391831102151,0.033,0.104,1,"chr11-12416641-12417577","OPCs","PTZvsSAL_24hr","Cobl",0,"Down"
0.000380477366903834,-0.665511920810693,0.21,0.347,1,"chr13-104109234-104110150","OPCs","PTZvsSAL_24hr","Sgtb",0,"Down"
0.000406780583810836,0.733763636952676,0.28,0.192,1,"chr11-62550808-62551634","OPCs","PTZvsSAL_24hr","Ubb",0,"Up"
0.000410513734259369,2.04105941939357,0.067,0.018,1,"chr6-52259874-52260716","OPCs","PTZvsSAL_24hr","Hoxa13",0,"Up"
0.000416009237431593,1.53077360014244,0.094,0.039,1,"chr11-33200929-33201839","OPCs","PTZvsSAL_24hr","Tlx3",0,"Up"
0.000419012426665474,-2.66224283194374,0.009,0.052,1,"chr10-60807399-60808119","OPCs","PTZvsSAL_24hr","Unc5b",0,"Down"
