"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","ranges","cell_type","comparison","closestgene","distance","Regulation"
6.44451178346619e-34,-1.60316068537663,0.298,0.681,1.06703714952385e-28,"chr2-77945820-77946697","OPCs","24hrvs1hr_PTZ","Cwc22",0,"Down"
1.67139409311077e-06,4.50430093332587,0.055,0.002,0.276737734178629,"chr11-118438547-118439477","OPCs","24hrvs1hr_PTZ","C1qtnf1",0,"Up"
7.09372939942054e-06,-4.1494482593127,0.003,0.056,1,"chr5-137671372-137672417","OPCs","24hrvs1hr_PTZ","Agfg2",0,"Down"
7.78659083271258e-06,-2.80710969856807,0.012,0.073,1,"chr4-106199579-106200397","OPCs","24hrvs1hr_PTZ","Gm12724",40818,"Down"
1.33167144647727e-05,1.30491235969075,0.182,0.073,1,"chr1-134455042-134455963","OPCs","24hrvs1hr_PTZ","Klhl12",0,"Up"
2.73668703683902e-05,2.26037860787561,0.082,0.017,1,"chr1-153035254-153036167","OPCs","24hrvs1hr_PTZ","Nmnat2",0,"Up"
3.34192206209371e-05,3.35951898835991,0.052,0.005,1,"chr18-65565197-65566162","OPCs","24hrvs1hr_PTZ","Gm41760",12189,"Up"
4.82200617248346e-05,-2.13126893574748,0.021,0.085,1,"chr2-77917741-77918635","OPCs","24hrvs1hr_PTZ","Cwc22",0,"Down"
5.13325759038255e-05,-1.90221244700701,0.027,0.095,1,"chr9-48737197-48738128","OPCs","24hrvs1hr_PTZ","Zbtb16",0,"Down"
5.32169383503343e-05,-2.88709247219582,0.009,0.058,1,"chr13-8388319-8389382","OPCs","24hrvs1hr_PTZ","Adarb2",0,"Down"
5.7628560712143e-05,3.05933570454348,0.055,0.007,1,"chr15-78736706-78737428","OPCs","24hrvs1hr_PTZ","Elfn2",17934,"Up"
5.98708366007331e-05,0.65257936930316,0.413,0.258,1,"chr17-84957375-84958203","OPCs","24hrvs1hr_PTZ","Ppm1b",0,"Up"
6.78107972030593e-05,1.09688572146512,0.204,0.092,1,"chrX-106026745-106027673","OPCs","24hrvs1hr_PTZ","Atp7a",0,"Up"
6.90171447015433e-05,1.22326047696498,0.164,0.073,1,"chr3-89244674-89245503","OPCs","24hrvs1hr_PTZ","Trim46",0,"Up"
8.64169470169797e-05,-1.70548475584689,0.036,0.105,1,"chrX-169978836-169979679","OPCs","24hrvs1hr_PTZ","Gm15726",0,"Down"
0.000107472878702848,0.624860941965606,0.401,0.268,1,"chr10-80399225-80399926","OPCs","24hrvs1hr_PTZ","Mbd3",0,"Up"
0.000110703700434305,0.789427588826024,0.298,0.163,1,"chr16-67620511-67621427","OPCs","24hrvs1hr_PTZ","Cadm2",0,"Up"
0.000122265141720509,-1.01735443561243,0.103,0.195,1,"chr5-74482547-74483370","OPCs","24hrvs1hr_PTZ","Scfd2",0,"Down"
0.000132570617637849,0.687405602269189,0.362,0.204,1,"chr9-36767320-36768247","OPCs","24hrvs1hr_PTZ","Gm26787",0,"Up"
0.000139997627430438,2.42944234462729,0.064,0.012,1,"chr13-101813190-101814059","OPCs","24hrvs1hr_PTZ","Gm47007",41431,"Up"
0.000142081370889087,2.44716840270499,0.061,0.012,1,"chr6-52918771-52919653","OPCs","24hrvs1hr_PTZ","Jazf1",0,"Up"
0.00014975797995314,2.22460601464798,0.07,0.015,1,"chr4-57039126-57040063","OPCs","24hrvs1hr_PTZ","Epb41l4b",0,"Up"
0.000154861847341462,1.35051206122534,0.131,0.051,1,"chr9-61350902-61351747","OPCs","24hrvs1hr_PTZ","Gm10655",19049,"Up"
0.000157742233696422,0.652455364002483,0.374,0.236,1,"chr11-119040621-119041546","OPCs","24hrvs1hr_PTZ","Cbx8",0,"Up"
0.0001635483163007,-1.07761503835399,0.091,0.175,1,"chr7-140137253-140138137","OPCs","24hrvs1hr_PTZ","Mtg1",0,"Down"
