"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0043087","GO:0043087",1,"GO:0043087",3.44773102054415,345,"regulation of GTPase activity","regulation of GTPase activity",0.916470588235294,0.5165,0
"GO:0016358","GO:0016358",2,"GO:0016358",3.29149705839567,327,"dendrite development","dendrite development",0.747352941176471,0.532666666666667,0
"GO:0043547","GO:0043547",1,"GO:0043087",3.03847924617293,253,"positive regulation of GTPase activity","regulation of GTPase activity",0.917176470588235,0.5165,0.967
"GO:0099072","GO:0099072",3,"GO:0099072",3.02916285375502,133,"regulation of postsynaptic membrane neurotransmitter receptor levels","regulation of postsynaptic membrane neurotransmitter receptor levels",0.944941176470588,1,0
"GO:0007409","GO:0007409",2,"GO:0016358",2.65736575072511,501,"axonogenesis","dendrite development",0.718294117647059,0.517,0.762
"GO:0150115","GO:0150115",4,"GO:0150115",2.41801487927186,105,"cell-substrate junction organization","cell-substrate junction organization",0.714705882352941,0.368666666666667,0
"GO:1901888","GO:1901888",4,"GO:0150115",2.28859876465848,246,"regulation of cell junction assembly","cell-substrate junction organization",0.666764705882353,0.346166666666667,0.681
"GO:0031346","GO:0031346",2,"GO:0016358",2.0285045748361,463,"positive regulation of cell projection organization","dendrite development",0.743,0.557666666666667,0.64
"GO:0048588","GO:0048588",5,"GO:0048588",2.01299210578839,291,"developmental cell growth","developmental cell growth",0.874352941176471,0.5875,0
"GO:0099173","GO:0099173",4,"GO:0150115",1.97422073267086,252,"postsynapse organization","cell-substrate junction organization",0.708882352941177,0.371666666666667,0.694
"GO:0034329","GO:0034329",4,"GO:0150115",1.92482765364024,481,"cell junction assembly","cell-substrate junction organization",0.685352941176471,0.314166666666667,0.722
"GO:0060560","GO:0060560",5,"GO:0048588",1.90229942387291,292,"developmental growth involved in morphogenesis","developmental cell growth",0.905117647058824,0.5875,0.825
"GO:0048008","GO:0048008",6,"GO:0048008",1.89065050654111,66,"platelet-derived growth factor receptor signaling pathway","platelet-derived growth factor receptor signaling pathway",0.954294117647059,1,0
"GO:0048041","GO:0048041",4,"GO:0150115",1.76759976152724,87,"focal adhesion assembly","cell-substrate junction organization",0.703529411764706,0.334166666666667,0.985
"GO:0007163","GO:0007163",7,"GO:0007163",1.69446745770941,239,"establishment or maintenance of cell polarity","establishment or maintenance of cell polarity",0.983411764705882,1,0
"GO:0050807","GO:0050807",4,"GO:0150115",1.44733115324718,309,"regulation of synapse organization","cell-substrate junction organization",0.644411764705882,0.363166666666667,0.706
"GO:1902414","GO:1902414",8,"GO:1902414",1.31525472370815,133,"protein localization to cell junction","protein localization to cell junction",0.983823529411765,1,0
