"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0002181","GO:0002181",1,"GO:0002181",21.8251899369538,148,"cytoplasmic translation","cytoplasmic translation",0.93832183908046,0.534,0
"GO:0099003","GO:0099003",2,"GO:0099003",14.9087148499401,270,"vesicle-mediated transport in synapse","vesicle-mediated transport in synapse",0.801816091954023,0.43925,0
"GO:0099504","GO:0099504",2,"GO:0099003",12.281957739777,230,"synaptic vesicle cycle","vesicle-mediated transport in synapse",0.796494252873563,0.4435,0.982
"GO:0007409","GO:0007409",3,"GO:0007409",10.0437666758205,501,"axonogenesis","axonogenesis",0.800494252873563,0.447,0
"GO:0140236","GO:0140236",1,"GO:0002181",8.66583131644539,47,"translation at presynapse","cytoplasmic translation",0.935137931034483,0.379,0.612
"GO:0140242","GO:0140242",1,"GO:0002181",8.49126917786525,48,"translation at postsynapse","cytoplasmic translation",0.935172413793103,0.3795,0.611
"GO:0140241","GO:0140241",1,"GO:0002181",8.49126917786525,48,"translation at synapse","cytoplasmic translation",0.932540229885057,0.362,0.641
"GO:0016079","GO:0016079",4,"GO:0016079",8.00281486192937,115,"synaptic vesicle exocytosis","synaptic vesicle exocytosis",0.671344827586207,0.199555555555556,0
"GO:0031346","GO:0031346",5,"GO:0031346",7.85185088460949,463,"positive regulation of cell projection organization","positive regulation of cell projection organization",0.76548275862069,0.407166666666667,0
"GO:0048167","GO:0048167",6,"GO:0048167",7.8084320147609,393,"regulation of synaptic plasticity","regulation of synaptic plasticity",0.83035632183908,0.38075,0
"GO:0050803","GO:0050803",7,"GO:0050803",6.92818223289557,317,"regulation of synapse structure or activity","regulation of synapse structure or activity",0.878954022988506,0.476,0
"GO:0048588","GO:0048588",8,"GO:0048588",6.72020749337066,291,"developmental cell growth","developmental cell growth",0.880195402298851,0.210375,0
"GO:0050807","GO:0050807",7,"GO:0050803",6.67804103225665,309,"regulation of synapse organization","regulation of synapse structure or activity",0.726977011494253,0.4766,0.995
"GO:0001505","GO:0001505",7,"GO:0050803",6.54207705502106,220,"regulation of neurotransmitter levels","regulation of synapse structure or activity",0.865459770114942,0.5712,0.53
"GO:0006836","GO:0006836",9,"GO:0006836",6.1204978282754,230,"neurotransmitter transport","neurotransmitter transport",0.831091954022989,0.33625,0
"GO:2000300","GO:2000300",9,"GO:0006836",6.07412117072277,59,"regulation of synaptic vesicle exocytosis","neurotransmitter transport",0.657126436781609,0.3065,0.858
"GO:0099173","GO:0099173",10,"GO:0099173",5.88191077949597,252,"postsynapse organization","postsynapse organization",0.844793103448276,0.35825,0
"GO:1990138","GO:1990138",8,"GO:0048588",5.68538100130458,211,"neuron projection extension","developmental cell growth",0.775689655172414,0.200375,0.973
"GO:0051588","GO:0051588",9,"GO:0006836",5.60592819580425,126,"regulation of neurotransmitter transport","neurotransmitter transport",0.776448275862069,0.289,0.905
"GO:0099643","GO:0099643",4,"GO:0016079",5.57856657698407,174,"signal release from synapse","synaptic vesicle exocytosis",0.754505747126437,0.282777777777778,0.97
"GO:0007269","GO:0007269",4,"GO:0016079",5.57856657698407,174,"neurotransmitter secretion","synaptic vesicle exocytosis",0.695758620689655,0.282777777777778,0.97
"GO:0046928","GO:0046928",9,"GO:0006836",5.45120170441336,106,"regulation of neurotransmitter secretion","neurotransmitter transport",0.675793103448276,0.28925,0.892
