"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","ranges","cell_type","comparison","closestgene","distance","Regulation"
2.60369493451247e-82,-1.70705384392204,0.438,0.873,4.31101581392033e-77,"chr2-77945820-77946697","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
4.63643276528429e-30,-1.71579953265745,0.18,0.515,7.67668082246415e-25,"chr2-77889368-77890235","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
1.08414851516349e-24,-1.60993340542372,0.19,0.473,1.79505722101165e-19,"chr2-78021505-78022372","L45ExcitatoryNeurons","24hrvs1hr_PTZ","4930440I19Rik",28804,"Down"
1.32618296059595e-18,-1.64891520685175,0.126,0.372,2.19580091334754e-13,"chr2-77975363-77976288","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",28987,"Down"
2.67302418509625e-16,-1.79190624965982,0.096,0.302,4.42580633398941e-11,"chr2-77941335-77942214","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
2.72935004169078e-15,-1.26757486684264,0.194,0.427,4.51906674452868e-10,"chr7-38200572-38201429","L45ExcitatoryNeurons","24hrvs1hr_PTZ","1600014C10Rik",3003,"Down"
4.88193894831096e-15,-1.58226891516362,0.119,0.338,8.0831727748869e-10,"chr2-77897231-77898068","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
2.72803686625148e-14,-2.84634647791179,0.023,0.163,4.51689248055857e-09,"chr2-77963131-77963693","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",16755,"Down"
2.29046756447391e-13,-1.42556684597963,0.131,0.326,3.79239586052638e-08,"chr2-77913469-77914332","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
4.08039440526823e-13,-1.46584859558348,0.117,0.312,6.75603142863477e-08,"chr2-77919682-77920650","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
1.02077581318814e-12,-2.07573295504624,0.049,0.201,1.69012913717001e-07,"chr2-77980362-77981176","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",33986,"Down"
3.17445277483425e-12,-1.44091970509381,0.115,0.294,5.25603669287632e-07,"chr2-77927952-77928844","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
6.46370445335261e-12,-1.54946601335712,0.096,0.268,1.07021493745495e-06,"chr2-78025644-78026476","L45ExcitatoryNeurons","24hrvs1hr_PTZ","4930440I19Rik",24700,"Down"
1.69511575024851e-11,-1.28613005233298,0.141,0.324,2.80665400115897e-06,"chr2-77881108-77882033","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
2.30342691225362e-11,-1.43628306120674,0.108,0.278,3.81385304142568e-06,"chr2-77885405-77886229","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
2.69865747477784e-11,-1.48187355485958,0.098,0.268,4.46824814071392e-06,"chr2-77912145-77913036","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
3.50700024081683e-11,-1.87428232742304,0.066,0.201,5.80664550872765e-06,"chr2-77933432-77934324","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
1.38403478833942e-09,-2.15319559818616,0.035,0.141,0.000229158792009723,"chr2-77996768-77997711","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",50392,"Down"
1.43059837966441e-09,-2.78031027259956,0.014,0.103,0.000236868465516176,"chr12-20920695-20921571","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Asap2",68887,"Down"
1.43115481597584e-09,5.0911601116304,0.063,0.002,0.000236960596345567,"chr8-60482253-60483166","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Gm10283",0,"Up"
1.50101696046442e-09,1.40277191627784,0.234,0.095,0.000248527881194976,"chrX-106011420-106012327","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Magt1",0,"Up"
2.10513833000632e-09,-1.63720855033228,0.068,0.193,0.000348554068714136,"chr2-77991040-77991759","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",44664,"Down"
2.68360747041906e-09,-2.33322852188803,0.028,0.125,0.000444332939699695,"chr2-77951125-77951993","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",4749,"Down"
2.81513250086149e-09,10.7923402302941,0.052,0,0.000466109933565139,"chr14-43924806-43925866","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Gm8113",0,"Up"
2.91343515278715e-09,-1.56955498557849,0.075,0.207,0.000482386198552427,"chr2-78003922-78004922","L45ExcitatoryNeurons","24hrvs1hr_PTZ","4930440I19Rik",46254,"Down"
4.03913508738118e-09,-1.65010870463788,0.059,0.191,0.000668771713822964,"chr2-77987449-77988360","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",41073,"Down"
5.78795255686903e-09,-1.60761737317574,0.061,0.191,0.000958328668698475,"chr2-77962405-77963096","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",16029,"Down"
7.69068869879918e-09,-4.75791417931371,0.002,0.066,0.00127337039992628,"chr12-18609649-18610526","L45ExcitatoryNeurons","24hrvs1hr_PTZ","5730507C01Rik",74394,"Down"
8.94698618913845e-09,-1.26806010727259,0.11,0.258,0.00148137934429422,"chr2-77917741-77918635","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",0,"Down"
2.31403666038539e-08,-1.55634967006556,0.066,0.185,0.0038314199196999,"chr2-77994723-77995696","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Cwc22",48347,"Down"
3.32510361801994e-08,-1.96085668709646,0.035,0.135,0.00550547381346416,"chr13-119601268-119602007","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Tmem267",0,"Down"
2.28757211368984e-07,2.8824462996522,0.075,0.01,0.0378760177579968,"chr6-140162862-140163801","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Capza3",120083,"Up"
