"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","ranges","cell_type","comparison","closestgene","distance","Regulation"
7.39920847813312e-41,-1.14707614086797,0.493,0.75,1.22510914534994e-35,"chr2-77945820-77946697","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Cwc22",0,"Down"
1.58003783755601e-33,-1.2092926067487,0.374,0.647,2.61611604877661e-28,"chr2-77897231-77898068","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Cwc22",0,"Down"
1.07530349546607e-19,-1.12675635736783,0.262,0.481,1.78041225654803e-14,"chr2-77913469-77914332","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Cwc22",0,"Down"
1.24416327148824e-18,-1.5427765660325,0.126,0.335,2.05999845350122e-13,"chr2-78010459-78011213","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","4930440I19Rik",39963,"Down"
8.85879447075144e-18,-0.860000524108914,0.381,0.587,1.46677717690573e-12,"chr2-78003922-78004922","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","4930440I19Rik",46254,"Down"
2.8605813884389e-17,-0.860910617786772,0.372,0.574,4.73635042227994e-12,"chr2-77933432-77934324","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Cwc22",0,"Down"
7.5412083425725e-16,-0.903332281754737,0.328,0.526,1.24862048890476e-10,"chr2-78021505-78022372","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","4930440I19Rik",28804,"Down"
1.12891927341245e-12,-1.28903058142005,0.134,0.293,1.8691855085672e-07,"chr2-77991040-77991759","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Cwc22",44664,"Down"
2.28447316750247e-12,-1.14471357796748,0.174,0.34,3.78247075762887e-07,"chr2-77881108-77882033","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Cwc22",0,"Down"
3.61624851333962e-10,1.30005640185894,0.229,0.101,5.98753115099181e-05,"chr13-4608723-4609626","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Akr1e1",0,"Up"
2.31126983510332e-09,-0.999864838253599,0.167,0.311,0.000382683880407563,"chr2-77917741-77918635","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Cwc22",0,"Down"
2.89318223615951e-09,-1.25476861604698,0.099,0.225,0.000479032862387638,"chr2-78026599-78027293","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","4930440I19Rik",23883,"Down"
4.33687820857712e-09,-1.39184485050646,0.084,0.195,0.000718069935628739,"chr2-77987449-77988360","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Cwc22",41073,"Down"
7.2539580344084e-09,-1.94004934490587,0.035,0.126,0.0012010595936311,"chr13-119596150-119597084","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Tmem267",0,"Down"
1.4506785365472e-08,-1.66897858896355,0.051,0.141,0.0024019319733173,"chr13-119601268-119602007","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Tmem267",0,"Down"
3.17471281439051e-08,1.7407203487209,0.117,0.04,0.00525646724817079,"chr5-48129582-48130502","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Slit2",0,"Up"
3.62889213064927e-08,-1.22361474582069,0.099,0.202,0.00600846556747992,"chr2-77951125-77951993","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Cwc22",4749,"Down"
5.61990573616225e-08,-1.00540725339299,0.132,0.268,0.00930504652453593,"chr2-78009583-78010377","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","4930440I19Rik",40799,"Down"
7.45295313163632e-08,-0.932404830436171,0.161,0.286,0.0123400780886442,"chr2-78025644-78026476","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","4930440I19Rik",24700,"Down"
9.17884524000556e-08,0.399938454702865,0.795,0.7,0.0151976894292344,"chr17-39845560-39846509","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Gm26917",0,"Up"
1.06698700771711e-07,-0.901474521117425,0.163,0.299,0.0176664239828745,"chr2-77889368-77890235","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Cwc22",0,"Down"
1.73349389435294e-07,-0.888465645320188,0.17,0.291,0.02870197845697,"chr2-77975363-77976288","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Cwc22",28987,"Down"
2.31534018719485e-07,-0.296018797656256,0.769,0.828,0.0383357820814413,"chr2-98666640-98667361","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Gm10800",0,"Down"
2.97119379782317e-07,2.95896118085013,0.053,0.006,0.0491949470686975,"chr12-41305004-41305853","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Immp2l",0,"Up"
