"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","ranges","cell_type","comparison","closestgene","distance","Regulation"
3.37050267757207e-53,1.08161318941377,0.873,0.654,5.5806423983364e-48,"chr2-77945820-77946697","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",0,"Up"
1.52321585117228e-21,1.24879459858274,0.515,0.277,2.52203418126148e-16,"chr2-77889368-77890235","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",0,"Up"
3.99587550384397e-15,1.06290316279424,0.473,0.288,6.61609094797958e-10,"chr2-78021505-78022372","L45ExcitatoryNeurons","PTZvsSAL_1hr","4930440I19Rik",28804,"Up"
2.95869333293136e-13,-1.30892644416128,0.145,0.348,4.89879731213443e-08,"chrX-169993759-169994599","L45ExcitatoryNeurons","PTZvsSAL_1hr","Mid1",0,"Down"
5.4717966129874e-13,1.48867121714846,0.278,0.117,9.05981780602162e-08,"chr2-77885405-77886229","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",0,"Up"
2.60833023997313e-12,1.13582164084727,0.372,0.193,4.31869062823072e-07,"chr2-77975363-77976288","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",28987,"Up"
2.81400894374243e-12,1.36730647591875,0.312,0.134,4.65923902842265e-07,"chr2-77919682-77920650","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",0,"Up"
2.93896535872968e-12,-1.2779924067815,0.143,0.329,4.8661331134095e-07,"chrY-90804600-90805534","L45ExcitatoryNeurons","PTZvsSAL_1hr","Gm47283",0,"Down"
3.12797281524275e-12,1.28640609962078,0.324,0.16,5.17907842938188e-07,"chr2-77881108-77882033","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",0,"Up"
7.82863020922047e-12,-1.46186969738701,0.097,0.264,1.29620978963126e-06,"chrX-169978836-169979679","L45ExcitatoryNeurons","PTZvsSAL_1hr","Gm15726",0,"Down"
8.19986105195402e-12,-0.920771864710701,0.258,0.463,1.35767559395518e-06,"chrY-90808457-90809298","L45ExcitatoryNeurons","PTZvsSAL_1hr","Gm47283",0,"Down"
1.21861956324002e-11,-1.33541938863766,0.127,0.31,2.01770496944339e-06,"chrY-90739630-90740700","L45ExcitatoryNeurons","PTZvsSAL_1hr","Gm21860",11726,"Down"
1.46281725932152e-10,1.14818434114412,0.326,0.171,2.42203042077641e-05,"chr2-77913469-77914332","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",0,"Up"
5.9781171261685e-10,-1.75133621677891,0.054,0.171,9.89814786931098e-05,"chr1-26687149-26687714","L45ExcitatoryNeurons","PTZvsSAL_1hr","4931408C20Rik",0,"Down"
2.42682270821702e-09,-1.04654907835609,0.159,0.34,0.000401816316267617,"chrY-90807159-90808002","L45ExcitatoryNeurons","PTZvsSAL_1hr","Gm47283",0,"Down"
3.00803495736501e-09,-1.33340965665937,0.099,0.245,0.000498049371995797,"chrY-90810371-90811371","L45ExcitatoryNeurons","PTZvsSAL_1hr","Gm47283",0,"Down"
5.24002856920413e-09,1.06091083729856,0.302,0.177,0.000867607250288836,"chr2-77941335-77942214","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",0,"Up"
5.63101723206947e-09,1.07777778085092,0.294,0.165,0.000932344416165438,"chr2-77927952-77928844","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",0,"Up"
6.31356910822297e-09,1.45327585362589,0.201,0.084,0.0010453565779558,"chr2-77980362-77981176","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",33986,"Up"
1.05920035007727e-08,0.987349200317235,0.338,0.21,0.00175374979563343,"chr2-77897231-77898068","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",0,"Up"
1.1221472285692e-08,-0.393721539673566,0.75,0.859,0.00185797283075889,"chr17-39845560-39846509","L45ExcitatoryNeurons","PTZvsSAL_1hr","Gm26917",0,"Down"
3.97052180111389e-08,-1.18857623375003,0.107,0.238,0.0065741120617583,"chrY-90742164-90743195","L45ExcitatoryNeurons","PTZvsSAL_1hr","Gm21860",9231,"Down"
4.25270805495923e-08,1.39659460668642,0.191,0.082,0.00704133630783764,"chr2-77987449-77988360","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",41073,"Up"
9.34120522557825e-08,1.05959788462018,0.268,0.147,0.0154665137281467,"chr2-78025644-78026476","L45ExcitatoryNeurons","PTZvsSAL_1hr","4930440I19Rik",24700,"Up"
9.81470426090817e-08,-3.70925526824235,0.004,0.061,0.0162505002859135,"chr2-179510265-179511193","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cdh4",0,"Down"
9.93606541393839e-08,-4.70645118169467,0.002,0.052,0.0164514415878202,"chr13-93468191-93469075","L45ExcitatoryNeurons","PTZvsSAL_1hr","Jmy",0,"Down"
1.31185125831124e-07,1.05395582372185,0.268,0.149,0.0217207148392367,"chr2-77912145-77913036","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",0,"Up"
2.07426506395155e-07,1.46355029371301,0.163,0.067,0.034344228943365,"chr2-77963131-77963693","L45ExcitatoryNeurons","PTZvsSAL_1hr","Cwc22",16755,"Up"
