"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","ranges","cell_type","comparison","closestgene","distance","Regulation"
6.90931605967451e-27,-1.13433910059607,0.374,0.713,1.14399618794849e-21,"chr2-77897231-77898068","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Cwc22",0,"Down"
3.29796096312458e-22,-1.10281698264698,0.328,0.666,5.46053290547425e-17,"chr2-78021505-78022372","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","4930440I19Rik",28804,"Down"
1.69117093599434e-21,-0.910949741493829,0.493,0.793,2.80012245385391e-16,"chr2-77945820-77946697","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Cwc22",0,"Down"
2.97436303570935e-21,-0.993569626570613,0.381,0.704,4.92474210911504e-16,"chr2-78003922-78004922","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","4930440I19Rik",46254,"Down"
2.13433961357036e-19,-0.962260538787815,0.372,0.673,3.53389012837685e-14,"chr2-77933432-77934324","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Cwc22",0,"Down"
3.1495719958665e-18,-1.17379443772609,0.262,0.574,5.21484084071604e-13,"chr2-77913469-77914332","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Cwc22",0,"Down"
9.46079549774021e-18,-1.45272099926229,0.174,0.452,1.56645229294734e-12,"chr2-77881108-77882033","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Cwc22",0,"Down"
8.47637396234368e-13,-1.24838697212465,0.161,0.395,1.40345866606713e-07,"chr2-78025644-78026476","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","4930440I19Rik",24700,"Down"
8.92303742214379e-13,-1.42027276807951,0.126,0.346,1.47741407509661e-07,"chr2-78010459-78011213","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","4930440I19Rik",39963,"Down"
2.53144585466705e-11,-1.20087822016633,0.17,0.384,4.19139084494787e-06,"chr2-77975363-77976288","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Cwc22",28987,"Down"
5.33755751068145e-10,-1.42224289523308,0.099,0.268,8.8375540971606e-05,"chr2-77951125-77951993","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Cwc22",4749,"Down"
3.51936684860892e-09,-0.935855523102249,0.209,0.412,0.000582712127224724,"chr2-77927952-77928844","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Cwc22",0,"Down"
2.10713709319612e-08,-1.16552891630061,0.134,0.304,0.00348885009931761,"chr2-77991040-77991759","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Cwc22",44664,"Down"
3.05735911838012e-08,-1.13343702204335,0.132,0.32,0.00506216121307552,"chr2-78009583-78010377","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","4930440I19Rik",40799,"Down"
5.23221019174163e-08,-1.24791392962181,0.106,0.266,0.00866312738077237,"chr2-77994723-77995696","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Cwc22",48347,"Down"
1.53203970722901e-07,-1.54143714853528,0.059,0.188,0.0253664410445029,"chr2-77959240-77959989","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Cwc22",12864,"Down"
2.08439460822759e-07,-1.23882936766039,0.099,0.249,0.0345119468468067,"chr2-78026599-78027293","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","4930440I19Rik",23883,"Down"
2.20561028098572e-07,-0.871468898729765,0.196,0.358,0.0365189511053648,"chr4-19574684-19575598","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Rmdn1",0,"Down"
