"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0097060","GO:0097060",1,"GO:0097060",12.451263425611,514,"synaptic membrane","synaptic membrane",0.659457142857143,0.392,0
"GO:0150034","GO:0150034",2,"GO:0150034",12.0444251490319,397,"distal axon","distal axon",0.769857142857143,0.35175,0
"GO:0030426","GO:0030426",3,"GO:0030426",8.50757688095696,213,"growth cone","growth cone",0.749542857142857,0.374666666666667,0
"GO:0030427","GO:0030427",3,"GO:0030426",8.23581514833788,221,"site of polarized growth","growth cone",0.944457142857143,0.375666666666667,0.995
"GO:0098984","GO:0098984",4,"GO:0098984",8.01710577740297,448,"neuron to neuron synapse","neuron to neuron synapse",0.725971428571428,0.350333333333333,0
"GO:0045211","GO:0045211",1,"GO:0097060",7.50568634372824,352,"postsynaptic membrane","synaptic membrane",0.645742857142857,0.406333333333333,0.938
"GO:0014069","GO:0014069",4,"GO:0098984",7.3904257331918,384,"postsynaptic density","neuron to neuron synapse",0.689142857142857,0.348333333333333,0.97
"GO:0048786","GO:0048786",5,"GO:0048786",6.9914031019996,121,"presynaptic active zone","presynaptic active zone",0.7304,0.5295,0
"GO:0042734","GO:0042734",1,"GO:0097060",6.91184194385051,238,"presynaptic membrane","synaptic membrane",0.647657142857143,0.423666666666667,0.886
"GO:0032279","GO:0032279",4,"GO:0098984",6.83247344920487,407,"asymmetric synapse","neuron to neuron synapse",0.727714285714286,0.345333333333333,0.979
"GO:0099572","GO:0099572",6,"GO:0099572",6.27120124233324,436,"postsynaptic specialization","postsynaptic specialization",0.712628571428571,0.407,0
"GO:0098685","GO:0098685",7,"GO:0098685",5.85439207110619,144,"Schaffer collateral - CA1 synapse","Schaffer collateral - CA1 synapse",0.782085714285714,1,0
"GO:0044306","GO:0044306",2,"GO:0150034",4.37571126114675,224,"neuron projection terminus","distal axon",0.792971428571429,0.36325,0.613
"GO:0043679","GO:0043679",2,"GO:0150034",4.24077027101916,202,"axon terminus","distal axon",0.553885714285714,0.303375,0.935
"GO:0043204","GO:0043204",8,"GO:0043204",3.26399252289688,153,"perikaryon","perikaryon",0.949171428571429,0.635333333333333,0
"GO:0060076","GO:0060076",9,"GO:0060076",3.0979612176378,99,"excitatory synapse","excitatory synapse",0.792742857142857,1,0
"GO:0043197","GO:0043197",2,"GO:0150034",3.01285455186167,208,"dendritic spine","distal axon",0.572228571428571,0.45775,0.609
"GO:0044309","GO:0044309",2,"GO:0150034",2.86563296167635,214,"neuron spine","distal axon",0.814171428571429,0.455625,0.613
"GO:1990351","GO:1990351",10,"GO:1990351",2.81968156946698,421,"transporter complex","transporter complex",0.868285714285714,0.231666666666667,0
"GO:0097440","GO:0097440",8,"GO:0043204",2.75850996545981,30,"apical dendrite","perikaryon",0.827171428571429,0.629,0.531
"GO:0043195","GO:0043195",2,"GO:0150034",2.67830992954431,93,"terminal bouton","distal axon",0.583685714285714,0.344625,0.864
"GO:0044295","GO:0044295",3,"GO:0030426",2.59444173739894,48,"axonal growth cone","growth cone",0.775257142857143,0.413666666666667,0.881
"GO:0098839","GO:0098839",6,"GO:0099572",2.5029128040257,114,"postsynaptic density membrane","postsynaptic specialization",0.639828571428571,0.381333333333333,0.879
"GO:0043198","GO:0043198",8,"GO:0043204",2.44173774360016,71,"dendritic shaft","perikaryon",0.817457142857143,0.618333333333333,0.563
"GO:0098831","GO:0098831",11,"GO:0098831",2.24031338549807,22,"presynaptic active zone cytoplasmic component","presynaptic active zone cytoplasmic component",0.722342857142857,0.5225,0
"GO:0034702","GO:0034702",10,"GO:1990351",2.1398890112191,301,"monoatomic ion channel complex","transporter complex",0.827742857142857,0.219833333333333,0.965
"GO:1902495","GO:1902495",10,"GO:1990351",2.04410867805565,396,"transmembrane transporter complex","transporter complex",0.828371428571429,0.228833333333333,0.989
"GO:0034705","GO:0034705",10,"GO:1990351",2.01078346147582,91,"potassium channel complex","transporter complex",0.834942857142857,0.240333333333333,0.87
"GO:0099738","GO:0099738",11,"GO:0098831",1.87803356746328,47,"cell cortex region","presynaptic active zone cytoplasmic component",0.914,0.5225,0.955
"GO:0044304","GO:0044304",2,"GO:0150034",1.85604141778691,88,"main axon","distal axon",0.808114285714286,0.453125,0.744
"GO:0048787","GO:0048787",5,"GO:0048786",1.80197791315927,66,"presynaptic active zone membrane","presynaptic active zone",0.666542857142857,0.5295,0.941
"GO:0008076","GO:0008076",10,"GO:1990351",1.6277790364438,77,"voltage-gated potassium channel complex","transporter complex",0.799342857142857,0.2515,0.853
"GO:0034703","GO:0034703",10,"GO:1990351",1.58952463500727,194,"cation channel complex","transporter complex",0.828971428571429,0.2195,0.933
"GO:0044305","GO:0044305",2,"GO:0150034",1.54975139488238,32,"calyx of Held","distal axon",0.607657142857143,0.379,0.808
"GO:0099634","GO:0099634",6,"GO:0099572",1.44918213575962,154,"postsynaptic specialization membrane","postsynaptic specialization",0.6568,0.374333333333333,0.9
